eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603861245.833971,"{'circle_3d': {'center': [0.26217046969335833, 0.09699712385746295, 1.016539120018109], 'normal': [-0.05390398001017462, 0.6148391776547536, -0.7868082018890556], 'radius': 0.08908349592712232}, 'confidence': 0.15154646884462197, 'timestamp': 184739.558829, 'diameter_3d': 0.17816699185424464, 'ellipse': {'center': [247.83946109649307, 151.19387322520456], 'axes': [43.04417156535044, 61.18550202022217], 'angle': 81.42247276279016}, 'location': [247.83946109649307, 151.19387322520456], 'diameter': 61.18550202022217, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2329783566713424, 'phi': -1.639199124874768, 'norm_pos': [0.7744983159265408, 0.37002552822831436], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.3060281,"{'circle_3d': {'center': [-0.02977130428808228, 0.006262998147025023, 0.9706979172529575], 'normal': [-0.07823246117529468, 0.6072780005122173, -0.790628302119485], 'radius': 0.07567025082544959}, 'confidence': 0.9706679782087826, 'timestamp': 184741.028829, 'diameter_3d': 0.15134050165089918, 'ellipse': {'center': [149.70186755591703, 121.20145987499008], 'axes': [41.55021146937635, 52.96169391249184], 'angle': -80.53660155541556}, 'location': [149.70186755591703, 121.20145987499008], 'diameter': 52.96169391249184, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.19310335513728072, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.223426313963214, 'phi': -1.6694250054277493, 'norm_pos': [0.4678183361122407, 0.4949939171875414], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.313855,"{'circle_3d': {'center': [-0.029873243795027538, 0.003916675430454042, 0.9689062641877779], 'normal': [-0.07824095613420678, 0.6070824736191697, -0.7907776065415834], 'radius': 0.07551489588071347}, 'confidence': 0.9999072658126351, 'timestamp': 184741.037229, 'diameter_3d': 0.15102979176142695, 'ellipse': {'center': [149.64683289959208, 120.38285745131878], 'axes': [41.62557795368987, 52.95149162772884], 'angle': -80.48217976562368}, 'location': [149.64683289959208, 120.38285745131878], 'diameter': 52.95149162772884, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.1953921134520531, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2231802332674553, 'phi': -1.6694171425341038, 'norm_pos': [0.46764635281122524, 0.4984047606195051], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.321525,"{'circle_3d': {'center': [-0.029442681637590118, 0.002947740102396068, 0.9681199006923098], 'normal': [-0.07820507595442033, 0.6070017290084981, -0.7908431368328723], 'radius': 0.0760593776877926}, 'confidence': 0.9998741586024811, 'timestamp': 184741.045629, 'diameter_3d': 0.1521187553755852, 'ellipse': {'center': [149.79114560678954, 120.02782050386676], 'axes': [41.99924324596923, 53.377181443774724], 'angle': -80.49717926890007}, 'location': [149.79114560678954, 120.02782050386676], 'diameter': 53.377181443774724, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.19893608946830454, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230786255005612, 'phi': -1.669364093600572, 'norm_pos': [0.46809733002121734, 0.4998840812338885], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.330312,"{'circle_3d': {'center': [-0.029733260986266385, 0.002786804651425001, 0.9680251178690273], 'normal': [-0.07822929090014336, 0.6069883177209172, -0.7908510354014792], 'radius': 0.0747499823184452}, 'confidence': 0.5684313534561094, 'timestamp': 184741.054029, 'diameter_3d': 0.1494999646368904, 'ellipse': {'center': [149.68453510967962, 120.00560794351405], 'axes': [41.28102541907437, 52.46184098391696], 'angle': -80.47105011531762}, 'location': [149.68453510967962, 120.00560794351405], 'diameter': 52.46184098391696, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.19893608946830454, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.223061749707764, 'phi': -1.669393437767861, 'norm_pos': [0.4677641722177488, 0.4999766335686915], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.339011,"{'circle_3d': {'center': [-0.029967118129597292, 0.0025483215941557447, 0.9678652189351098], 'normal': [-0.07824877899542095, 0.6069684441328115, -0.7908643603126391], 'radius': 0.07479240980086738}, 'confidence': 0.6220630144560468, 'timestamp': 184741.062429, 'diameter_3d': 0.14958481960173475, 'ellipse': {'center': [149.60086192124638, 119.92060074961188], 'axes': [41.31855686118751, 52.500816979345174], 'angle': -80.44743071532069}, 'location': [149.60086192124638, 119.92060074961188], 'diameter': 52.500816979345174, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.19893608946830454, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230367426240893, 'phi': -1.669416189983991, 'norm_pos': [0.46750269350389495, 0.5003308302099505], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.346039,"{'circle_3d': {'center': [-0.030201049920975942, 0.0023093566684675437, 0.9677049720343902], 'normal': [-0.07826827331136917, 0.6069485303890042, -0.7908777142210324], 'radius': 0.07450489799577648}, 'confidence': 0.34609034024828816, 'timestamp': 184741.070829, 'diameter_3d': 0.14900979599155295, 'ellipse': {'center': [149.5162307232659, 119.84398290203985], 'axes': [41.17299114844525, 52.30766967578742], 'angle': -80.42387418499187}, 'location': [149.5162307232659, 119.84398290203985], 'diameter': 52.30766967578742, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.19893608946830454, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.223011685491248, 'phi': -1.6694389455269827, 'norm_pos': [0.4672382210102059, 0.5006500712415006], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.3540459,"{'circle_3d': {'center': [-0.026047226292051473, 0.00293319565695338, 0.9677735804830547], 'normal': [-0.07792212134229211, 0.6070005169713779, -0.7908719968503103], 'radius': 0.0762767953240581}, 'confidence': 0.9999167479060986, 'timestamp': 184741.079229, 'diameter_3d': 0.1525535906481162, 'ellipse': {'center': [150.9804036288451, 120.01655520286971], 'axes': [42.15606463288853, 53.544207237402674], 'angle': -80.77050688436897}, 'location': [150.9804036288451, 120.01655520286971], 'diameter': 53.544207237402674, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.20093309348392374, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230771003519063, 'phi': -1.669006196604695, 'norm_pos': [0.4718137613401409, 0.4999310199880429], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.36616,"{'circle_3d': {'center': [-0.02519496197151494, 0.002942629251193374, 0.9676968885102522], 'normal': [-0.07785109931558074, 0.6070013031042313, -0.7908783878480438], 'radius': 0.07680336737343231}, 'confidence': 0.9999050432326824, 'timestamp': 184741.087629, 'diameter_3d': 0.15360673474686462, 'ellipse': {'center': [151.28050177375488, 120.00573276437666], 'axes': [42.45658620273796, 53.9178039882746], 'angle': -80.83945319309562}, 'location': [151.28050177375488, 120.00573276437666], 'diameter': 53.9178039882746, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.20349469805592824, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230780895701394, 'phi': -1.6689164692012197, 'norm_pos': [0.472751568042984, 0.49997611348176396], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.373894,"{'circle_3d': {'center': [-0.02546689510146649, 0.0026923133270733146, 0.9675315470746373], 'normal': [-0.07787376040974335, 0.6069804434438878, -0.7908921663010116], 'radius': 0.07545694889649038}, 'confidence': 0.5961725005241036, 'timestamp': 184741.096029, 'diameter_3d': 0.15091389779298076, 'ellipse': {'center': [151.17965832695918, 119.95336540872276], 'axes': [41.72351188442698, 52.97990735443051], 'angle': -80.81316114415506}, 'location': [151.17965832695918, 119.95336540872276], 'diameter': 52.97990735443051, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.20349469805592824, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230518413893012, 'phi': -1.6689431482917731, 'norm_pos': [0.4724364322717475, 0.5001943107969885], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.381887,"{'circle_3d': {'center': [-0.02562349993021029, 0.0024671696958362688, 0.967374182753991], 'normal': [-0.07788681081213868, 0.606961681474618, -0.7909052799943987], 'radius': 0.07544399799593099}, 'confidence': 0.5827372463637877, 'timestamp': 184741.104429, 'diameter_3d': 0.15088799599186198, 'ellipse': {'center': [151.12319405222937, 119.87443525088098], 'axes': [41.7303822485879, 52.97969871682578], 'angle': -80.79624768579974}, 'location': [151.12319405222937, 119.87443525088098], 'diameter': 52.97969871682578, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.20349469805592824, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.223028233229918, 'phi': -1.6689578735176382, 'norm_pos': [0.4722599814132168, 0.5005231864546626], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.389935,"{'circle_3d': {'center': [-0.0257798055597932, 0.0022416199329411413, 0.96721648783695], 'normal': [-0.07789983628127058, 0.6069428856610435, -0.7909184212374856], 'radius': 0.07527910426123888}, 'confidence': 0.5368999806699511, 'timestamp': 184741.112829, 'diameter_3d': 0.15055820852247775, 'ellipse': {'center': [151.0663829074879, 119.79933257489229], 'axes': [41.65282786385241, 52.872548729062636], 'angle': -80.77937015056533}, 'location': [151.0663829074879, 119.79933257489229], 'diameter': 52.872548729062636, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.20349469805592824, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230045829111007, 'phi': -1.6689725635931354, 'norm_pos': [0.4720824465858997, 0.500836114271282], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.398116,"{'circle_3d': {'center': [-0.025935811984509782, 0.002015664015956098, 0.9670584623363894], 'normal': [-0.07791283681666364, 0.6069240560012948, -0.790931590029199], 'radius': 0.07501822812922984}, 'confidence': 0.4511147203439962, 'timestamp': 184741.121229, 'diameter_3d': 0.15003645625845968, 'ellipse': {'center': [151.00938627580197, 119.72657131150177], 'axes': [41.521883411593706, 52.69780695018974], 'angle': -80.76251231275671}, 'location': [151.00938627580197, 119.72657131150177], 'diameter': 52.69780695018974, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.20349469805592824, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.222980890432769, 'phi': -1.668987218518315, 'norm_pos': [0.47190433211188115, 0.5011392862020759], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.4058821,"{'circle_3d': {'center': [-0.02609151919696484, 0.0017893019247399167, 0.9669001062668858], 'normal': [-0.07792581241770156, 0.6069051924936935, -0.7909447863683243], 'radius': 0.07545468753143827}, 'confidence': 0.43500489275665083, 'timestamp': 184741.129629, 'diameter_3d': 0.15090937506287655, 'ellipse': {'center': [150.95444394960157, 119.63532573647755], 'axes': [41.77873047872402, 53.01408074140031], 'angle': -80.74543046930886}, 'location': [150.95444394960157, 119.63532573647755], 'diameter': 53.01408074140031, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.20349469805592824, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.222957155795086, 'phi': -1.6690018382930756, 'norm_pos': [0.4717326373425049, 0.5015194760980102], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.4138849,"{'circle_3d': {'center': [-0.026246927191313385, 0.00156253363677461, 0.9667414196414743], 'normal': [-0.07793876308389727, 0.606886295136363, -0.7909580102537753], 'radius': 0.07515755776305848}, 'confidence': 0.389604268247641, 'timestamp': 184741.138029, 'diameter_3d': 0.15031511552611695, 'ellipse': {'center': [150.8975112024661, 119.56319879511531], 'axes': [41.62761495970288, 52.81380711799274], 'angle': -80.72856401676718}, 'location': [150.8975112024661, 119.56319879511531], 'diameter': 52.81380711799274, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.20349469805592824, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2229333789979693, 'phi': -1.6690164229174682, 'norm_pos': [0.4715547225077065, 0.5018200050203528], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.4218931,"{'circle_3d': {'center': [-0.026402035961091475, 0.0013353591302935897, 0.9665824024738079], 'normal': [-0.07795168881471212, 0.6068673639274896, -0.7909712616844142], 'radius': 0.0748626810549956}, 'confidence': 0.47195663792846576, 'timestamp': 184741.146429, 'diameter_3d': 0.1497253621099912, 'ellipse': {'center': [150.84067282378868, 119.49081976372771], 'axes': [41.47768434089989, 52.615077877966876], 'angle': -80.7116874441068}, 'location': [150.84067282378868, 119.49081976372771], 'diameter': 52.615077877966876, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.20349469805592824, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.22290956004142, 'phi': -1.6690309723914927, 'norm_pos': [0.4713771025743396, 0.5021215843178012], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.429811,"{'circle_3d': {'center': [-0.026556845500300463, 0.0011077783826936027, 0.9664230547770636], 'normal': [-0.0779645896096462, 0.6068483988651896, -0.7909845406591428], 'radius': 0.07526317766229298}, 'confidence': 0.40898246900560337, 'timestamp': 184741.154829, 'diameter_3d': 0.15052635532458597, 'ellipse': {'center': [150.78587522077243, 119.40002104854801], 'axes': [41.71482571203015, 52.906217537449066], 'angle': -80.69458215380548}, 'location': [150.78587522077243, 119.40002104854801], 'diameter': 52.906217537449066, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.20349469805592824, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2228856989253547, 'phi': -1.6690454867151991, 'norm_pos': [0.47120586006491383, 0.5024999122977166], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.438588,"{'circle_3d': {'center': [-0.026711355801261938, 0.0008797913737046414, 0.9662633765661628], 'normal': [-0.07797746546805966, 0.6068293999477739, -0.790997847176718], 'radius': 0.07517026526839007}, 'confidence': 0.45637001055398074, 'timestamp': 184741.163229, 'diameter_3d': 0.15034053053678015, 'ellipse': {'center': [150.72977172882167, 119.32201192938571], 'axes': [41.67735263620029, 52.84979041202923], 'angle': -80.67762105867787}, 'location': [150.72977172882167, 119.32201192938571], 'diameter': 52.84979041202923, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.20349469805592824, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.222861795649939, 'phi': -1.6690599658884873, 'norm_pos': [0.4710305366525677, 0.5028249502942261], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861247.449814,"{'circle_3d': {'center': [-0.02686556685783148, 0.0006513980806452935, 0.9661033678544406], 'normal': [-0.07799031638944044, 0.6068103671733522, -0.7910111812360281], 'radius': 0.07498707358011218}, 'confidence': 0.4775562149147925, 'timestamp': 184741.171629, 'diameter_3d': 0.14997414716022436, 'ellipse': {'center': [150.67349887236688, 119.24620439644025], 'axes': [41.589582500056, 52.729737472622084], 'angle': -80.66067846167199}, 'location': [150.67349887236688, 119.24620439644025], 'diameter': 52.729737472622084, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.20349469805592824, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.222837850215089, 'phi': -1.6690744099114072, 'norm_pos': [0.4708546839761465, 0.5031408150148323], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
