eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175529.323636,"{'circle_3d': {'center': [1.952763113877154e-06, 8.708070321716832e-06, 7.538493281522562e-05], 'normal': [0.3437374366568236, -0.6084511662740326, -0.7152843860314343], 'radius': 2.6872915811103967e-06}, 'confidence': 0.06451987615384822, 'timestamp': 50917.822568, 'diameter_3d': 5.374583162220793e-06, 'ellipse': {'center': [175.87655303229505, 192.0067123335719], 'axes': [34.221162699471265, 44.386143135745975], 'angle': -54.44720543075442}, 'location': [175.87655303229505, 192.0067123335719], 'diameter': 44.386143135745975, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888762646082, 'phi': -1.1228208919170044, 'norm_pos': [0.549614228225922, 0.19997203194345048], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.333098,"{'circle_3d': {'center': [1.9603167267234767e-06, 8.700722386123516e-06, 7.539481324947417e-05], 'normal': [0.34373743728629136, -0.6084511668863606, -0.7152843852080647], 'radius': 2.6935357125256086e-06}, 'confidence': 0.10462076579159961, 'timestamp': 50917.830968, 'diameter_3d': 5.387071425051217e-06, 'ellipse': {'center': [175.9357944554291, 191.93856055206285], 'axes': [34.291737762909996, 44.483565654044725], 'angle': -54.448161250981435}, 'location': [175.9357944554291, 191.93856055206285], 'diameter': 44.483565654044725, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.916688875493017, 'phi': -1.1228208907526882, 'norm_pos': [0.5497993576732159, 0.20025599769973812], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.339535,"{'circle_3d': {'center': [1.9679058222976664e-06, 8.693339352383589e-06, 7.540474059020141e-05], 'normal': [0.34373743791871597, -0.6084511675016134, -0.7152843843807863], 'radius': 2.6824216723793155e-06}, 'confidence': 0.072743552903744, 'timestamp': 50917.839368, 'diameter_3d': 5.364843344758631e-06, 'ellipse': {'center': [175.99767886452864, 191.86508275837505], 'axes': [34.14102937872242, 44.29412254123312], 'angle': -54.44924001695838}, 'location': [175.99767886452864, 191.86508275837505], 'diameter': 44.29412254123312, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888747177404, 'phi': -1.1228208895828804, 'norm_pos': [0.549992746451652, 0.20056215517343723], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.351851,"{'circle_3d': {'center': [1.9755303970470095e-06, 8.685921218720694e-06, 7.541471483740736e-05], 'normal': [0.3437374385540972, -0.6084511681197912, -0.7152843835495991], 'radius': 2.7077604708105137e-06}, 'confidence': 0.10410920631417768, 'timestamp': 50917.847768, 'diameter_3d': 5.415520941621027e-06, 'ellipse': {'center': [176.0548332626534, 191.80182392141003], 'axes': [34.4547690175973, 44.70694249426363], 'angle': -54.45007400148881}, 'location': [176.0548332626534, 191.80182392141003], 'diameter': 44.70694249426363, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888739387781, 'phi': -1.122820888407581, 'norm_pos': [0.5501713539457919, 0.20082573366079148], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.359735,"{'circle_3d': {'center': [1.9831904518596843e-06, 8.67846798513483e-06, 7.542473599464472e-05], 'normal': [0.3437374391924351, -0.608451168740894, -0.7152843827145027], 'radius': 2.6973417082510022e-06}, 'confidence': 0.12061289094946545, 'timestamp': 50917.856168, 'diameter_3d': 5.3946834165020044e-06, 'ellipse': {'center': [176.11716178026, 191.727901083213], 'axes': [34.31286208575, 44.52894831818999], 'angle': -54.45115710136437}, 'location': [176.11716178026, 191.727901083213], 'diameter': 44.52894831818999, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888731561298, 'phi': -1.12282088722679, 'norm_pos': [0.5503661305633125, 0.20113374548661256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.3688462,"{'circle_3d': {'center': [1.990885986735691e-06, 8.67097964540875e-06, 7.543480406368985e-05], 'normal': [0.3437374398337297, -0.6084511693649223, -0.7152843818754969], 'radius': 2.7061826867371466e-06}, 'confidence': 0.1202410127765302, 'timestamp': 50917.864568, 'diameter_3d': 5.412365373474293e-06, 'ellipse': {'center': [176.17710907056028, 191.6592451887185], 'axes': [34.41622920446806, 44.66908371750061], 'angle': -54.4521126269305}, 'location': [176.17710907056028, 191.6592451887185], 'diameter': 44.66908371750061, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888723697952, 'phi': -1.1228208860405073, 'norm_pos': [0.5505534658455009, 0.20141981171367296], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.375376,"{'circle_3d': {'center': [1.998617000786851e-06, 8.663456209312415e-06, 7.544491903743733e-05], 'normal': [0.3437374404779809, -0.6084511699918753, -0.7152843810325824], 'radius': 2.7093578577270335e-06}, 'confidence': 0.11211438829834607, 'timestamp': 50917.872968, 'diameter_3d': 5.418715715454067e-06, 'ellipse': {'center': [176.2380997121799, 191.58863462334367], 'axes': [34.44737121871902, 44.71558586472675], 'angle': -54.4531112764872}, 'location': [176.2380997121799, 191.58863462334367], 'diameter': 44.71558586472675, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888715797751, 'phi': -1.122820884848733, 'norm_pos': [0.5507440616005621, 0.20171402240273473], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.383608,"{'circle_3d': {'center': [2.0063834949013426e-06, 8.65589766885222e-06, 7.545508092299258e-05], 'normal': [0.3437374411251887, -0.6084511706217537, -0.7152843801857586], 'radius': 2.715990448533818e-06}, 'confidence': 0.10387137565989465, 'timestamp': 50917.881368, 'diameter_3d': 5.431980897067636e-06, 'ellipse': {'center': [176.29887887123184, 191.51871557478032], 'axes': [34.52245389773965, 44.81913906509168], 'angle': -54.45409053867101}, 'location': [176.29887887123184, 191.51871557478032], 'diameter': 44.81913906509168, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888707860689, 'phi': -1.1228208836514673, 'norm_pos': [0.5509339964725994, 0.20200535177174872], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.391902,"{'circle_3d': {'center': [2.0141854699673445e-06, 8.648304031133591e-06, 7.546528971325017e-05], 'normal': [0.3437374417753533, -0.6084511712545568, -0.7152843793350261], 'radius': 2.704168398666008e-06}, 'confidence': 0.12039885736626206, 'timestamp': 50917.889768, 'diameter_3d': 5.408336797332016e-06, 'ellipse': {'center': [176.36246346312626, 191.44312380865924], 'axes': [34.36264916582871, 44.617944894555336], 'angle': -54.45520058520163}, 'location': [176.36246346312626, 191.44312380865924], 'diameter': 44.617944894555336, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888699886773, 'phi': -1.1228208824487098, 'norm_pos': [0.5511326983222695, 0.20232031746391987], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.400068,"{'circle_3d': {'center': [2.022022925096678e-06, 8.640675294380173e-06, 7.547554540998647e-05], 'normal': [0.34373744242847454, -0.6084511718902849, -0.7152843784803847], 'radius': 2.7049067209575474e-06}, 'confidence': 0.08828519512814197, 'timestamp': 50917.898168, 'diameter_3d': 5.409813441915095e-06, 'ellipse': {'center': [176.42458442320233, 191.3708643103874], 'axes': [34.36265166241027, 44.624124969880334], 'angle': -54.456228886489136}, 'location': [176.42458442320233, 191.3708643103874], 'diameter': 44.624124969880334, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888691876, 'phi': -1.122820881240461, 'norm_pos': [0.5513268263225073, 0.20262139870671925], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.408913,"{'circle_3d': {'center': [2.029895861177522e-06, 8.63301145592743e-06, 7.548584801853053e-05], 'normal': [0.34373744308455256, -0.6084511725289381, -0.7152843776218339], 'radius': 2.7027965762768447e-06}, 'confidence': 0.08837109401843056, 'timestamp': 50917.906568, 'diameter_3d': 5.4055931525536895e-06, 'ellipse': {'center': [176.4873606051896, 191.29746717260906], 'axes': [34.32638852414959, 44.58325971989619], 'angle': -54.45728091673795}, 'location': [176.4873606051896, 191.29746717260906], 'diameter': 44.58325971989619, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888683828364, 'phi': -1.12282088002672, 'norm_pos': [0.5515230018912175, 0.2029272201141289], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.415654,"{'circle_3d': {'center': [2.0378042755453407e-06, 8.625312514887185e-06, 7.549619753710601e-05], 'normal': [0.34373744374358717, -0.6084511731705166, -0.7152843767593742], 'radius': 2.7018816636834713e-06}, 'confidence': 0.12860805700445824, 'timestamp': 50917.914968, 'diameter_3d': 5.403763327366943e-06, 'ellipse': {'center': [176.5502369162764, 191.22410323855394], 'axes': [34.305295704586555, 44.56210365702535], 'angle': -54.45832906173457}, 'location': [176.5502369162764, 191.22410323855394], 'diameter': 44.56210365702535, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888675743871, 'phi': -1.1228208788074878, 'norm_pos': [0.5517194903633638, 0.20323290317269194], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.425266,"{'circle_3d': {'center': [2.0457481699764912e-06, 8.617578472147613e-06, 7.55065939621602e-05], 'normal': [0.3437374444055783, -0.6084511738150201, -0.7152843758930053], 'radius': 2.7023154458501013e-06}, 'confidence': 0.08038263887176986, 'timestamp': 50917.923368, 'diameter_3d': 5.4046308917002026e-06, 'ellipse': {'center': [176.6131925421332, 191.15081636428664], 'axes': [34.30131101842097, 44.563181069061585], 'angle': -54.45937229334998}, 'location': [176.6131925421332, 191.15081636428664], 'diameter': 44.563181069061585, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888667622517, 'phi': -1.122820877582764, 'norm_pos': [0.5519162266941662, 0.20353826514880569], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.437231,"{'circle_3d': {'center': [2.053727545359152e-06, 8.609809330373253e-06, 7.551703729546944e-05], 'normal': [0.3437374450705262, -0.6084511744624486, -0.7152843750227276], 'radius': 2.6956315456418837e-06}, 'confidence': 0.0967173020050875, 'timestamp': 50917.931768, 'diameter_3d': 5.3912630912837675e-06, 'ellipse': {'center': [176.6773848946615, 191.0751636817002], 'axes': [34.20685102334566, 44.44679642220806], 'angle': -54.460468117707336}, 'location': [176.6773848946615, 191.0751636817002], 'diameter': 44.44679642220806, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888659464307, 'phi': -1.1228208763525485, 'norm_pos': [0.5521168277958172, 0.20385348465958253], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.4437492,"{'circle_3d': {'center': [2.061742399916966e-06, 8.602005087787745e-06, 7.552752753881009e-05], 'normal': [0.3437374457384308, -0.6084511751128021, -0.7152843741485406], 'radius': 2.6984113312078966e-06}, 'confidence': 0.09663639754816337, 'timestamp': 50917.940168, 'diameter_3d': 5.396822662415793e-06, 'ellipse': {'center': [176.7405475055022, 191.0019283445304], 'axes': [34.23260634481521, 44.48653572820137], 'angle': -54.46150393227326}, 'location': [176.7405475055022, 191.0019283445304], 'diameter': 44.48653572820137, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888651269237, 'phi': -1.1228208751168414, 'norm_pos': [0.5523142109546944, 0.20415863189779004], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.452582,"{'circle_3d': {'center': [2.06979273542629e-06, 8.59416574527927e-06, 7.553806468862945e-05], 'normal': [0.3437374464092921, -0.6084511757660807, -0.7152843732704448], 'radius': 2.6984781968730354e-06}, 'confidence': 0.08054408476142359, 'timestamp': 50917.948568, 'diameter_3d': 5.396956393746071e-06, 'ellipse': {'center': [176.80434401273894, 190.92759906398146], 'axes': [34.22385370310718, 44.48148875748191], 'angle': -54.46256239123274}, 'location': [176.80434401273894, 190.92759906398146], 'diameter': 44.48148875748191, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.916688864303731, 'phi': -1.1228208738756427, 'norm_pos': [0.5525135750398091, 0.20446833723341062], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175529.4598138,"{'circle_3d': {'center': [2.077878550998946e-06, 8.586291303736004e-06, 7.55486487449275e-05], 'normal': [0.34373744708311005, -0.6084511764222841, -0.7152843723884401], 'radius': 2.6908070810165437e-06}, 'confidence': 0.08886874922342916, 'timestamp': 50917.956968, 'diameter_3d': 5.381614162033087e-06, 'ellipse': {'center': [176.8694579533127, 190.85073231649312], 'axes': [34.116830778053945, 44.34880061111594], 'angle': -54.46367739376753}, 'location': [176.8694579533127, 190.85073231649312], 'diameter': 44.34880061111594, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888634768529, 'phi': -1.1228208726289524, 'norm_pos': [0.5527170561041022, 0.20478861534794535], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
