eye_packets,595
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851407.492197,"{'circle_3d': {'center': [23.365574190022784, -24.425205676451043, 110.24600081959571], 'normal': [0.12004372667276132, -0.353547952126259, -0.9276817068552359], 'radius': 15.667844470973684}, 'confidence': 0.039634137776764194, 'timestamp': 176597.077387, 'diameter_3d': 31.335688941947367, 'ellipse': {'center': [231.32044608406858, 46.89853074095838], 'axes': [79.36454087563315, 96.88622761558628], 'angle': -64.27165580193908}, 'location': [231.32044608406858, 46.89853074095838], 'diameter': 96.88622761558628, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.2094350168475947, 'phi': -1.4421095794747851, 'norm_pos': [0.7228763940127143, 0.8045894552460068], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.478467,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176600.067787, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.486182,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176600.076187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.509722,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176600.092987, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.523583,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176600.109787, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.5276642,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176600.118187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.544841,"{'circle_3d': {'center': [-0.8650091664115056, -11.994256788330619, 44.744061683206816], 'normal': [0.35190461410097945, -0.4954072686430036, -0.7941881268000169], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 176600.126587, 'diameter_3d': 2.0, 'ellipse': {'center': [153.3945922851014, 29.132408142055183], 'axes': [10.035763739202721, 15.306582448827903], 'angle': -61.526847839363384}, 'location': [153.3945922851014, 29.132408142055183], 'diameter': 15.306582448827903, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.0524927112496822, 'phi': -1.1536953901089069, 'norm_pos': [0.4793581008909419, 0.8786149660747701], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.551872,"{'circle_3d': {'center': [20.959322232217342, -20.687992441101564, 109.42778465743484], 'normal': [-0.08047726981102549, -0.04211351584713558, -0.9958663870353073], 'radius': 14.575579037234293}, 'confidence': 0.024614918304772422, 'timestamp': 176600.134987, 'diameter_3d': 29.151158074468587, 'ellipse': {'center': [225.45379737526608, 56.12202452227011], 'axes': [89.45496705935777, 91.58096860061526], 'angle': 76.43482684441824}, 'location': [225.45379737526608, 56.12202452227011], 'diameter': 91.58096860061526, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.528670352610416, 'phi': -1.6514324134653582, 'norm_pos': [0.7045431167977065, 0.7661582311572079], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.559199,"{'circle_3d': {'center': [22.29829317551776, -23.412998209785947, 109.82718948354747], 'normal': [0.031103642130675912, -0.26919732990416745, -0.9625826515259215], 'radius': 15.056586858878726}, 'confidence': 0.010791796357299738, 'timestamp': 176600.143387, 'diameter_3d': 30.11317371775745, 'ellipse': {'center': [228.7647251398918, 49.25107796932062], 'axes': [83.22735733138724, 93.5939228425186], 'angle': -71.35541121930837}, 'location': [228.7647251398918, 49.25107796932062], 'diameter': 93.5939228425186, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.2982368288890846, 'phi': -1.5384948681662602, 'norm_pos': [0.7148897660621618, 0.7947871751278308], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.560718,"{'circle_3d': {'center': [22.715776974978017, -25.372586013966497, 110.58748581034467], 'normal': [0.06589395875236399, -0.43249631358588003, -0.8992246242928214], 'radius': 15.75289257654681}, 'confidence': 0.03660146304908351, 'timestamp': 176600.151787, 'diameter_3d': 31.50578515309362, 'ellipse': {'center': [229.52988221835597, 44.56767792061167], 'axes': [75.7574970784438, 97.49298911398859], 'angle': -72.91577206341418}, 'location': [229.52988221835597, 44.56767792061167], 'diameter': 97.49298911398859, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.1235367324792473, 'phi': -1.497648427341831, 'norm_pos': [0.7172808819323624, 0.8143013419974514], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.5726888,"{'circle_3d': {'center': [22.275871379800765, -22.24202178950682, 109.56142072721579], 'normal': [0.02923515915425982, -0.17161596154757353, -0.9847300478868951], 'radius': 2.7521560045858937}, 'confidence': 0.8530692153289426, 'timestamp': 176600.160187, 'diameter_3d': 5.504312009171787, 'ellipse': {'center': [228.95345401842152, 51.181341090657796], 'axes': [16.02647269825817, 17.10139488236831], 'angle': -67.09648694667443}, 'location': [228.95345401842152, 51.181341090657796], 'diameter': 17.10139488236831, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.3983265940969383, 'phi': -1.5411165435917742, 'norm_pos': [0.7154795438075673, 0.7867444121222592], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.591917,"{'circle_3d': {'center': [22.88763623712932, -24.67039257111679, 110.29064703705396], 'normal': [0.0802155639316394, -0.37398019334840443, -0.9239611887337147], 'radius': 14.708269518919167}, 'confidence': 0.019198777669792836, 'timestamp': 176600.176987, 'diameter_3d': 29.416539037838334, 'ellipse': {'center': [230.11901734891055, 46.025878052085986], 'axes': [74.29951525028436, 91.07189123980218], 'angle': -69.42013151073196}, 'location': [230.11901734891055, 46.025878052085986], 'diameter': 91.07189123980218, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.1874993934639333, 'phi': -1.484196437162408, 'norm_pos': [0.7191219292153455, 0.8082255081163083], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.6093419,"{'circle_3d': {'center': [19.254520150100333, -17.890481729049384, 109.90585249270046], 'normal': [-0.2225441099874431, 0.19101237682387953, -0.9560274007631733], 'radius': 14.91655120606723}, 'confidence': 0.0034087248337478704, 'timestamp': 176600.193787, 'diameter_3d': 29.83310241213446, 'ellipse': {'center': [220.84405651541033, 63.5606056627208], 'axes': [92.12999800938096, 94.62353324506688], 'angle': 46.3898076966142}, 'location': [220.84405651541033, 63.5606056627208], 'diameter': 94.62353324506688, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.7629897367638392, 'phi': -1.799503484186007, 'norm_pos': [0.6901376766106573, 0.7351641430719966], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.627708,"{'circle_3d': {'center': [16.591167085900434, -20.508587629503285, 110.63371991468388], 'normal': [-0.4444901986707678, -0.027163114880612398, -0.8953717822645542], 'radius': 15.962065078244756}, 'confidence': 0.009925424996739495, 'timestamp': 176600.210587, 'diameter_3d': 31.92413015648951, 'ellipse': {'center': [213.894939983117, 57.03974234329651], 'axes': [91.45195685676059, 100.85401729485322], 'angle': 34.56307388616352}, 'location': [213.894939983117, 57.03974234329651], 'diameter': 100.85401729485322, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.5436298704894418, 'phi': -2.031584562601924, 'norm_pos': [0.6684216874472406, 0.7623344069029312], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.628592,"{'circle_3d': {'center': [21.708414027811113, -22.382858406107857, 109.58360351584184], 'normal': [-0.01805295351154461, -0.1833523462643269, -0.9828814821680569], 'radius': 3.56267452849636}, 'confidence': 0.7289044554729708, 'timestamp': 176600.218987, 'diameter_3d': 7.12534905699272, 'ellipse': {'center': [227.1968156046234, 50.786655835934525], 'axes': [20.78139046351917, 22.210505363978605], 'angle': -77.14731943615303}, 'location': [227.1968156046234, 50.786655835934525], 'diameter': 22.210505363978605, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.3864007949831028, 'phi': -1.5891616374982744, 'norm_pos': [0.7099900487644482, 0.7883889340169394], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.6435149,"{'circle_3d': {'center': [23.369662982689995, -24.994722842042975, 110.4806193408775], 'normal': [0.12038445939502883, -0.40100771592558637, -0.908130163415086], 'radius': 14.953879640654899}, 'confidence': 0.011534132550127106, 'timestamp': 176600.227387, 'diameter_3d': 29.907759281309797, 'ellipse': {'center': [231.2920437348422, 45.29171869123303], 'axes': [72.62511096478336, 92.36707302841509], 'angle': -66.41800753914595}, 'location': [231.2920437348422, 45.29171869123303], 'diameter': 92.36707302841509, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.158179708355167, 'phi': -1.4390017478856914, 'norm_pos': [0.7227876366713819, 0.8112845054531957], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.645944,"{'circle_3d': {'center': [22.058526023308485, -27.32702330954774, 111.73765061969362], 'normal': [0.011123046113236333, -0.5953660882176502, -0.8033775568470756], 'radius': 15.641064458535695}, 'confidence': 0.01589335620366926, 'timestamp': 176600.235787, 'diameter_3d': 31.28212891707139, 'ellipse': {'center': [227.36417981507722, 39.673275235000474], 'axes': [61.97522657510201, 96.37395889829456], 'angle': -81.61188401313399}, 'location': [227.36417981507722, 39.673275235000474], 'diameter': 96.37395889829456, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.9330751122544406, 'phi': -1.5569518580759385, 'norm_pos': [0.7105130619221163, 0.8346946865208313], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.660074,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176600.244187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.6697779,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176600.252587, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.696841,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176600.277787, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.714798,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176600.294587, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.717101,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176600.302987, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.727118,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176600.311387, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.7317069,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176600.319787, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851410.7377532,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176600.328187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
