eye_packets,767
norm_X,norm_Y,phi,theta,confidence,timestamp
1581554901.5341802,"{'circle_3d': {'center': [-1.709984436226719e-05, 2.599567321404095e-06, 0.00011657192387204418], 'normal': [-0.25639351528822996, 0.5264079338665342, -0.8106522389289446], 'radius': 4.521026403226336e-06}, 'confidence': 0.9999999999999069, 'timestamp': 400315.349273, 'diameter_3d': 9.042052806452673e-06, 'ellipse': {'center': [69.1996900919153, 133.43504375105883], 'axes': [36.41334308221882, 48.390778273959704], 'angle': -56.84731977770306}, 'location': [69.1996900919153, 133.43504375105883], 'diameter': 48.390778273959704, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9682326521815776, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.12516653318214, 'phi': -1.877121657463885, 'norm_pos': [0.21624903153723532, 0.44402065103725485], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.5377011,"{'circle_3d': {'center': [-8.264943472327055, 1.6834554573623288, 55.661453677985946], 'normal': [-0.26949880540167676, 0.5680679707565812, -0.7776047675314041], 'radius': 1.9723835697871839}, 'confidence': 0.1586720367532034, 'timestamp': 400320.355669, 'diameter_3d': 3.9447671395743678, 'ellipse': {'center': [68.05622155611769, 138.41686741042645], 'axes': [31.48303037335865, 44.21217723507905], 'angle': -58.259015363170725}, 'location': [68.05622155611769, 138.41686741042645], 'diameter': 44.21217723507905, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1749526776659933, 'phi': -1.904417165996859, 'norm_pos': [0.2126756923628678, 0.4232630524565565], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.544959,"{'circle_3d': {'center': [-8.264094001876268, 1.6866706933832125, 55.66350893562627], 'normal': [-0.26942801619744455, 0.5683359070916548, -0.7774334960613772], 'radius': 1.9999958965461053}, 'confidence': 0.20592313846832128, 'timestamp': 400320.364069, 'diameter_3d': 3.9999917930922106, 'ellipse': {'center': [68.07228219297801, 138.44250517896728], 'axes': [31.91442074856482, 44.82975012429794], 'angle': -58.27918090672775}, 'location': [68.07228219297801, 138.44250517896728], 'diameter': 44.82975012429794, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.175278282077322, 'phi': -1.9044040394934412, 'norm_pos': [0.21272588185305627, 0.42315622842096967], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.556809,"{'circle_3d': {'center': [-8.003822631266567, 1.5908455827603758, 55.50866473484042], 'normal': [-0.2477387353133028, 0.5603504812064184, -0.7903371794601975], 'radius': 1.9680655154315823}, 'confidence': 0.27285438849382393, 'timestamp': 400320.372469, 'diameter_3d': 3.9361310308631645, 'ellipse': {'center': [70.71235334732816, 137.43189890343098], 'axes': [32.2955356190156, 44.233314686407], 'angle': -59.48498739868737}, 'location': [70.71235334732816, 137.43189890343098], 'diameter': 44.233314686407, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.165605222109758, 'phi': -1.8745551354779264, 'norm_pos': [0.2209761042104005, 0.4273670879023709], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.5652301,"{'circle_3d': {'center': [-8.023317442228716, 1.6011489599211322, 55.522115854100434], 'normal': [-0.24936330289348174, 0.5612090959698145, -0.7892162528551963], 'radius': 1.9738787871890604}, 'confidence': 0.8582717883280039, 'timestamp': 400320.380869, 'diameter_3d': 3.947757574378121, 'ellipse': {'center': [70.5174124412032, 137.54087199208004], 'axes': [32.3147419859138, 44.35352865761962], 'angle': -59.406434852433634}, 'location': [70.5174124412032, 137.54087199208004], 'diameter': 44.35352865761962, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9546997697044812, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1666422404168766, 'phi': -1.876833174806858, 'norm_pos': [0.22036691387876, 0.42691303336633313], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.5738509,"{'circle_3d': {'center': [-7.996529548660932, 1.483977298019881, 55.43152744722977], 'normal': [-0.24713097842949977, 0.5514447908113772, -0.7967652867610854], 'radius': 1.9473445385984736}, 'confidence': 0.9983826863281026, 'timestamp': 400320.389269, 'diameter_3d': 3.894689077196947, 'ellipse': {'center': [70.66946202165677, 136.26937577862577], 'axes': [32.3362283492483, 43.82913330249009], 'angle': -59.02839212045102}, 'location': [70.66946202165677, 136.26937577862577], 'diameter': 43.82913330249009, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9547562994573267, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.154891499351171, 'phi': -1.8715551262447303, 'norm_pos': [0.2208420688176774, 0.432210934255726], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.587517,"{'circle_3d': {'center': [-8.040256686605444, 1.4545290208506687, 55.4248565845392], 'normal': [-0.25077490659154245, 0.5489907677139428, -0.7973211919852994], 'radius': 1.9617272014617515}, 'confidence': 0.9998444963735656, 'timestamp': 400320.397669, 'diameter_3d': 3.923454402923503, 'ellipse': {'center': [70.17345148810249, 135.93811202218592], 'axes': [32.586425324160224, 44.15930688867439], 'angle': -58.60083732336144}, 'location': [70.17345148810249, 135.93811202218592], 'diameter': 44.15930688867439, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9547334641154204, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1519526216952833, 'phi': -1.8755220695798438, 'norm_pos': [0.21929203590032026, 0.4335911999075587], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.5902421,"{'circle_3d': {'center': [-8.023074138112786, 1.463781611222415, 55.425843067804394], 'normal': [-0.24934302755048765, 0.5497618169115883, -0.797238985046533], 'radius': 1.9688561054604508}, 'confidence': 0.9997989219805298, 'timestamp': 400320.406069, 'diameter_3d': 3.9377122109209015, 'ellipse': {'center': [70.36725154558286, 136.03851559587125], 'axes': [32.70866583227382, 44.31869982093485], 'angle': -58.75761707582702}, 'location': [70.36725154558286, 136.03851559587125], 'diameter': 44.31869982093485, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9550259916392911, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1528753984662394, 'phi': -1.8739164036230118, 'norm_pos': [0.21989766107994643, 0.43317285168386976], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.5971682,"{'circle_3d': {'center': [-8.058264440848262, 1.4561645086954451, 55.43166603069234], 'normal': [-0.25227555277844393, 0.5491270583676742, -0.7967537381392041], 'radius': 1.9753597873108069}, 'confidence': 0.9994824450936235, 'timestamp': 400320.414469, 'diameter_3d': 3.9507195746216137, 'ellipse': {'center': [69.98528916671924, 135.95003232491], 'axes': [32.77019393180617, 44.461147321906545], 'angle': -58.49124185059688}, 'location': [69.98528916671924, 135.95003232491], 'diameter': 44.461147321906545, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9550280972051572, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1521156909944237, 'phi': -1.8774386555066493, 'norm_pos': [0.21870402864599764, 0.4335415319795416], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.605483,"{'circle_3d': {'center': [-8.058374072030213, 1.447399083971658, 55.42566546583331], 'normal': [-0.2522846887102733, 0.5483966063073585, -0.79725378521079], 'radius': 1.9789619658157331}, 'confidence': 0.9996952754125374, 'timestamp': 400320.422869, 'diameter_3d': 3.9579239316314663, 'ellipse': {'center': [69.97494769032397, 135.85262227322005], 'axes': [32.85981581685162, 44.54716561442436], 'angle': -58.448157091181606}, 'location': [69.97494769032397, 135.85262227322005], 'diameter': 44.54716561442436, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9552658206822828, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1512419222251067, 'phi': -1.8772685634573067, 'norm_pos': [0.21867171153226242, 0.4339474071949164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.613128,"{'circle_3d': {'center': [-8.085390758593746, 1.45993178065513, 55.4428972611566], 'normal': [-0.25453607925723426, 0.5494409976976479, -0.7958178022671825], 'radius': 2.0183301547647052}, 'confidence': 0.9977778329561733, 'timestamp': 400320.431269, 'diameter_3d': 4.0366603095294105, 'ellipse': {'center': [69.70624813787262, 135.97443929907172], 'axes': [33.412778909553175, 45.420011138902716], 'angle': -58.33298892539996}, 'location': [69.70624813787262, 135.97443929907172], 'diameter': 45.420011138902716, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9550894059053405, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1524913802172483, 'phi': -1.8803560798902277, 'norm_pos': [0.21783202543085195, 0.43343983625386784], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.621273,"{'circle_3d': {'center': [-8.075473450555386, 1.4620017548646542, 55.44115995184884], 'normal': [-0.25370963692070436, 0.5496134955484416, -0.7959625780428295], 'radius': 1.9880731191758927}, 'confidence': 0.9996369178224138, 'timestamp': 400320.439669, 'diameter_3d': 3.9761462383517854, 'ellipse': {'center': [69.81026145752813, 136.0083764127149], 'axes': [32.925124549543405, 44.74000362155784], 'angle': -58.407497571300524}, 'location': [69.81026145752813, 136.0083764127149], 'diameter': 44.74000362155784, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9550319428049958, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1526978468227242, 'phi': -1.8793610532369933, 'norm_pos': [0.2181570670547754, 0.43329843161368786], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.634088,"{'circle_3d': {'center': [-8.0704500027643, 1.4395931682771836, 55.42412837461942], 'normal': [-0.2532910162714471, 0.5477461133328191, -0.7973818761452809], 'radius': 1.9838684760503102}, 'confidence': 0.9998896630338042, 'timestamp': 400320.448069, 'diameter_3d': 3.9677369521006205, 'ellipse': {'center': [69.83857200215654, 135.76436362096462], 'axes': [32.94291821330087, 44.659171782859936], 'angle': -58.33173875101029}, 'location': [69.83857200215654, 135.76436362096462], 'diameter': 44.659171782859936, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9551756483853313, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1504642220172028, 'phi': -1.8783691407505445, 'norm_pos': [0.2182455375067392, 0.4343151515793141], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.636895,"{'circle_3d': {'center': [-8.090272383568799, 1.4545779696068655, 55.44076526941831], 'normal': [-0.2549428813384887, 0.5489948467769592, -0.795995468245374], 'radius': 1.9926922871207076}, 'confidence': 0.9997787922958111, 'timestamp': 400320.456469, 'diameter_3d': 3.985384574241415, 'ellipse': {'center': [69.64539451915525, 135.9242184809965], 'axes': [32.9961451403917, 44.84463199147866], 'angle': -58.27564685404536}, 'location': [69.64539451915525, 135.9242184809965], 'diameter': 44.84463199147866, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9552802264613858, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1519575019667454, 'phi': -1.8807548972783743, 'norm_pos': [0.21764185787236015, 0.4336490896625146], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.645082,"{'circle_3d': {'center': [-8.104326349385008, 1.4298494716472065, 55.42826188590993], 'normal': [-0.25611404515650626, 0.5469341386136543, -0.7970374168710721], 'radius': 2.004266302093815}, 'confidence': 0.9999900355302371, 'timestamp': 400320.464869, 'diameter_3d': 4.00853260418763, 'ellipse': {'center': [69.4703177960813, 135.64783915404945], 'axes': [33.24375449839515, 45.115849164702624], 'angle': -58.06448147985825}, 'location': [69.4703177960813, 135.64783915404945], 'diameter': 45.115849164702624, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9554097728333044, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.149494016693138, 'phi': -1.881707551880858, 'norm_pos': [0.21709474311275406, 0.4348006701914606], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.6571991,"{'circle_3d': {'center': [-8.114837300911173, 1.4495495942892989, 55.44519885540531], 'normal': [-0.2569899577836866, 0.5485758155004953, -0.7956260027464571], 'radius': 2.0184369716718082}, 'confidence': 0.9998630322972442, 'timestamp': 400320.473269, 'diameter_3d': 4.0368739433436165, 'ellipse': {'center': [69.38209662729116, 135.85825990333927], 'axes': [33.38768296282489, 45.42110654372703], 'angle': -58.092304032753454}, 'location': [69.38209662729116, 135.85825990333927], 'diameter': 45.42110654372703, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9554450118995028, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1514562463732134, 'phi': -1.8832213721392603, 'norm_pos': [0.2168190519602849, 0.4339239170694197], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.665478,"{'circle_3d': {'center': [-8.093404753447391, 1.432365583341622, 55.42648573159194], 'normal': [-0.2552039121617048, 0.547143814588189, -0.7971854297309042], 'radius': 2.0366826508438285}, 'confidence': 0.9994157602482702, 'timestamp': 400320.481669, 'diameter_3d': 4.073365301687657, 'ellipse': {'center': [69.5930917620787, 135.6649894147503], 'axes': [33.796735986405075, 45.847170262313355], 'angle': -58.147235135610195}, 'location': [69.5930917620787, 135.6649894147503], 'diameter': 45.847170262313355, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.955748829604508, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.149744493563574, 'phi': -1.8806182615702884, 'norm_pos': [0.21747841175649593, 0.43472921077187376], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.672744,"{'circle_3d': {'center': [-8.088310862292104, 1.4220445020161305, 55.41778208446132], 'normal': [-0.25477942123209757, 0.5462837244777313, -0.7979107336584559], 'radius': 2.0200498037523764}, 'confidence': 0.9999443176811595, 'timestamp': 400320.490069, 'diameter_3d': 4.040099607504753, 'ellipse': {'center': [69.63388664326047, 135.5579026305083], 'axes': [33.56730937850582, 45.479715583931856], 'angle': -58.130132415040464}, 'location': [69.63388664326047, 135.5579026305083], 'diameter': 45.479715583931856, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9557860049809963, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.148717298890934, 'phi': -1.8798715839761568, 'norm_pos': [0.21760589576018896, 0.4351754057062155], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.681122,"{'circle_3d': {'center': [-8.092226747264064, 1.4241943211982422, 55.42050574593987], 'normal': [-0.2551057449797609, 0.5464628760762406, -0.797683761868577], 'radius': 2.038317650792749}, 'confidence': 0.9991046118871472, 'timestamp': 400320.498469, 'diameter_3d': 4.076635301585498, 'ellipse': {'center': [69.59687101061137, 135.57481906107546], 'axes': [33.8551560500925, 45.88899787777383], 'angle': -58.11507156854531}, 'location': [69.59687101061137, 135.57481906107546], 'diameter': 45.88899787777383, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9557657918057627, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1489312005799865, 'phi': -1.8803252058841056, 'norm_pos': [0.21749022190816053, 0.4351049205788523], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.6902988,"{'circle_3d': {'center': [-8.111976652111323, 1.421922768439754, 55.42528760978482], 'normal': [-0.2567515703836991, 0.5462735800130333, -0.7972852732148314], 'radius': 2.0149964857458533}, 'confidence': 0.9998538289200855, 'timestamp': 400320.506869, 'diameter_3d': 4.029992971491707, 'ellipse': {'center': [69.3816746313138, 135.55654444539272], 'axes': [33.43301372029541, 45.36013155516544], 'angle': -57.976252733978654}, 'location': [69.3816746313138, 135.55654444539272], 'diameter': 45.36013155516544, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.955916609953178, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.148705187594098, 'phi': -1.8823416602217604, 'norm_pos': [0.21681773322285564, 0.4351810648108637], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554906.6968162,"{'circle_3d': {'center': [-8.1025124642986, 1.4343133779202768, 55.43074373337664], 'normal': [-0.2559628880659722, 0.5473061308030768, -0.7968305962488464], 'radius': 2.0190591410774568}, 'confidence': 0.9999130344187817, 'timestamp': 400320.515269, 'diameter_3d': 4.0381182821549135, 'ellipse': {'center': [69.49629651022651, 135.69183602870316], 'axes': [33.47769181908167, 45.44689552059231], 'angle': -58.09785450867116}, 'location': [69.49629651022651, 135.69183602870316], 'diameter': 45.44689552059231, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9562711463175666, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1499384230923964, 'phi': -1.8816112023823077, 'norm_pos': [0.21717592659445786, 0.43461734988040346], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
