eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656464.0533068,"{'circle_3d': {'center': [100.91537125249724, -12.14707779402373, 3147.746874031704], 'normal': [0.6428896276364924, 0.4980624449179484, -0.5819164266797835], 'radius': 97.22777522542818}, 'confidence': 1.1196782892186619e-05, 'timestamp': 2994.01054, 'diameter_3d': 194.45555045085635, 'ellipse': {'center': [179.66804191790226, 117.43437435108677], 'axes': [21.580527524476462, 38.32283120391916], 'angle': 36.89377469975272}, 'location': [179.66804191790226, 117.43437435108677], 'diameter': 38.32283120391916, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.0921592477336475, 'phi': -0.7356573029846647, 'norm_pos': [0.5614626309934445, 0.5106901068704718], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.32171,"{'circle_3d': {'center': [31.874684485552574, -3.2330850847843102, 952.4030094242361], 'normal': [0.1484106583928796, -0.4642669233251141, -0.873172663556083], 'radius': 28.99332198107735}, 'confidence': 0.9037029303146495, 'timestamp': 2997.269961, 'diameter_3d': 57.9866439621547, 'ellipse': {'center': [180.68003402291419, 118.12782204212826], 'axes': [32.70629832847396, 37.76968940040573], 'angle': -69.28501639411229}, 'location': [180.68003402291419, 118.12782204212826], 'diameter': 37.76968940040573, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6237759214612781, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0879895802225032, 'phi': -1.402438109020229, 'norm_pos': [0.5646251063216068, 0.5078007414911323], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.328615,"{'circle_3d': {'center': [32.059883864937966, -3.189011832656247, 952.4127873814186], 'normal': [0.1638439400083287, -0.46059415231444223, -0.8723578337908633], 'radius': 28.81149888823911}, 'confidence': 0.879186816048561, 'timestamp': 2997.278361, 'diameter_3d': 57.62299777647822, 'ellipse': {'center': [180.7937387894865, 118.15159280965578], 'axes': [32.45124022077371, 37.53208580051265], 'angle': -67.47768784458653}, 'location': [180.7937387894865, 118.15159280965578], 'diameter': 37.53208580051265, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6257096652816041, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0921318606547443, 'phi': -1.3851418185746058, 'norm_pos': [0.5649804337171453, 0.5077016966264343], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.336813,"{'circle_3d': {'center': [32.05326797945973, -3.2379214843913795, 952.4375140453676], 'normal': [0.16329261621847604, -0.46466995662570326, -0.8702972784617866], 'radius': 29.12558268499289}, 'confidence': 0.8290554470728669, 'timestamp': 2997.286761, 'diameter_3d': 58.25116536998578, 'ellipse': {'center': [180.78775869450618, 118.12627940105828], 'axes': [32.72559076721635, 37.940452036027814], 'angle': -67.72065267213776}, 'location': [180.78775869450618, 118.12627940105828], 'diameter': 37.940452036027814, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6264911642673954, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0875344785886494, 'phi': -1.3853241957715532, 'norm_pos': [0.5649617459203318, 0.5078071691622572], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.344401,"{'circle_3d': {'center': [31.82203206643262, -3.2800876228470797, 952.4193019257468], 'normal': [0.14402295679955, -0.4681838014970116, -0.8718149550968496], 'radius': 29.284449468621634}, 'confidence': 0.8293865094922256, 'timestamp': 2997.295161, 'diameter_3d': 58.56889893724327, 'ellipse': {'center': [180.64639423269912, 118.10356775693222], 'axes': [32.98703248509939, 38.14852753989292], 'angle': -69.92088800810535}, 'location': [180.64639423269912, 118.10356775693222], 'diameter': 38.14852753989292, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6270322228874692, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0835620515425477, 'phi': -1.4070759905506598, 'norm_pos': [0.5645199819771848, 0.5079018010127825], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.3521469,"{'circle_3d': {'center': [32.12365904133494, -3.0735009737620285, 952.3647190808274], 'normal': [0.1691585380414101, -0.4509682474065907, -0.8763635255068075], 'radius': 29.17295285994375}, 'confidence': 0.997322833677253, 'timestamp': 2997.303561, 'diameter_3d': 58.3459057198875, 'ellipse': {'center': [180.83114996508084, 118.22865084661049], 'axes': [33.008335699800185, 38.00464182519353], 'angle': -66.46229606688715}, 'location': [180.83114996508084, 118.22865084661049], 'diameter': 38.00464182519353, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6317142791642971, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.1029464622472331, 'phi': -1.3801180896415284, 'norm_pos': [0.5650973436408776, 0.5073806214724563], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.360868,"{'circle_3d': {'center': [31.939621840466884, -3.279745131255339, 952.4392235373017], 'normal': [0.15382210463573867, -0.46815526053103323, -0.8701548208006161], 'radius': 29.40313213134017}, 'confidence': 0.8239591193748226, 'timestamp': 2997.311961, 'diameter_3d': 58.80626426268034, 'ellipse': {'center': [180.71712658251178, 118.10528619648082], 'axes': [33.043560810682834, 38.30223650459681], 'angle': -68.87349761559398}, 'location': [180.71712658251178, 118.10528619648082], 'diameter': 38.30223650459681, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6321809362447861, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.083594350905525, 'phi': -1.3958283832467264, 'norm_pos': [0.5647410205703494, 0.5078946408479965], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.368304,"{'circle_3d': {'center': [32.079513164919824, -3.2403090854716963, 952.4437482930955], 'normal': [0.16547971500681716, -0.4648689233823963, -0.8697777578177971], 'radius': 29.127513831199074}, 'confidence': 0.9772269868333364, 'timestamp': 2997.320361, 'diameter_3d': 58.25502766239815, 'ellipse': {'center': [180.8036646597395, 118.124725373734], 'axes': [32.704883047712954, 37.94269368316786], 'angle': -67.5002239912149}, 'location': [180.8036646597395, 118.124725373734], 'diameter': 37.94269368316786, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6390919842520826, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0873097670176872, 'phi': -1.3827881126807842, 'norm_pos': [0.5650114520616859, 0.5078136442761083], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.376555,"{'circle_3d': {'center': [31.923317731931704, -3.2828081448638446, 952.4380025622556], 'normal': [0.15246342892447382, -0.4684105116650753, -0.8702565687211181], 'radius': 28.989269851756543}, 'confidence': 0.8840887355767642, 'timestamp': 2997.328761, 'diameter_3d': 57.978539703513086, 'ellipse': {'center': [180.7092814499829, 118.09672728522014], 'axes': [32.58382671170258, 37.763065651013726], 'angle': -69.02864340461723}, 'location': [180.7092814499829, 118.09672728522014], 'diameter': 37.763065651013726, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6408378091066536, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0833054675664568, 'phi': -1.3973627661307482, 'norm_pos': [0.5647165045311966, 0.5079303029782494], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.389271,"{'circle_3d': {'center': [32.070845448958345, -3.245134805961479, 952.4446831680492], 'normal': [0.16475740534336053, -0.46527106675654484, -0.8696998515716502], 'radius': 29.167147517223903}, 'confidence': 0.8930337645323669, 'timestamp': 2997.337161, 'diameter_3d': 58.334295034447806, 'ellipse': {'center': [180.7981617688508, 118.12240449046313], 'axes': [32.747242847388335, 37.99431712566737], 'angle': -67.59405121230989}, 'location': [180.7981617688508, 118.12240449046313], 'diameter': 37.99431712566737, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6429843479544783, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0868555083132225, 'phi': -1.3835732974651855, 'norm_pos': [0.5649942555276588, 0.5078233146230703], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.396738,"{'circle_3d': {'center': [32.18418886070797, -3.4099629936671985, 952.5568546436426], 'normal': [0.17420268965582925, -0.4790067490653548, -0.8603522286055375], 'radius': 29.297429304048364}, 'confidence': 0.8942471998189112, 'timestamp': 2997.345561, 'diameter_3d': 58.59485860809673, 'ellipse': {'center': [180.86526342934528, 118.02174351515967], 'axes': [32.51601036704615, 38.15979445746794], 'angle': -67.23685213252207}, 'location': [180.86526342934528, 118.02174351515967], 'diameter': 38.15979445746794, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6453844164353684, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0712734727614752, 'phi': -1.3710188890053039, 'norm_pos': [0.5652039482167039, 0.5082427353535014], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.405788,"{'circle_3d': {'center': [32.1721336647472, -3.1542361178703544, 952.4161688210412], 'normal': [0.17319808999243175, -0.45769617608228447, -0.8720760471556526], 'radius': 29.08723493342671}, 'confidence': 0.9968307799777223, 'timestamp': 2997.35396, 'diameter_3d': 58.17446986685342, 'ellipse': {'center': [180.8605987487266, 118.17708169278362], 'axes': [32.73967438306734, 37.89101418806872], 'angle': -66.35912652166073}, 'location': [180.8605987487266, 118.17708169278362], 'diameter': 37.89101418806872, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6576596880786822, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0953940229032388, 'phi': -1.3747431047411331, 'norm_pos': [0.5651893710897706, 0.507595492946735], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.412692,"{'circle_3d': {'center': [32.16809717811827, -3.1350963369171767, 952.4053458051618], 'normal': [0.17286171610668813, -0.45610119433618634, -0.8729779651456016], 'radius': 29.430913716307593}, 'confidence': 0.9108588090328642, 'timestamp': 2997.36236, 'diameter_3d': 58.861827432615186, 'ellipse': {'center': [180.8562906898394, 118.19442716755009], 'axes': [33.16258428297182, 38.33921424765927], 'angle': -66.31803855684701}, 'location': [180.8562906898394, 118.19442716755009], 'diameter': 38.33921424765927, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6592446042169464, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0971871072470565, 'phi': -1.3753112668885348, 'norm_pos': [0.5651759084057482, 0.507523220135208], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.422873,"{'circle_3d': {'center': [32.204802167568815, -3.2075878694935334, 952.4509024329861], 'normal': [0.17592046522756602, -0.46214215538421605, -0.8691815794935761], 'radius': 29.377690852178418}, 'confidence': 0.9968455860247979, 'timestamp': 2997.37076, 'diameter_3d': 58.755381704356836, 'ellipse': {'center': [180.87845134119928, 118.14851722285663], 'axes': [32.94974361412817, 38.26814926520124], 'angle': -66.28733451487562}, 'location': [180.87845134119928, 118.14851722285663], 'diameter': 38.26814926520124, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6678372695060886, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0903870589201945, 'phi': -1.3710962283025554, 'norm_pos': [0.5652451604412477, 0.5077145115714308], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.429405,"{'circle_3d': {'center': [32.32588737007036, -3.5144471858836805, 952.645600305897], 'normal': [0.1860108987693617, -0.487713765083395, -0.8529567567510051], 'radius': 29.413491223302493}, 'confidence': 0.9399002412912443, 'timestamp': 2997.37916, 'diameter_3d': 58.82698244660499, 'ellipse': {'center': [180.94997302150145, 117.95807496326978], 'axes': [32.33973890366099, 38.307506205250355], 'angle': -66.44851965580301}, 'location': [180.94997302150145, 117.95807496326978], 'diameter': 38.307506205250355, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6715261391855853, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0613273103737273, 'phi': -1.3560802584366825, 'norm_pos': [0.565468665692192, 0.5085080209863759], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.436925,"{'circle_3d': {'center': [32.317801114757536, -3.995635468137225, 952.9343636873033], 'normal': [0.1853370441599596, -0.5278127886045237, -0.8288931416338088], 'radius': 29.34596641686779}, 'confidence': 0.9912109468947996, 'timestamp': 2997.38756, 'diameter_3d': 58.69193283373558, 'ellipse': {'center': [180.94255733272954, 117.65689802609509], 'axes': [31.323068912103345, 38.2090313931919], 'angle': -68.19596249666075}, 'location': [180.94255733272954, 117.65689802609509], 'diameter': 38.2090313931919, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.679647111511783, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0147729545936335, 'phi': -1.3508188015927929, 'norm_pos': [0.5654454916647798, 0.5097629248912705], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.444642,"{'circle_3d': {'center': [32.472347431661824, -4.860378475960468, 953.5792560746764], 'normal': [0.19821590390198351, -0.5998747059231273, -0.7751521093527135], 'radius': 29.22840278967602}, 'confidence': 0.9452646417981843, 'timestamp': 2997.39596, 'diameter_3d': 58.45680557935204, 'ellipse': {'center': [181.03132196959416, 117.1096401980288], 'axes': [29.086566556476246, 38.03197607985271], 'angle': -69.66302314414621}, 'location': [181.03132196959416, 117.1096401980288], 'diameter': 38.03197607985271, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6660145986196353, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 0.9274518264010216, 'phi': -1.3204486793759103, 'norm_pos': [0.5657228811549817, 0.5120431658415467], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.456779,"{'circle_3d': {'center': [32.89088415976807, -5.220715509682652, 953.990630702254], 'normal': [0.2330939645775043, -0.6299027920666426, -0.7408708903879199], 'radius': 29.105489108229825}, 'confidence': 0.7976285303569616, 'timestamp': 2997.40436, 'diameter_3d': 58.21097821645965, 'ellipse': {'center': [181.285113177566, 116.87505713684925], 'axes': [27.593024934020384, 37.85623798085647], 'angle': -67.87019501097242}, 'location': [181.285113177566, 116.87505713684925], 'diameter': 37.85623798085647, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6628864576376126, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 0.8893682808355855, 'phi': -1.265979807025766, 'norm_pos': [0.5665159786798937, 0.5130205952631282], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656467.461128,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 2997.41276, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.6628864576376126, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
