eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581654391.563628,"{'circle_3d': {'center': [-0.00020174758904367707, 2.810676690589986e-05, 0.0029517310389515217], 'normal': [-0.3381702724394851, 0.5541071748298376, -0.7606616236147977], 'radius': 0.00011972811557033935}, 'confidence': 0.9999999998827022, 'timestamp': 921.517196, 'diameter_3d': 0.0002394562311406787, 'ellipse': {'center': [117.85685577379803, 125.47757052958944], 'axes': [36.80898812251055, 50.37932253944877], 'angle': -55.485323617924315}, 'location': [117.85685577379803, 125.47757052958944], 'diameter': 50.37932253944877, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9838947795062336, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580863765103033, 'phi': -1.9891287179498436, 'norm_pos': [0.36830267429311886, 0.47717678946004394], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.444397,"{'circle_3d': {'center': [-3.221481362715866, 1.263421848789542, 52.68000452196971], 'normal': [-0.29575549641886456, 0.6238963216755504, -0.7233823789240025], 'radius': 1.9546880009673386}, 'confidence': 0.9997215610806067, 'timestamp': 926.397567, 'diameter_3d': 3.9093760019346773, 'ellipse': {'center': [122.24367619229724, 134.49369742453808], 'axes': [31.75394982796, 46.06759667660508], 'angle': -62.296534367625846}, 'location': [122.24367619229724, 134.49369742453808], 'diameter': 46.06759667660508, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8494723316275987, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2445148187952344, 'phi': -1.958909379297342, 'norm_pos': [0.3820114881009289, 0.4396095940644247], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.4520729,"{'circle_3d': {'center': [-3.203900329228767, 1.2560438437309474, 52.666484653801334], 'normal': [-0.29429041029493963, 0.6232814879206675, -0.7245090346047003], 'radius': 1.9468172496383258}, 'confidence': 0.9996826195361653, 'timestamp': 926.405967, 'diameter_3d': 3.8936344992766516, 'ellipse': {'center': [122.4393166859874, 134.41318489422122], 'axes': [31.698700304427145, 45.89343260510185], 'angle': -62.383388942780996}, 'location': [122.4393166859874, 134.41318489422122], 'diameter': 45.89343260510185, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8499969698732235, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.243728337334693, 'phi': -1.9566299655649666, 'norm_pos': [0.3826228646437106, 0.439945062940745], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.4609091,"{'circle_3d': {'center': [-3.206881851704228, 1.233366722973697, 52.64823626385149], 'normal': [-0.29453887050122807, 0.6213917278575634, -0.7260297337671872], 'radius': 1.9459233256806276}, 'confidence': 0.9995017116424156, 'timestamp': 926.414367, 'diameter_3d': 3.8918466513612553, 'ellipse': {'center': [122.39171145345804, 134.151488968844], 'axes': [31.7768203040875, 45.88852725628816], 'angle': -62.27633711919165}, 'location': [122.39171145345804, 134.151488968844], 'diameter': 45.88852725628816, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8504294216768682, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.241314077310464, 'phi': -1.9561933446194562, 'norm_pos': [0.38247409829205636, 0.44103546262981663], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.467888,"{'circle_3d': {'center': [-3.1941904320984897, 1.213869742007736, 52.62645882490432], 'normal': [-0.2934812522007499, 0.6197669794437333, -0.7278445203461184], 'radius': 1.9469865250301928}, 'confidence': 0.9995447037508586, 'timestamp': 926.422767, 'diameter_3d': 3.8939730500603855, 'ellipse': {'center': [122.52592722229457, 133.92693674680874], 'axes': [31.908377503945342, 45.93251455058632], 'angle': -62.28438736430507}, 'location': [122.52592722229457, 133.92693674680874], 'diameter': 45.93251455058632, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8508776978697452, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2392420727128917, 'phi': -1.9540752256956593, 'norm_pos': [0.3828935225696705, 0.44197109688829694], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.476278,"{'circle_3d': {'center': [-3.2095482384095457, 1.1783794248996342, 52.60254936444978], 'normal': [-0.29476106939333785, 0.6168094530180581, -0.7298369753839963], 'radius': 1.9578469087581296}, 'confidence': 0.9996701450463634, 'timestamp': 926.431167, 'diameter_3d': 3.9156938175162592, 'ellipse': {'center': [122.33103954663007, 133.51107232536143], 'axes': [32.20658054819595, 46.21058501157417], 'angle': -62.044528840115845}, 'location': [122.33103954663007, 133.51107232536143], 'diameter': 46.21058501157417, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8513886850275876, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.235479077669758, 'phi': -1.954636584685196, 'norm_pos': [0.38228449858321895, 0.44370386531099404], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.488149,"{'circle_3d': {'center': [-3.193740116164281, 1.1354314842757516, 52.56009065929315], 'normal': [-0.29344372587289913, 0.6132304579660679, -0.7333752008137154], 'radius': 1.9489795743878495}, 'confidence': 0.9997606029439207, 'timestamp': 926.439567, 'diameter_3d': 3.897959148775699, 'ellipse': {'center': [122.4861931067467, 133.01845508819204], 'axes': [32.28202325995729, 46.03837750236726], 'angle': -61.980118409114894}, 'location': [122.4861931067467, 133.01845508819204], 'diameter': 46.03837750236726, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8523732021666341, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2309401412894245, 'phi': -1.95141277766666, 'norm_pos': [0.38276935345858343, 0.4457564371325332], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.495353,"{'circle_3d': {'center': [-3.2025465018330443, 1.1188364166925844, 52.549764058680736], 'normal': [-0.2941775913452961, 0.6118475356674706, -0.73423575086475], 'radius': 1.9634983509386754}, 'confidence': 0.9998332253955091, 'timestamp': 926.447967, 'diameter_3d': 3.926996701877351, 'ellipse': {'center': [122.37802139055164, 132.8198048410766], 'axes': [32.57443161488256, 46.391044140962336], 'angle': -61.855746791858714}, 'location': [122.37802139055164, 132.8198048410766], 'diameter': 46.391044140962336, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.853569875014415, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.229190581364997, 'phi': -1.9518700088691374, 'norm_pos': [0.3824313168454739, 0.44658414649551414], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.503985,"{'circle_3d': {'center': [-3.216880729093417, 1.1064680267963878, 52.5452219677793], 'normal': [-0.29537211028366045, 0.6108168365094543, -0.7346142584398697], 'radius': 1.9635206864092003}, 'confidence': 0.9999036613363249, 'timestamp': 926.456367, 'diameter_3d': 3.9270413728184006, 'ellipse': {'center': [122.2064273679306, 132.6752845240982], 'axes': [32.59524358201895, 46.39604282618442], 'angle': -61.71123205896419}, 'location': [122.2064273679306, 132.6752845240982], 'diameter': 46.39604282618442, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8542376593924761, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2278881640028656, 'phi': -1.9530926562081705, 'norm_pos': [0.38189508552478313, 0.4471863144829241], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.51194,"{'circle_3d': {'center': [-3.2207878403229686, 1.1125067073329706, 52.55181937371685], 'normal': [-0.2956977028861231, 0.6113200598875028, -0.7340644746117401], 'radius': 1.947619794608184}, 'confidence': 0.9995326630244936, 'timestamp': 926.464767, 'diameter_3d': 3.895239589216368, 'ellipse': {'center': [122.16241359618417, 132.7511515968173], 'axes': [32.296195850318966, 46.01433267359906], 'angle': -61.709482717151836}, 'location': [122.16241359618417, 132.7511515968173], 'diameter': 46.01433267359906, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8547042088838941, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.228523886008337, 'phi': -1.9537335417383799, 'norm_pos': [0.38175754248807553, 0.44687020167992797], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.520642,"{'circle_3d': {'center': [-3.2467530454242604, 1.123307148721743, 52.57133973883685], 'normal': [-0.2978614699778974, 0.6122200966699005, -0.7324377775184072], 'radius': 1.9605854802913099}, 'confidence': 0.9997839733579166, 'timestamp': 926.473167, 'diameter_3d': 3.9211709605826197, 'ellipse': {'center': [121.87297005152638, 132.86934498331274], 'axes': [32.40489959151461, 46.30415169715363], 'angle': -61.58082472223789}, 'location': [121.87297005152638, 132.86934498331274], 'diameter': 46.30415169715363, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8553421291006114, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2296616816795876, 'phi': -1.9570406166949614, 'norm_pos': [0.38085303141101995, 0.4463777292361969], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.528587,"{'circle_3d': {'center': [-3.2564689529570257, 1.1437687500074958, 52.59244862029304], 'normal': [-0.2986711289389612, 0.6139252301103799, -0.7306787040637241], 'radius': 1.961723667724284}, 'confidence': 0.999845315545446, 'timestamp': 926.481567, 'diameter_3d': 3.923447335448568, 'ellipse': {'center': [121.77371606901195, 133.1051626256957], 'axes': [32.31251743969146, 46.312471500510526], 'angle': -61.59845042119802}, 'location': [121.77371606901195, 133.1051626256957], 'diameter': 46.312471500510526, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8558963766702399, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.231820007149048, 'phi': -1.9588302553364008, 'norm_pos': [0.38054286271566234, 0.445395155726268], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.53576,"{'circle_3d': {'center': [-3.2717256435770286, 1.1776460689441377, 52.62729703245077], 'normal': [-0.2999425198239614, 0.6167483400217667, -0.7277746697172469], 'radius': 1.9586583560761732}, 'confidence': 0.9997181671434827, 'timestamp': 926.489967, 'diameter_3d': 3.9173167121523464, 'ellipse': {'center': [121.61839644177196, 133.49712158118837], 'axes': [32.07904146768546, 46.209448754862386], 'angle': -61.63288358700318}, 'location': [121.61839644177196, 133.49712158118837], 'diameter': 46.209448754862386, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8564928278153472, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2354014380226017, 'phi': -1.9617212410625051, 'norm_pos': [0.38005748888053736, 0.4437619934117152], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.543961,"{'circle_3d': {'center': [-3.29244997233794, 1.2103476054641087, 52.66371274582688], 'normal': [-0.30166954722070405, 0.6194734680650976, -0.7247400269359048], 'radius': 1.98122707137477}, 'confidence': 0.9998500894361212, 'timestamp': 926.498367, 'diameter_3d': 3.96245414274954, 'ellipse': {'center': [121.40451724611037, 133.86455981826464], 'axes': [32.25508216162338, 46.71008407723678], 'angle': -61.62673277238874}, 'location': [121.40451724611037, 133.86455981826464], 'diameter': 46.71008407723678, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8572381129405393, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2388681260647894, 'phi': -1.9652282611974627, 'norm_pos': [0.3793891163940949, 0.44223100075723065], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.5522728,"{'circle_3d': {'center': [-3.304881738025616, 1.242289031210368, 52.6963180889265], 'normal': [-0.30270552769467707, 0.6221352535439526, -0.7220229150109357], 'radius': 1.973799370509889}, 'confidence': 0.9995186991024098, 'timestamp': 926.506767, 'diameter_3d': 3.947598741019778, 'ellipse': {'center': [121.28043026641639, 134.23501952339544], 'axes': [31.962481942332644, 46.506022366931234], 'angle': -61.67152037037451}, 'location': [121.28043026641639, 134.23501952339544], 'diameter': 46.506022366931234, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8576282945907399, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2422634146012017, 'phi': -1.9677835709613165, 'norm_pos': [0.3790013445825512, 0.44068741865251904], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.56072,"{'circle_3d': {'center': [-3.3260254147230115, 1.2560610791325226, 52.717110959233665], 'normal': [-0.30446750075279333, 0.6232829242041321, -0.7202901758186724], 'radius': 1.9759929634557296}, 'confidence': 0.9995871777547752, 'timestamp': 926.515166, 'diameter_3d': 3.9519859269114592, 'ellipse': {'center': [121.04768908589966, 134.39105406487266], 'axes': [31.88580960664185, 46.53972709897245], 'angle': -61.58880461495709}, 'location': [121.04768908589966, 134.39105406487266], 'diameter': 46.53972709897245, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8581940807006805, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.243730174021386, 'phi': -1.9707182351792618, 'norm_pos': [0.37827402839343643, 0.4400372747296972], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.571969,"{'circle_3d': {'center': [-3.3302014178061325, 1.26353388590229, 52.72535071118786], 'normal': [-0.3048155010097201, 0.6239056581016128, -0.7196035298224897], 'radius': 1.9718278922465333}, 'confidence': 0.9993300226802191, 'timestamp': 926.523566, 'diameter_3d': 3.9436557844930666, 'ellipse': {'center': [121.0039039750654, 134.47840450501013], 'axes': [31.77506781833747, 46.434325879698825], 'angle': -61.59114367027914}, 'location': [121.0039039750654, 134.47840450501013], 'diameter': 46.434325879698825, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8585260910793813, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.244526765545734, 'phi': -1.9714704853475011, 'norm_pos': [0.3781371999220794, 0.43967331456245773], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.5838091,"{'circle_3d': {'center': [-3.3461778249096246, 1.2738680865124818, 52.74111336367957], 'normal': [-0.3061468682683444, 0.6247668414857954, -0.7182899754481806], 'radius': 1.9735065403415035}, 'confidence': 0.999481041820247, 'timestamp': 926.531966, 'diameter_3d': 3.947013080683007, 'ellipse': {'center': [120.82823792121397, 134.59532067798128], 'axes': [31.71728533609565, 46.460255877422014], 'angle': -61.52881570888855}, 'location': [120.82823792121397, 134.59532067798128], 'diameter': 46.460255877422014, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8589336446805151, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.245629213492506, 'phi': -1.9736967077672074, 'norm_pos': [0.37758824350379366, 0.4391861638417447], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.589661,"{'circle_3d': {'center': [-3.350708082540041, 1.2715535665070083, 52.74103257102734], 'normal': [-0.3065243897375458, 0.6245739648186727, -0.7182967081691998], 'radius': 1.9738448762651986}, 'confidence': 0.9991169453414656, 'timestamp': 926.540366, 'diameter_3d': 3.947689752530397, 'ellipse': {'center': [120.77518067495217, 134.5681018027909], 'axes': [31.722156662880682, 46.46842440586311], 'angle': -61.49068550130063}, 'location': [120.77518067495217, 134.5681018027909], 'diameter': 46.46842440586311, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8591685031426599, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.245382217074265, 'phi': -1.9741380237564994, 'norm_pos': [0.3774224396092255, 0.43929957582170465], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
