eye_packets,778
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656442.8862212,"{'circle_3d': {'center': [2.080537837664644, -8.20132506921922, 75.59313919150664], 'normal': [-0.25973826192047433, -0.1314791643307584, -0.9566866073283437], 'radius': 15.9776819029008}, 'confidence': 0.02111337333376876, 'timestamp': 2972.842537, 'diameter_3d': 31.9553638058016, 'ellipse': {'center': [184.03789319202372, 55.9759657017224], 'axes': [248.60628914308248, 263.8715474235045], 'angle': 42.996700241690796}, 'location': [184.03789319202372, 55.9759657017224], 'diameter': 263.8715474235045, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.43893537665346, 'phi': -1.8359036177928942, 'norm_pos': [0.5751184162250741, 0.7667668095761566], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.2013729,"{'circle_3d': {'center': [0.6677127812366233, -9.395768300493943, 42.61901831642058], 'normal': [-0.30759088210785795, -0.2740235464340954, -0.9112074106611462], 'radius': 11.209848201539511}, 'confidence': 0.03848799442849896, 'timestamp': 2978.159738, 'diameter_3d': 22.419696403079023, 'ellipse': {'center': [181.99371202385933, -7.471449900664226], 'axes': [279.6945619311788, 331.22554615480436], 'angle': 54.33193207823963}, 'location': [181.99371202385933, -7.471449900664226], 'diameter': 331.22554615480436, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.2932220883497598, 'phi': -1.8963496991719229, 'norm_pos': [0.5687303500745604, 1.0311310412527677], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.208818,"{'circle_3d': {'center': [-1.3226304199579344, -9.868294517304113, 43.67536837637914], 'normal': [-0.4734528155407378, -0.31340073116827627, -0.823178238997933], 'radius': 11.251265298896692}, 'confidence': 0.059387551781653614, 'timestamp': 2978.168138, 'diameter_3d': 22.502530597793385, 'ellipse': {'center': [157.20035802352777, -12.30241218397174], 'axes': [238.37821623813036, 326.338227404953], 'angle': 42.49167402820942}, 'location': [157.20035802352777, -12.30241218397174], 'diameter': 326.338227404953, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.252024254625853, 'phi': -2.092745018294055, 'norm_pos': [0.4912511188235243, 1.0512600507665488], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.216419,"{'circle_3d': {'center': [-1.3453749469895095, -10.020770142991992, 43.74797028942058], 'normal': [-0.475348192793369, -0.3261070333089328, -0.817128079577813], 'radius': 11.327936331577678}, 'confidence': 0.04368160116118712, 'timestamp': 2978.176538, 'diameter_3d': 22.655872663155357, 'ellipse': {'center': [157.0132238791263, -13.921874722642997], 'axes': [236.5079997953074, 328.15673724957895], 'angle': 43.17629573267651}, 'location': [157.0132238791263, -13.921874722642997], 'diameter': 328.15673724957895, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.238613783533668, 'phi': -2.097673922501179, 'norm_pos': [0.49066632462226967, 1.0580078113443458], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.225464,"{'circle_3d': {'center': [-1.5958609598274078, -10.202371234639315, 43.973638478390484], 'normal': [-0.49622202719652736, -0.3412404576128765, -0.7983223971636544], 'radius': 11.389510216047388}, 'confidence': 0.03514753568121328, 'timestamp': 2978.184938, 'diameter_3d': 22.779020432094775, 'ellipse': {'center': [153.82591088459657, -15.820775577023255], 'axes': [228.3754958860213, 328.6027598832488], 'angle': 42.63546654486152}, 'location': [153.82591088459657, -15.820775577023255], 'diameter': 328.6027598832488, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.2225600754478163, 'phi': -2.1269332504892042, 'norm_pos': [0.4807059715143643, 1.0659198982375968], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.237211,"{'circle_3d': {'center': [-1.620735339999424, -10.496642900620238, 44.1205641031435], 'normal': [-0.4982948922108619, -0.3657630964446199, -0.7860785951009028], 'radius': 11.453479030576451}, 'confidence': 0.026271778844826534, 'timestamp': 2978.193338, 'diameter_3d': 22.906958061152903, 'ellipse': {'center': [153.4211631114381, -19.070933493101904], 'axes': [222.5752534718076, 329.56718416302203], 'angle': 43.947324942170916}, 'location': [153.4211631114381, -19.070933493101904], 'diameter': 329.56718416302203, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.196343746047384, 'phi': -2.1357697590263354, 'norm_pos': [0.479441134723244, 1.0794622228879247], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.2454798,"{'circle_3d': {'center': [-1.8927231862476557, -10.560070372988708, 44.328925634588565], 'normal': [-0.5209605460648813, -0.37104871914199256, -0.7687151341471476], 'radius': 11.539815630362867}, 'confidence': 0.019568402447108543, 'timestamp': 2978.201738, 'diameter_3d': 23.079631260725733, 'ellipse': {'center': [150.07883903699474, -19.58213749243228], 'axes': [216.18655816025313, 330.850054410691], 'angle': 42.71039998668669}, 'location': [150.07883903699474, -19.58213749243228], 'diameter': 330.850054410691, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.1906582217548338, 'phi': -2.1664005952739394, 'norm_pos': [0.46899637199060856, 1.0815922395518012], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.254453,"{'circle_3d': {'center': [-1.842742055923373, -10.752962673639168, 44.39051764145826], 'normal': [-0.5167954518711909, -0.3871230775295308, -0.7635824669080062], 'radius': 11.600746325832999}, 'confidence': 0.013823011644022058, 'timestamp': 2978.210138, 'diameter_3d': 23.201492651665998, 'ellipse': {'center': [150.70718582247844, -21.70447129193508], 'axes': [213.9965418568349, 332.24586053040485], 'angle': 43.88909525756919}, 'location': [150.70718582247844, -21.70447129193508], 'diameter': 332.24586053040485, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.1732869971197952, 'phi': -2.165784093100439, 'norm_pos': [0.4709599556952451, 1.0904352970497295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.261157,"{'circle_3d': {'center': [-3.00682026535282, -11.904960772598645, 46.061052920308164], 'normal': [-0.613801969323645, -0.4831229191094873, -0.6243711936705143], 'radius': 11.662437246762371}, 'confidence': 0.02996646970492341, 'timestamp': 2978.218538, 'diameter_3d': 23.324874493524742, 'ellipse': {'center': [133.73210234611827, -34.29119022086894], 'axes': [148.5346195222895, 323.70091506598953], 'angle': 42.54109064649286}, 'location': [133.73210234611827, -34.29119022086894], 'diameter': 323.70091506598953, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.0665783118503926, 'phi': -2.347658553570172, 'norm_pos': [0.4179128198316196, 1.1428799592536205], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.269152,"{'circle_3d': {'center': [-3.703020457858834, -11.593895896981122, 46.56020328628704], 'normal': [-0.6718186520324794, -0.4572008461413603, -0.5827753298389411], 'radius': 11.75484760589141}, 'confidence': 0.0426744951791563, 'timestamp': 2978.226938, 'diameter_3d': 23.50969521178282, 'ellipse': {'center': [124.67547251452942, -30.177152947610978], 'axes': [134.33848497756063, 323.31759811155814], 'angle': 38.09776557024737}, 'location': [124.67547251452942, -30.177152947610978], 'diameter': 323.31759811155814, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.095951051510974, 'phi': -2.4270494931778233, 'norm_pos': [0.38961085160790443, 1.1257381372817123], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.276706,"{'circle_3d': {'center': [-4.557643115194081, -11.064780951689997, 47.23510504480604], 'normal': [-0.7430372068104166, -0.4131079340337666, -0.5265335166290246], 'radius': 11.842661877288494}, 'confidence': 0.019304085882284456, 'timestamp': 2978.235338, 'diameter_3d': 23.685323754576988, 'ellipse': {'center': [113.30304651522208, -23.266197281734122], 'axes': [115.37181728997244, 321.6391615645703], 'angle': 32.319472605049874}, 'location': [113.30304651522208, -23.266197281734122], 'diameter': 321.6391615645703, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.144932141416379, 'phi': -2.525102619925472, 'norm_pos': [0.354072020360069, 1.096942488673892], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.284898,"{'circle_3d': {'center': [-4.741095258726274, -11.203586097388499, 47.61872787263828], 'normal': [-0.7583248854380993, -0.42467502950864167, -0.49456494764300446], 'radius': 11.918818149722654}, 'confidence': 0.014056193697455503, 'timestamp': 2978.243738, 'diameter_3d': 23.837636299445307, 'ellipse': {'center': [110.49507232000381, -24.554750844309922], 'axes': [102.8622251796595, 321.41938570435593], 'angle': 32.10351756239792}, 'location': [110.49507232000381, -24.554750844309922], 'diameter': 321.41938570435593, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.1321934176567263, 'phi': -2.563685868901217, 'norm_pos': [0.34529710100001193, 1.1023114618512913], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.293206,"{'circle_3d': {'center': [-5.335320974243981, -10.740817882765022, 48.20970835677864], 'normal': [-0.807843695064575, -0.386111011623352, -0.4453165739646412], 'radius': 12.008886282891313}, 'confidence': 0.011542683200652885, 'timestamp': 2978.252138, 'diameter_3d': 24.017772565782625, 'ellipse': {'center': [102.35743843982124, -18.40212804087281], 'axes': [86.802407621609, 320.23926213276354], 'angle': 27.90830527279032}, 'location': [102.35743843982124, -18.40212804087281], 'diameter': 320.23926213276354, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.174384396496347, 'phi': -2.6377971516003726, 'norm_pos': [0.3198669951244414, 1.0766755335036367], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.300286,"{'circle_3d': {'center': [-4.867557280591599, -11.410377384986612, 48.00791354795014], 'normal': [-0.76886338726021, -0.4419076368084846, -0.4621328080336831], 'radius': 12.151473119225688}, 'confidence': 0.0014133211475418326, 'timestamp': 2978.260538, 'diameter_3d': 24.302946238451376, 'ellipse': {'center': [108.66494194558483, -26.635985868485648], 'axes': [91.2727786590057, 325.56944098389], 'angle': 32.3589769925548}, 'location': [108.66494194558483, -26.635985868485648], 'diameter': 325.56944098389, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.113072222642793, 'phi': -2.600394315763852, 'norm_pos': [0.3395779435799526, 1.1109832744520236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.3097641,"{'circle_3d': {'center': [1.5680333234068944, -0.27698630299121696, 43.44327090472618], 'normal': [-0.2325641702603354, 0.4858749533577984, -0.8425196949690132], 'radius': 1.3813117017068404}, 'confidence': 0.7018065130311699, 'timestamp': 2978.268938, 'diameter_3d': 2.7626234034136807, 'ellipse': {'center': [182.5075823286489, 115.7891718638663], 'axes': [33.664774230480596, 39.45126594426566], 'angle': -67.31472123179404}, 'location': [182.5075823286489, 115.7891718638663], 'diameter': 39.45126594426566, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 2.0781602746005414, 'phi': -1.840123682826296, 'norm_pos': [0.5703361947770278, 0.5175451172338904], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.322016,"{'circle_3d': {'center': [-2.116564425886857, -3.9329653955083685, 43.68734926822073], 'normal': [-0.5396139827014814, 0.18121002898136912, -0.8221798313444674], 'radius': 11.698500579035771}, 'confidence': 0.01866159805295538, 'timestamp': 2978.277338, 'diameter_3d': 23.397001158071543, 'ellipse': {'center': [149.44071670506708, 56.075588674564344], 'axes': [274.758794474104, 337.67438680998356], 'angle': -10.447967653476448}, 'location': [149.44071670506708, 56.075588674564344], 'diameter': 337.67438680998356, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.7530130378597804, 'phi': -2.1516023856305226, 'norm_pos': [0.4670022397033346, 0.7663517138559819], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.329071,"{'circle_3d': {'center': [-2.7208889594758823, -6.2925112619682, 43.866210298017016], 'normal': [-0.5899743605005668, -0.01541879322361687, -0.80727474552811], 'radius': 11.767673229755808}, 'confidence': 0.04226918626333442, 'timestamp': 2978.285738, 'diameter_3d': 23.535346459511615, 'ellipse': {'center': [142.35128783111608, 29.345396249558434], 'axes': [259.90510433637274, 339.8699709053285], 'angle': 10.59171253013581}, 'location': [142.35128783111608, 29.345396249558434], 'diameter': 339.8699709053285, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.5553769225640226, 'phi': -2.2019102873854313, 'norm_pos': [0.4448477744722378, 0.8777275156268398], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.340769,"{'circle_3d': {'center': [-1.949348812586666, -8.59080842266349, 43.65197581961112], 'normal': [-0.5256793482597988, -0.20694355661489108, -0.8251276187286015], 'radius': 11.84603020963806}, 'confidence': 0.049325789591432384, 'timestamp': 2978.294138, 'diameter_3d': 23.69206041927612, 'ellipse': {'center': [151.92803144196233, 3.0298034235391924], 'axes': [259.42333702985536, 344.1985711214727], 'angle': 31.205295641830354}, 'location': [151.92803144196233, 3.0298034235391924], 'diameter': 344.1985711214727, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.362346475522413, 'phi': -2.1380413343025464, 'norm_pos': [0.4747750982561323, 0.9873758190685867], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656448.344956,"{'circle_3d': {'center': [-1.023233652851859, -9.251573102437192, 43.29931823692857], 'normal': [-0.44850308494856495, -0.2620072799293662, -0.8545157506188139], 'radius': 11.922803349006436}, 'confidence': 0.05212992148179492, 'timestamp': 2978.302538, 'diameter_3d': 23.845606698012872, 'ellipse': {'center': [163.4352196286551, -4.4944832038709706], 'axes': [271.7336910061257, 348.69812595472285], 'angle': 40.82541461865531}, 'location': [163.4352196286551, -4.4944832038709706], 'diameter': 348.69812595472285, 'sphere': {'center': [4.358803366530919, -6.107485743284798, 53.553507244354336], 'radius': 12.0}, 'projected_sphere': {'center': [210.4627656769215, 49.29237774178149], 'axes': [277.8529505472989, 277.8529505472989], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 2977.672537, 'theta': 1.305694768518775, 'phi': -2.0541353592802154, 'norm_pos': [0.5107350613395472, 1.0187270133494624], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
