eye_packets,779
norm_X,norm_Y,phi,theta,confidence,timestamp
1581484222.161532,"{'circle_3d': {'center': [-0.27879404240039896, 0.09217052121922675, 0.4594750775536749], 'normal': [0.10751903835052673, -0.22939379506364907, -0.9673769395527653], 'radius': 0.24947974521089053}, 'confidence': 0.005811640014690778, 'timestamp': 351905.625761, 'diameter_3d': 0.49895949042178106, 'ellipse': {'center': [-242.82899561300803, 288.1144226238342], 'axes': [660.6965384213473, 761.5630045890251], 'angle': 53.31672593542991}, 'location': [-242.82899561300803, 288.1144226238342], 'diameter': 761.5630045890251, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3393415027462696, 'phi': -1.4601057032431741, 'norm_pos': [-0.7588406112906501, -0.20047676093264233], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.2020092,"{'circle_3d': {'center': [-0.06443212766367656, -0.24085824989377702, 0.5695494076394887], 'normal': [0.1253825312452536, -0.2571461926563994, -0.9582040787122809], 'radius': 0.24967211030044795}, 'confidence': 0.014249117709105124, 'timestamp': 351907.666878, 'diameter_3d': 0.4993442206008959, 'ellipse': {'center': [74.19688922012094, -116.55728106893625], 'axes': [470.8310298588003, 555.0307973708186], 'angle': -79.03322190277633}, 'location': [74.19688922012094, -116.55728106893625], 'diameter': 555.0307973708186, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3107284025005357, 'phi': -1.44068397268672, 'norm_pos': [0.23186527881287794, 1.4856553377872344], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.2099469,"{'circle_3d': {'center': [-0.16623281833031123, 0.22216653536160713, 0.44244585211719745], 'normal': [0.11689914035636738, -0.21856079388511737, -0.9687960416724718], 'radius': 0.24973427756517963}, 'confidence': 0.010119949906770747, 'timestamp': 351907.675278, 'diameter_3d': 0.49946855513035926, 'ellipse': {'center': [-100.40942956231783, 480.19689187163846], 'axes': [706.1699429325498, 802.0825405283512], 'angle': 33.476847970674314}, 'location': [-100.40942956231783, 480.19689187163846], 'diameter': 802.0825405283512, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3504569639066382, 'phi': -1.4507125375417054, 'norm_pos': [-0.3137794673822432, -1.0008203827984934], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.2177868,"{'circle_3d': {'center': [0.1800099726310045, -0.04701462813788737, 0.5537576928585928], 'normal': [0.14575270626981038, -0.24099255751007528, -0.9595200549440223], 'radius': 0.24973031886281488}, 'confidence': 0.005936813242756179, 'timestamp': 351907.683677, 'diameter_3d': 0.49946063772562976, 'ellipse': {'center': [346.92425712279487, 96.13395765405862], 'axes': [501.5225590345956, 569.7175954761818], 'angle': -43.16096464760753}, 'location': [346.92425712279487, 96.13395765405862], 'diameter': 569.7175954761818, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3274079058291406, 'phi': -1.4200470683982227, 'norm_pos': [1.084138303508734, 0.599441843108089], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.22641,"{'circle_3d': {'center': [-0.07372243066066098, -0.23597962711642406, 0.5670295806809484], 'normal': [0.12460833932883823, -0.25673964075828665, -0.9584140642921591], 'radius': 0.24965472708902978}, 'confidence': 0.008615847279543867, 'timestamp': 351907.692077, 'diameter_3d': 0.49930945417805955, 'ellipse': {'center': [63.513739058742374, -112.1150720645065], 'axes': [474.57529008086203, 558.1834458137427], 'angle': -80.01777074768088}, 'location': [63.513739058742374, -112.1150720645065], 'diameter': 558.1834458137427, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3111490779139623, 'phi': -1.4415064337922179, 'norm_pos': [0.19848043455856992, 1.4671461336021103], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.233545,"{'circle_3d': {'center': [0.05979268816981742, -0.22162668444928801, 0.5813365516501641], 'normal': [0.13573459923137807, -0.2555435622026919, -0.9572218167113911], 'radius': 0.24954401499471027}, 'confidence': 0.014709417588639312, 'timestamp': 351907.700477, 'diameter_3d': 0.49908802998942053, 'ellipse': {'center': [209.69259730287254, -91.68718058987136], 'axes': [456.7323925952846, 537.077098584465], 'angle': -66.56048519116369}, 'location': [209.69259730287254, -91.68718058987136], 'diameter': 537.077098584465, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3123864357205532, 'phi': -1.429934866400487, 'norm_pos': [0.6552893665714767, 1.382029919124464], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.242497,"{'circle_3d': {'center': [-0.048712531915685364, 0.24189609788273936, 0.45279070101198293], 'normal': [0.1266924975575862, -0.21691666367502302, -0.9679339709312397], 'radius': 0.24971530539603562}, 'confidence': 0.017912480170333877, 'timestamp': 351907.708876, 'diameter_3d': 0.49943061079207124, 'ellipse': {'center': [68.41569663731067, 498.07515154032694], 'axes': [687.6118840815501, 768.4298532932722], 'angle': 18.43179491509722}, 'location': [68.41569663731067, 498.07515154032694], 'diameter': 768.4298532932722, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3521415115343776, 'phi': -1.4406465994413367, 'norm_pos': [0.21379905199159585, -1.0753131314180289], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.2494469,"{'circle_3d': {'center': [-0.15647373968229883, 0.20650192165236447, 0.44717297906341713], 'normal': [0.1177123969103684, -0.2198661783608876, -0.9684021144269535], 'radius': 0.24968663596683677}, 'confidence': 0.004715475115070632, 'timestamp': 351907.717276, 'diameter_3d': 0.49937327193367353, 'ellipse': {'center': [-83.70966832419413, 453.9453038832237], 'axes': [698.4922634114278, 785.3090157028232], 'angle': 33.76156294149647}, 'location': [-83.70966832419413, 453.9453038832237], 'diameter': 785.3090157028232, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3491190368076627, 'phi': -1.449836510447435, 'norm_pos': [-0.26159271351310664, -0.8914387661800987], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.261546,"{'circle_3d': {'center': [-0.2741815739208211, -0.14011067312814296, 0.5175385448570715], 'normal': [0.10790341072382488, -0.2487505612592632, -0.9625383172774823], 'radius': 0.24986031387669463}, 'confidence': 0.005884110066377378, 'timestamp': 351907.725676, 'diameter_3d': 0.49972062775338927, 'ellipse': {'center': [-189.46112014691795, -15.572207755932652], 'axes': [543.5389540196542, 644.44100067759], 'angle': 77.63212201460958}, 'location': [-189.46112014691795, -15.572207755932652], 'diameter': 644.44100067759, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3194062718923707, 'phi': -1.4591594427430663, 'norm_pos': [-0.5920660004591186, 1.0648841989830526], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.270127,"{'circle_3d': {'center': [-0.15529094342096994, -0.22869576441668027, 0.5547713343933136], 'normal': [0.11781096326547913, -0.2561326521999746, -0.9594355848161286], 'radius': 0.24970269280817223}, 'confidence': 0.007735816568651795, 'timestamp': 351907.734075, 'diameter_3d': 0.49940538561634445, 'ellipse': {'center': [-30.81985375415377, -108.3962703461917], 'axes': [488.6589897361452, 579.2549845080653], 'angle': -87.89401145697175}, 'location': [-30.81985375415377, -108.3962703461917], 'diameter': 579.2549845080653, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3117770656573347, 'phi': -1.4486160029849673, 'norm_pos': [-0.09631204298173053, 1.4516511264424654], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.2785761,"{'circle_3d': {'center': [-0.03642489999442411, 0.2444568266866467, 0.4538319864075966], 'normal': [0.12771646688435798, -0.21670326960803074, -0.9678471971482718], 'radius': 0.24987344245597984}, 'confidence': 0.01621096362437903, 'timestamp': 351907.742475, 'diameter_3d': 0.4997468849119597, 'ellipse': {'center': [85.57841524062249, 500.684797203508], 'axes': [685.4269844222044, 766.466718158916], 'angle': 16.70734907817294}, 'location': [85.57841524062249, 500.684797203508], 'diameter': 766.466718158916, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3523601051061096, 'phi': -1.4395950408037237, 'norm_pos': [0.2674325476269453, -1.0861866550146169], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.2859762,"{'circle_3d': {'center': [0.17629911252430164, -0.02452378777825004, 0.5475694458677687], 'normal': [0.14544346792758514, -0.23911832081343884, -0.9600357421932576], 'radius': 0.2497112841873884}, 'confidence': 0.006420581408909796, 'timestamp': 351907.750875, 'diameter_3d': 0.4994225683747768, 'ellipse': {'center': [344.622837683682, 121.86250753175653], 'axes': [512.1483042725706, 577.5528364838228], 'angle': -40.6188565164907}, 'location': [344.622837683682, 121.86250753175653], 'diameter': 577.5528364838228, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.329338597888695, 'phi': -1.4204416928722936, 'norm_pos': [1.0769463677615063, 0.49223955195101443], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.293389,"{'circle_3d': {'center': [-0.05903405639130588, 0.2302717348653105, 0.45405524399400576], 'normal': [0.12583237051795113, -0.21788536059314206, -0.9678285923494042], 'radius': 0.24988828198214028}, 'confidence': 0.004384594914916135, 'timestamp': 351907.759274, 'diameter_3d': 0.49977656396428055, 'ellipse': {'center': [54.49811877403121, 480.950680782026], 'axes': [687.132355429424, 763.801260906071], 'angle': 20.12631787888312}, 'location': [54.49811877403121, 480.950680782026], 'diameter': 763.801260906071, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3511490779139625, 'phi': -1.4415064337922179, 'norm_pos': [0.17030662116884754, -1.003961169925108], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.302551,"{'circle_3d': {'center': [-0.05573790911372467, -0.25192649267184963, 0.5736667141977385], 'normal': [0.1261070494577496, -0.25806854622123876, -0.9578609698324266], 'radius': 0.2495905706379635}, 'confidence': 0.010650812076254427, 'timestamp': 351907.767674, 'diameter_3d': 0.499181141275927, 'ellipse': {'center': [84.40314984607653, -127.12193136667005], 'axes': [463.9888903767487, 550.297317024581], 'angle': -78.0727791435347}, 'location': [84.40314984607653, -127.12193136667005], 'diameter': 550.297317024581, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.309773831827079, 'phi': -1.439894313220608, 'norm_pos': [0.26375984326898916, 1.529674714027792], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.3094022,"{'circle_3d': {'center': [-0.16977314983463976, -0.21634716083971606, 0.5497132723892229], 'normal': [0.11660411273100667, -0.2551036019018943, -0.9598570899831363], 'radius': 0.2498992769161311}, 'confidence': 0.0064500311215204345, 'timestamp': 351907.776074, 'diameter_3d': 0.4997985538322622, 'ellipse': {'center': [-49.2228739721387, -96.14963224793033], 'axes': [496.76275280002886, 587.0586367274474], 'angle': -89.69490154636773}, 'location': [-49.2228739721387, -96.14963224793033], 'diameter': 587.0586367274474, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.312841478105175, 'phi': -1.4499079752676958, 'norm_pos': [-0.15382148116293343, 1.4006234676997096], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.31912,"{'circle_3d': {'center': [-0.16202577285477715, -0.2191534057624973, 0.5514033232003914], 'normal': [0.11724972747932853, -0.25533745564545934, -0.9597162524155388], 'radius': 0.24988093742491596}, 'confidence': 0.0082483094863056, 'timestamp': 351907.784473, 'diameter_3d': 0.4997618748498319, 'ellipse': {'center': [-39.748436915383735, -98.76203138316913], 'axes': [494.5204838849971, 584.1622157750173], 'angle': -88.89267779407011}, 'location': [-39.748436915383735, -98.76203138316913], 'diameter': 584.1622157750173, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3125996145332406, 'phi': -1.449227532737027, 'norm_pos': [-0.12421386536057417, 1.411508464096538], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.32554,"{'circle_3d': {'center': [-0.0338683490865308, 0.24441487190899558, 0.454179027563244], 'normal': [0.12792951279334908, -0.21670676583950166, -0.9678182770519679], 'radius': 0.24985076942994577}, 'confidence': 0.020618270325212275, 'timestamp': 351907.792873, 'diameter_3d': 0.49970153885989155, 'ellipse': {'center': [89.17826169608966, 500.29086106733763], 'axes': [684.6157856618241, 765.4523294426867], 'angle': 16.35400382323946}, 'location': [89.17826169608966, 500.29086106733763], 'diameter': 765.4523294426867, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3523565237718609, 'phi': -1.439374809024803, 'norm_pos': [0.2786820678002802, -1.08454525444724], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.333505,"{'circle_3d': {'center': [-0.05962105471315704, -0.25700241327021045, 0.5745248511812324], 'normal': [0.12578345399113022, -0.2584915396044355, -0.9577894584171355], 'radius': 0.24973574992185585}, 'confidence': 0.008785609379072534, 'timestamp': 351907.801273, 'diameter_3d': 0.4994714998437117, 'ellipse': {'center': [80.30201511951006, -132.28048823855568], 'axes': [462.4259203848121, 550.1368798669206], 'angle': -78.38768105862}, 'location': [80.30201511951006, -132.28048823855568], 'diameter': 550.1368798669206, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3093359822429407, 'phi': -1.4402167649107647, 'norm_pos': [0.25094379724846894, 1.551168700993982], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.345506,"{'circle_3d': {'center': [0.05639047732001945, -0.22145277423143161, 0.5808082057963162], 'normal': [0.1354510816605616, -0.2555290696845373, -0.9572658455325453], 'radius': 0.24991539669995255}, 'confidence': 0.014029188480128445, 'timestamp': 351907.809672, 'diameter_3d': 0.4998307933999051, 'ellipse': {'center': [206.0240739734033, -91.5935314843517], 'axes': [458.25061346954465, 538.4562900491339], 'angle': -66.8784215178317}, 'location': [206.0240739734033, -91.5935314843517], 'diameter': 538.4562900491339, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3124014259215104, 'phi': -1.430231608766165, 'norm_pos': [0.6438252311668853, 1.381639714518132], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484224.353371,"{'circle_3d': {'center': [-0.05212108280721828, 0.24208108129826122, 0.4523036136474001], 'normal': [0.12640845164995848, -0.2169012483903962, -0.967974561544955], 'radius': 0.24991818185490008}, 'confidence': 0.013074213774290586, 'timestamp': 351907.818072, 'diameter_3d': 0.49983636370980017, 'ellipse': {'center': [63.536790414524475, 498.86772000661733], 'axes': [689.1674715913962, 770.483108188642], 'angle': 18.897962154059517}, 'location': [63.536790414524475, 498.86772000661733], 'diameter': 770.483108188642, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3521573027795255, 'phi': -1.4409405078995081, 'norm_pos': [0.19855247004538898, -1.0786155000275723], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
