eye_packets,765
norm_X,norm_Y,phi,theta,confidence,timestamp
1596180060.7446458,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7464524397335479}, 'confidence': 0.0016896986599835265, 'timestamp': 53962.080476, 'diameter_3d': 1.4929048794670958, 'ellipse': {'center': [1099.7056452969841, 171.7704746664262], 'axes': [692.0011323294826, 4590.628027926808], 'angle': -61.33143953845426}, 'location': [1099.7056452969841, 171.7704746664262], 'diameter': 4590.628027926808, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.4365801415530752, 0.2842896888898908], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180062.9125729,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7461871280398639}, 'confidence': 0.0014819387097947951, 'timestamp': 53964.247673, 'diameter_3d': 1.4923742560797277, 'ellipse': {'center': [1097.6279419363868, 169.25902040811656], 'axes': [689.5553362323944, 4580.235449355834], 'angle': -61.34136096822109}, 'location': [1097.6279419363868, 169.25902040811656], 'diameter': 4580.235449355834, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.430087318551209, 0.29475408163284766], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180062.920344,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7464164970066018}, 'confidence': 0.002429710565221558, 'timestamp': 53964.256073, 'diameter_3d': 1.4928329940132037, 'ellipse': {'center': [1099.423300256897, 171.4291859787898], 'axes': [691.6688315474712, 4589.216655527907], 'angle': -61.33278736430278}, 'location': [1099.423300256897, 171.4291859787898], 'diameter': 4589.216655527907, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.435697813302803, 0.28571172508837583], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180062.929713,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7463171302762522}, 'confidence': 0.0033834229125385713, 'timestamp': 53964.264473, 'diameter_3d': 1.4926342605525045, 'ellipse': {'center': [1098.644156509201, 170.4873846032412], 'axes': [690.7517259735879, 4585.320435844066], 'angle': -61.33650744416574}, 'location': [1098.644156509201, 170.4873846032412], 'diameter': 4585.320435844066, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.433262989091253, 0.289635897486495], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180062.936795,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7463180147065644}, 'confidence': 0.002854740887324032, 'timestamp': 53964.272873, 'diameter_3d': 1.492636029413129, 'ellipse': {'center': [1098.6510822064336, 170.49575614084353], 'axes': [690.7598786840769, 4585.355078329176], 'angle': -61.33647437241847}, 'location': [1098.6510822064336, 170.49575614084353], 'diameter': 4585.355078329176, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.4332846318951047, 0.2896010160798187], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180062.944007,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7463294044908976}, 'confidence': 0.002748734491504928, 'timestamp': 53964.281273, 'diameter_3d': 1.4926588089817951, 'ellipse': {'center': [1098.740286799955, 170.60358349508073], 'axes': [690.8648863870367, 4585.801266288582], 'angle': -61.33604840781051}, 'location': [1098.740286799955, 170.60358349508073], 'diameter': 4585.801266288582, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.433563396249859, 0.28915173543716366], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180062.956023,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7462422317398525}, 'confidence': 0.0022218329742134165, 'timestamp': 53964.289673, 'diameter_3d': 1.492484463479705, 'ellipse': {'center': [1098.058247802901, 169.779158903981], 'axes': [690.0619680302185, 4582.389087082925], 'angle': -61.33930558042592}, 'location': [1098.058247802901, 169.779158903981], 'diameter': 4582.389087082925, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.4314320243840655, 0.2925868379000792], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180062.964399,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7465038869849943}, 'confidence': 0.0014778164262847415, 'timestamp': 53964.298073, 'diameter_3d': 1.4930077739699885, 'ellipse': {'center': [1100.1102619048115, 172.2595608959541], 'axes': [692.4773025211321, 4592.650110627151], 'angle': -61.32950826012319}, 'location': [1100.1102619048115, 172.2595608959541], 'diameter': 4592.650110627151, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.437844568452536, 0.28225182960019124], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180062.972521,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7463711341950392}, 'confidence': 0.003593180045341149, 'timestamp': 53964.306473, 'diameter_3d': 1.4927422683900784, 'ellipse': {'center': [1099.06734722263, 170.99892255397947], 'axes': [691.2498698798754, 4587.436930251076], 'angle': -61.33448676212434}, 'location': [1099.06734722263, 170.99892255397947], 'diameter': 4587.436930251076, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.4345854600707186, 0.2875044893584189], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180062.980169,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7463403462208898}, 'confidence': 0.0023256285083512974, 'timestamp': 53964.314873, 'diameter_3d': 1.4926806924417797, 'ellipse': {'center': [1098.8260080344435, 170.70720028824837], 'axes': [690.9657916979975, 4586.230004230286], 'angle': -61.33563908932625}, 'location': [1098.8260080344435, 170.70720028824837], 'diameter': 4586.230004230286, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.433831275107636, 0.28871999879896515], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180062.9886,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7464797296502442}, 'confidence': 0.0011613886427834304, 'timestamp': 53964.323273, 'diameter_3d': 1.4929594593004885, 'ellipse': {'center': [1099.9202019752327, 172.02982318241487], 'axes': [692.2536370974602, 4591.700353411822], 'angle': -61.33041540226652}, 'location': [1099.9202019752327, 172.02982318241487], 'diameter': 4591.700353411822, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.437250631172602, 0.28320907007327134], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180062.996425,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.746325225053719}, 'confidence': 0.0041232532434209695, 'timestamp': 53964.331673, 'diameter_3d': 1.492650450107438, 'ellipse': {'center': [1098.7075503397668, 170.56401282108368], 'axes': [690.826350712323, 4585.637526740486], 'angle': -61.33620472750701}, 'location': [1098.7075503397668, 170.56401282108368], 'diameter': 4585.637526740486, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.433461094811771, 0.28931661324548463], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.00394,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7463799778584361}, 'confidence': 0.0014794296192796764, 'timestamp': 53964.340073, 'diameter_3d': 1.4927599557168723, 'ellipse': {'center': [1099.1367075280566, 171.08276283538174], 'axes': [691.331510488417, 4587.783759450079], 'angle': -61.33415560413397}, 'location': [1099.1367075280566, 171.08276283538174], 'diameter': 4587.783759450079, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.434802211025177, 0.28715515485257603], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.012416,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7462948914086295}, 'confidence': 0.002855321148887838, 'timestamp': 53964.348473, 'diameter_3d': 1.492589782817259, 'ellipse': {'center': [1098.4700651346118, 170.27694911358486], 'axes': [690.546787076247, 4584.449570770407], 'angle': -61.337338795724115}, 'location': [1098.4700651346118, 170.27694911358486], 'diameter': 4584.449570770407, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.432718953545662, 0.2905127120267298], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.0208588,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7463157510046927}, 'confidence': 0.0019031984637733243, 'timestamp': 53964.356873, 'diameter_3d': 1.4926315020093854, 'ellipse': {'center': [1098.6333561943256, 170.4743295650216], 'axes': [690.7390121617423, 4585.266412096947], 'angle': -61.33655901823614}, 'location': [1098.6333561943256, 170.4743295650216], 'diameter': 4585.266412096947, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.4332292381072675, 0.2896902934790766], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.02954,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7463124923865913}, 'confidence': 0.002960615747501599, 'timestamp': 53964.365273, 'diameter_3d': 1.4926249847731825, 'ellipse': {'center': [1098.6078413477326, 170.44348812184847], 'axes': [690.7089767179006, 4585.138783827316], 'angle': -61.3366808584707}, 'location': [1098.6078413477326, 170.44348812184847], 'diameter': 4585.138783827316, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.433149504211664, 0.28981879949229805], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.04033,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.746356853824125}, 'confidence': 0.0027480710821696673, 'timestamp': 53964.373673, 'diameter_3d': 1.49271370764825, 'ellipse': {'center': [1098.9553820728534, 170.86358304521042], 'axes': [691.1180785815286, 4586.877023612397], 'angle': -61.335021352274765}, 'location': [1098.9553820728534, 170.86358304521042], 'diameter': 4586.877023612397, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.434235568977667, 0.2880684039782899], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.050379,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7463899737392716}, 'confidence': 0.004015241532975538, 'timestamp': 53964.382073, 'diameter_3d': 1.4927799474785433, 'ellipse': {'center': [1099.2151245248126, 171.17755052459563], 'axes': [691.4238097879332, 4588.175855050669], 'angle': -61.33378121506267}, 'location': [1099.2151245248126, 171.17755052459563], 'diameter': 4588.175855050669, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.4350472641400396, 0.2867602061475182], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.0562801,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.746192150665149}, 'confidence': 0.0013760252887710421, 'timestamp': 53964.390473, 'diameter_3d': 1.492384301330298, 'ellipse': {'center': [1097.6671372912351, 169.30639836529286], 'axes': [689.601485882808, 4580.431645642551], 'angle': -61.34117373583491}, 'location': [1097.6671372912351, 169.30639836529286], 'diameter': 4580.431645642551, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.4302098040351097, 0.29455667347794645], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
