eye_packets,787
norm_X,norm_Y,phi,theta,confidence,timestamp
1580974150.5438359,"{'circle_3d': {'center': [-4.450661285723896, 4.005093063122628, 56.637886652729634], 'normal': [0.04130441159182122, 0.4990018201327591, -0.865616040220632], 'radius': 2.168621949428902}, 'confidence': 0.26983907055044376, 'timestamp': 12096.929343, 'diameter_3d': 4.337243898857804, 'ellipse': {'center': [111.22936060096076, 163.46605284481691], 'axes': [39.47827036233007, 47.62370968414674], 'angle': -88.27913013084485}, 'location': [111.22936060096076, 163.46605284481691], 'diameter': 47.62370968414674, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.0932428865535995, 'phi': -1.5231157110487057, 'norm_pos': [0.3475917518780024, 0.3188914464799295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.842815,"{'circle_3d': {'center': [-7.064005276450193, 5.727249290540019, 57.997928277518675], 'normal': [-0.1778404283232316, 0.643504273379577, -0.7444964957580607], 'radius': 1.7579861080261172}, 'confidence': 0.9979031543872892, 'timestamp': 12103.229325, 'diameter_3d': 3.5159722160522344, 'ellipse': {'center': [84.53003656502403, 180.97657276963184], 'axes': [24.70980322196893, 37.71582443256139], 'angle': -70.53759933169928}, 'location': [84.53003656502403, 180.97657276963184], 'diameter': 37.71582443256139, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8669553807196917, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2698639332299293, 'phi': -1.8052758177158048, 'norm_pos': [0.2641563642657001, 0.2459309467932006], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.850294,"{'circle_3d': {'center': [-7.088081263915622, 5.684674403782764, 57.96706705021677], 'normal': [-0.17984676061201732, 0.6399563661498058, -0.7470682646998863], 'radius': 1.70951367715066}, 'confidence': 0.9990967839794533, 'timestamp': 12103.237725, 'diameter_3d': 3.41902735430132, 'ellipse': {'center': [84.23113868804003, 180.56720913180146], 'axes': [24.151050203437215, 36.695006048153594], 'angle': -70.2562762261016}, 'location': [84.23113868804003, 180.56720913180146], 'diameter': 36.695006048153594, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8669798761479885, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.265237806576609, 'phi': -1.80703778317376, 'norm_pos': [0.2632223084001251, 0.24763662861749391], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.858337,"{'circle_3d': {'center': [-7.093778954582458, 5.668560964504731, 57.95466041665541], 'normal': [-0.18032156816758696, 0.638613579543303, -0.7481021508299998], 'radius': 1.7252249223135567}, 'confidence': 0.9988026610511886, 'timestamp': 12103.246125, 'diameter_3d': 3.4504498446271135, 'ellipse': {'center': [84.1551456714627, 180.40345205900007], 'axes': [24.424341615235537, 37.04030304508755], 'angle': -70.17164536328433}, 'location': [84.1551456714627, 180.40345205900007], 'diameter': 37.04030304508755, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8670993226552071, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.263491591136653, 'phi': -1.8073232029127784, 'norm_pos': [0.262984830223321, 0.24831894975416635], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.866128,"{'circle_3d': {'center': [-7.086732775730747, 5.66064980806629, 57.94621891657004], 'normal': [-0.1797343865966111, 0.6379543165067663, -0.7488056091704473], 'radius': 1.6970509042010244}, 'confidence': 0.999319551897311, 'timestamp': 12103.254525, 'diameter_3d': 3.394101808402049, 'ellipse': {'center': [84.2179775166345, 180.33525587455597], 'axes': [24.062568745756607, 36.44046797319948], 'angle': -70.19499207089967}, 'location': [84.2179775166345, 180.33525587455597], 'diameter': 36.44046797319948, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8672691468562088, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.262635183979547, 'phi': -1.8063678756222203, 'norm_pos': [0.26318117973948285, 0.24860310052268342], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.8746822,"{'circle_3d': {'center': [-7.105039799279543, 5.673306045098891, 57.96143620363865], 'normal': [-0.18125997189234405, 0.6390090029261497, -0.7475375019147298], 'radius': 1.723288844305302}, 'confidence': 0.9989339813550407, 'timestamp': 12103.262925, 'diameter_3d': 3.446577688610604, 'ellipse': {'center': [84.04368094244828, 180.4478095645743], 'axes': [24.364812723299565, 36.99441594810105], 'angle': -70.11147595199424}, 'location': [84.04368094244828, 180.4478095645743], 'diameter': 36.99441594810105, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.867398631812788, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2640055528940746, 'phi': -1.8086812249661406, 'norm_pos': [0.26263650294515084, 0.24813412681427371], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.881974,"{'circle_3d': {'center': [-7.1044544603419535, 5.674930022986516, 57.96268273224173], 'normal': [-0.18121119364754493, 0.6391443344167851, -0.7474336245311397], 'radius': 1.7305827364416266}, 'confidence': 0.998593420514984, 'timestamp': 12103.271325, 'diameter_3d': 3.4611654728832533, 'ellipse': {'center': [84.05191540028812, 180.46185955270693], 'axes': [24.462866671316846, 37.15026047141088], 'angle': -70.12006291202276}, 'location': [84.05191540028812, 180.46185955270693], 'diameter': 37.15026047141088, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8674611847653613, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.264181503900115, 'phi': -1.8086514154292925, 'norm_pos': [0.2626622356259004, 0.24807558519705453], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.891545,"{'circle_3d': {'center': [-7.115475433053067, 5.655038781757669, 57.94838556080884], 'normal': [-0.18212960804013775, 0.6374867309810478, -0.7486250554838804], 'radius': 1.7256227154130275}, 'confidence': 0.9984561639284353, 'timestamp': 12103.279725, 'diameter_3d': 3.451245430826055, 'ellipse': {'center': [83.915579101236, 180.26536491254154], 'axes': [24.450381253808978, 37.052875952754874], 'angle': -69.98909510749647}, 'location': [83.915579101236, 180.26536491254154], 'diameter': 37.052875952754874, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8672472254998009, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2620281411718293, 'phi': -1.8094455288594373, 'norm_pos': [0.2622361846913625, 0.24889431286441022], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.898268,"{'circle_3d': {'center': [-7.104473789582758, 5.613086397718786, 57.91017071957563], 'normal': [-0.181212804417612, 0.6339906989778076, -0.7518096255866477], 'radius': 1.7356037304227234}, 'confidence': 0.9988209050273291, 'timestamp': 12103.288125, 'diameter_3d': 3.471207460845447, 'ellipse': {'center': [83.98400595627658, 179.85296231296923], 'axes': [24.75910876280816, 37.29180524723289], 'angle': -69.93748798993853}, 'location': [83.98400595627658, 179.85296231296923], 'diameter': 37.29180524723289, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8673173299284187, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.257499029259062, 'phi': -1.807320175042841, 'norm_pos': [0.2624500186133643, 0.2506126570292949], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.9105332,"{'circle_3d': {'center': [-7.1284562909985505, 5.558685122513402, 57.87035924610348], 'normal': [-0.1832113462022614, 0.629457259377359, -0.7551272483759934], 'radius': 1.7364636504103996}, 'confidence': 0.9978439512050804, 'timestamp': 12103.296525, 'diameter_3d': 3.4729273008207993, 'ellipse': {'center': [83.67625112588418, 179.3111549560926], 'axes': [24.935599378964785, 37.33592573453083], 'angle': -69.61586879556396}, 'location': [83.67625112588418, 179.3111549560926], 'diameter': 37.33592573453083, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.86699139254659, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2516508642636563, 'phi': -1.8088201056178357, 'norm_pos': [0.26148828476838804, 0.25287018768294756], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.9182348,"{'circle_3d': {'center': [-7.1318116501677675, 5.4906241802652405, 57.81486539678083], 'normal': [-0.18349095946636282, 0.6237855141900122, -0.7597517358195477], 'radius': 1.7372483144059685}, 'confidence': 0.9976856241777929, 'timestamp': 12103.304925, 'diameter_3d': 3.474496628811937, 'ellipse': {'center': [83.56813270459824, 178.63790542029284], 'axes': [25.185385236433365, 37.38857856229066], 'angle': -69.38680313806402}, 'location': [83.56813270459824, 178.63790542029284], 'diameter': 37.38857856229066, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.866547441715837, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.244373039901074, 'phi': -1.8077727046530534, 'norm_pos': [0.2611504147018695, 0.25567539408211315], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.9285388,"{'circle_3d': {'center': [-7.135012713362411, 5.444726877798325, 57.77814508144668], 'normal': [-0.1837577147325831, 0.6199607389844358, -0.7628117620973938], 'radius': 1.7298895712615148}, 'confidence': 0.9976718965655957, 'timestamp': 12103.313325, 'diameter_3d': 3.4597791425230295, 'ellipse': {'center': [83.48553842478786, 178.18470953514662], 'axes': [25.235901842920534, 37.25375345404329], 'angle': -69.22429797938935}, 'location': [83.48553842478786, 178.18470953514662], 'diameter': 37.25375345404329, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8661767732161096, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.239488991571539, 'phi': -1.8071876083522262, 'norm_pos': [0.26089230757746207, 0.2575637102702224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.935999,"{'circle_3d': {'center': [-7.146478134721415, 5.413073466273668, 57.75527182559829], 'normal': [-0.1847131665125001, 0.6173229546907145, -0.7647178667514258], 'radius': 1.7264827268620995}, 'confidence': 0.998138299713542, 'timestamp': 12103.321725, 'diameter_3d': 3.452965453724199, 'ellipse': {'center': [83.33272197418586, 177.86900307140894], 'axes': [25.281313373808715, 37.195055265109], 'angle': -69.0491105368168}, 'location': [83.33272197418586, 177.86900307140894], 'diameter': 37.195055265109, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8657742565689852, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2361316311882455, 'phi': -1.8078008947775779, 'norm_pos': [0.2604147561693308, 0.2588791538691294], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.942784,"{'circle_3d': {'center': [-7.136751176173509, 5.386799848550798, 57.7317856261039], 'normal': [-0.18390258663350792, 0.615133486547142, -0.7666750500426254], 'radius': 1.7164527380367083}, 'confidence': 0.9981357085917456, 'timestamp': 12103.330125, 'diameter_3d': 3.4329054760734166, 'ellipse': {'center': [83.40552331993018, 177.61308146455895], 'axes': [25.237905068738197, 36.99389180051382], 'angle': -69.03258260302808}, 'location': [83.40552331993018, 177.61308146455895], 'diameter': 36.99389180051382, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8655188629787869, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2333515904075214, 'phi': -1.8062186830151512, 'norm_pos': [0.26064226037478183, 0.2599454938976711], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.950536,"{'circle_3d': {'center': [-7.142823416184658, 5.3988347503105425, 57.74291485724078], 'normal': [-0.18440860663443703, 0.6161363950271207, -0.7657476141145523], 'radius': 1.7199469725085679}, 'confidence': 0.9986184031956873, 'timestamp': 12103.338525, 'diameter_3d': 3.4398939450171357, 'ellipse': {'center': [83.35528271093256, 177.73028429420685], 'axes': [25.23969392469238, 37.062105634737016], 'angle': -69.02927761997927}, 'location': [83.35528271093256, 177.73028429420685], 'diameter': 37.062105634737016, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8653788866397893, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.23462426629932, 'phi': -1.8071180664153184, 'norm_pos': [0.26048525847166426, 0.25945714877413806], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.959025,"{'circle_3d': {'center': [-7.138777982413686, 5.410710736037774, 57.75150887701082], 'normal': [-0.18407148715352262, 0.6171260605043899, -0.765031445800382], 'radius': 1.7182267722669826}, 'confidence': 0.9987427491149089, 'timestamp': 12103.346925, 'diameter_3d': 3.4364535445339652, 'ellipse': {'center': [83.40974378127771, 177.84962818400345], 'axes': [25.178736645464546, 37.01952537666336], 'angle': -69.0935423282572}, 'location': [83.40974378127771, 177.84962818400345], 'diameter': 37.01952537666336, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8652139630929478, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2358813802714277, 'phi': -1.8069146332429462, 'norm_pos': [0.26065544931649287, 0.25895988256665226], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.968514,"{'circle_3d': {'center': [-7.146499691141128, 5.416675886918582, 57.758186277413394], 'normal': [-0.1847149628808095, 0.617623156411124, -0.7644749957668343], 'radius': 1.719804999437531}, 'confidence': 0.9989151326611293, 'timestamp': 12103.355325, 'diameter_3d': 3.439609998875062, 'ellipse': {'center': [83.33592413937018, 177.90660752062212], 'axes': [25.170938948931042, 37.049272634741186], 'angle': -69.06021425038635}, 'location': [83.33592413937018, 177.90660752062212], 'diameter': 37.049272634741186, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8652453248419345, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.236513279759776, 'phi': -1.807875621087312, 'norm_pos': [0.2604247629355318, 0.25872246866407456], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974156.976415,"{'circle_3d': {'center': [-7.149041905292301, 5.40621703351112, 57.7503604280896], 'normal': [-0.18492681406007394, 0.6167515852938354, -0.7651271498771505], 'radius': 1.7160539283706846}, 'confidence': 0.9989936945521954, 'timestamp': 12103.363725, 'diameter_3d': 3.432107856741369, 'ellipse': {'center': [83.29824229566874, 177.8032314133369], 'axes': [25.148782925998944, 36.97343344396363], 'angle': -69.01052120108575}, 'location': [83.29824229566874, 177.8032314133369], 'diameter': 36.97343344396363, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8653375597625912, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.23540556078759, 'phi': -1.8079426436891075, 'norm_pos': [0.2603070071739648, 0.2591532024444295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974157.002827,"{'circle_3d': {'center': [-7.181565586041961, 5.363722407161107, 57.724160586369386], 'normal': [-0.18763712078921227, 0.6132103664313343, -0.7673104700205017], 'radius': 1.7255150897911085}, 'confidence': 0.997566314198874, 'timestamp': 12103.380525, 'diameter_3d': 3.451030179582217, 'ellipse': {'center': [82.91613427500636, 177.37073860030006], 'axes': [25.390904517906847, 37.1942034782584], 'angle': -68.65800015784374}, 'location': [82.91613427500636, 177.37073860030006], 'diameter': 37.1942034782584, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8647780130989546, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.230914706128766, 'phi': -1.8106283944035249, 'norm_pos': [0.25911291960939487, 0.2609552558320831], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
