eye_packets,730
norm_X,norm_Y,phi,theta,confidence,timestamp
1596084086.6025548,"{'circle_3d': {'center': [-13.977311655911723, -9.978278379280844, 55.38950405404183], 'normal': [-0.9036042470178701, -0.25149578589207605, -0.34676971385891703], 'radius': 1.3385252438125874}, 'confidence': 0.0164671896786776, 'timestamp': 32796.650134, 'diameter_3d': 2.677050487625175, 'ellipse': {'center': [3.5786597272274605, 8.282756580659438], 'axes': [2.1910286623705595, 30.121480774827837], 'angle': 15.96947169959258}, 'location': [3.5786597272274605, 8.282756580659438], 'diameter': 30.121480774827837, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3165709217881185, 'phi': -2.7751617300264098, 'norm_pos': [0.011183311647585814, 0.9654885142472523], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.740993,"{'circle_3d': {'center': [-3.2198562854360775, -2.546548818218546, 48.44751773034931], 'normal': [-0.006516935464798775, 0.3675037813275573, -0.9299991936889486], 'radius': 1.6714982700949514}, 'confidence': 0.2747652142127574, 'timestamp': 32802.790543, 'diameter_3d': 3.342996540189903, 'ellipse': {'center': [118.7922076042072, 87.15339814415258], 'axes': [40.482771621731175, 42.910093161920145], 'angle': -76.40488320453579}, 'location': [118.7922076042072, 87.15339814415258], 'diameter': 42.910093161920145, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9471198768522548, 'phi': -1.5778036756633476, 'norm_pos': [0.3712256487631475, 0.6368608410660309], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.748568,"{'circle_3d': {'center': [-3.211142578658723, -2.5373199538667848, 48.451111396378295], 'normal': [-0.005790793233352557, 0.36827285335687066, -0.9296997215198665], 'radius': 1.676467251029265}, 'confidence': 0.23595303626257866, 'timestamp': 32802.798943, 'diameter_3d': 3.35293450205853, 'ellipse': {'center': [118.90624395484738, 87.27196496627099], 'axes': [40.5892098498165, 43.03335761933554], 'angle': -76.60621246742579}, 'location': [118.90624395484738, 87.27196496627099], 'diameter': 43.03335761933554, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.947946951685603, 'phi': -1.5770249167512773, 'norm_pos': [0.3715820123588981, 0.6363668126405375], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.7585301,"{'circle_3d': {'center': [-3.211701011070784, -2.537315976630956, 48.4511164641113], 'normal': [-0.005837329267690982, 0.3682731847931897, -0.9296992992087826], 'radius': 1.6705773887705297}, 'confidence': 0.28261502531104715, 'timestamp': 32802.807343, 'diameter_3d': 3.3411547775410595, 'ellipse': {'center': [118.89915181699959, 87.27383939245607], 'axes': [40.44635420683576, 42.8821965361634], 'angle': -76.59694515265755}, 'location': [118.89915181699959, 87.27383939245607], 'diameter': 42.8821965361634, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9479473081769578, 'phi': -1.5770749725540587, 'norm_pos': [0.3715598494281237, 0.6363590025314331], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.764441,"{'circle_3d': {'center': [-3.2125526035551784, -2.6490907516261375, 48.407490762337396], 'normal': [-0.00590829530805718, 0.35895862021025793, -0.933334774356608], 'radius': 1.650854067972469}, 'confidence': 0.2928691086175906, 'timestamp': 32802.815743, 'diameter_3d': 3.301708135944938, 'ellipse': {'center': [118.85164299501515, 85.82391196596414], 'axes': [40.16953783470857, 42.41709222235995], 'angle': -75.89907324163646}, 'location': [118.85164299501515, 85.82391196596414], 'diameter': 42.41709222235995, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9379482405309578, 'phi': -1.5771265488670545, 'norm_pos': [0.37141138435942234, 0.6424003668084828], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.772508,"{'circle_3d': {'center': [-3.2133999616834337, -2.7534611069540578, 48.367911770345465], 'normal': [-0.00597890848541179, 0.35026109059959804, -0.9366330236892693], 'radius': 1.6402712078596635}, 'confidence': 0.24756824429220037, 'timestamp': 32802.824143, 'diameter_3d': 3.280542415719327, 'ellipse': {'center': [118.80748285675116, 84.46605463902608], 'axes': [40.0917266510075, 42.18273272207263], 'angle': -75.19178837898356}, 'location': [118.80748285675116, 84.46605463902608], 'diameter': 42.18273272207263, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9286461646628785, 'phi': -1.5771796456902645, 'norm_pos': [0.3712733839273474, 0.6480581056707246], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.781487,"{'circle_3d': {'center': [-3.3270477487781314, -2.859672314579435, 48.33005887840567], 'normal': [-0.01544955740996993, 0.34141015663081653, -0.9397874313509185], 'radius': 1.6850123799393362}, 'confidence': 0.3005873894248441, 'timestamp': 32802.832543, 'diameter_3d': 3.3700247598786723, 'ellipse': {'center': [117.32400004044251, 83.06777083169092], 'axes': [41.32036002681624, 43.38383631494514], 'angle': -72.37971015779183}, 'location': [117.32400004044251, 83.06777083169092], 'diameter': 43.38383631494514, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9192131195319546, 'phi': -1.5872342630236889, 'norm_pos': [0.36663750012638285, 0.6538842882012879], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.788961,"{'circle_3d': {'center': [-3.3204389122853786, -2.9677379334848086, 48.29127805736363], 'normal': [-0.014898821035573868, 0.33240468838870213, -0.9430191664377557], 'radius': 1.675101194335127}, 'confidence': 0.2714347631426457, 'timestamp': 32802.840943, 'diameter_3d': 3.350202388670254, 'ellipse': {'center': [117.37449340871561, 81.65898246829754], 'axes': [41.25638649011661, 43.16676538383315], 'angle': -71.59904591460888}, 'location': [117.37449340871561, 81.65898246829754], 'diameter': 43.16676538383315, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.909648430828739, 'phi': -1.586594077378961, 'norm_pos': [0.36679529190223625, 0.6597542397154269], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.8001049,"{'circle_3d': {'center': [-3.3231902459771705, -3.0776709945755405, 48.25316971802195], 'normal': [-0.015128098843223194, 0.3232435999644745, -0.9461948613828954], 'radius': 1.6604334328426218}, 'confidence': 0.2503949817535312, 'timestamp': 32802.849343, 'diameter_3d': 3.3208668656852436, 'ellipse': {'center': [117.30588619452627, 80.22585125102329], 'axes': [41.064440627658485, 42.827547676476286], 'angle': -70.55543747414542}, 'location': [117.30588619452627, 80.22585125102329], 'diameter': 42.827547676476286, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.8999514250096354, 'phi': -1.586783319121404, 'norm_pos': [0.3665808943578946, 0.665725619787403], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.81073,"{'circle_3d': {'center': [-3.325352734351055, -3.0757405179255963, 48.25386418256694], 'normal': [-0.015308306207713576, 0.32340447301863634, -0.946136989337479], 'radius': 1.6731998957144838}, 'confidence': 0.2710874779903187, 'timestamp': 32802.857743, 'diameter_3d': 3.3463997914289676, 'ellipse': {'center': [117.27891330197164, 80.24758699060968], 'axes': [41.376323754297154, 43.15643083591444], 'angle': -70.53314472209127}, 'location': [117.27891330197164, 80.24758699060968], 'diameter': 43.15643083591444, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9001214292805995, 'phi': -1.5869747140233135, 'norm_pos': [0.36649660406866136, 0.6656350542057929], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.816648,"{'circle_3d': {'center': [-3.3275920892524513, -3.083234043832129, 48.25134198400627], 'normal': [-0.01549491911616326, 0.32278001252642535, -0.946347172550869], 'radius': 1.6784229191463362}, 'confidence': 0.30772937769991077, 'timestamp': 32802.866143, 'diameter_3d': 3.3568458382926725, 'ellipse': {'center': [117.24809154867805, 80.14815082251505], 'axes': [41.51600633946055, 43.29404017152665], 'angle': -70.42056308851464}, 'location': [117.24809154867805, 80.14815082251505], 'diameter': 43.29404017152665, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.899461579357307, 'phi': -1.5871682620846894, 'norm_pos': [0.3664002860896189, 0.6660493715728539], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.829264,"{'circle_3d': {'center': [-3.3298569682150587, -3.0907586493187216, 48.248815575761384], 'normal': [-0.015683659029713883, 0.32215296206920946, -0.9465577065712762], 'radius': 1.688846947541971}, 'confidence': 0.32815596956767695, 'timestamp': 32802.874543, 'diameter_3d': 3.377693895083942, 'ellipse': {'center': [117.21697430121307, 80.04684772815969], 'axes': [41.78446378482589, 43.5658641963022], 'angle': -70.30654718693148}, 'location': [117.21697430121307, 80.04684772815969], 'diameter': 43.5658641963022, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.8987991420683696, 'phi': -1.587363963305532, 'norm_pos': [0.3663030446912908, 0.6664714677993346], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.8329332,"{'circle_3d': {'center': [-3.3321473894388367, -3.098314350980427, 48.24628503232746], 'normal': [-0.015874527465028713, 0.32152332026406727, -0.94676858519077], 'radius': 1.6733506093379453}, 'confidence': 0.27846161885812903, 'timestamp': 32802.882943, 'diameter_3d': 3.3467012186758907, 'ellipse': {'center': [117.18534447737456, 79.9523696458236], 'axes': [41.411426513736, 43.168952046348544], 'angle': -70.19201540482331}, 'location': [117.18534447737456, 79.9523696458236], 'diameter': 43.168952046348544, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.8981341174137865, 'phi': -1.5875618176858413, 'norm_pos': [0.3662042014917955, 0.666865126475735], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.842056,"{'circle_3d': {'center': [-3.33446337113057, -3.1059011654180715, 48.243750428622185], 'normal': [-0.016067525939339803, 0.3208910857275969, -0.9469798021662093], 'radius': 1.6684705563901143}, 'confidence': 0.26413876749098353, 'timestamp': 32802.891343, 'diameter_3d': 3.3369411127802286, 'ellipse': {'center': [117.15345215314662, 79.85450443600995], 'axes': [41.301051037806495, 43.04593283697293], 'angle': -70.07587355286132}, 'location': [117.15345215314662, 79.85450443600995], 'diameter': 43.04593283697293, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.8974665053929782, 'phi': -1.587761825225791, 'norm_pos': [0.36610453797858317, 0.6672728981832918], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.865569,"{'circle_3d': {'center': [-3.3391720887407446, -3.1211681989565294, 48.23866934221385], 'normal': [-0.01645991907352103, 0.31961883293272536, -0.9474032260335701], 'radius': 1.691015055679224}, 'confidence': 0.21587169091808495, 'timestamp': 32802.908143, 'diameter_3d': 3.382030111358448, 'ellipse': {'center': [117.08890526700985, 79.64858949443813], 'axes': [41.880363129660154, 43.63355243318931], 'angle': -69.83869839268985}, 'location': [117.08890526700985, 79.64858949443813], 'diameter': 43.63355243318931, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.8961235192555785, 'phi': -1.5881682997837456, 'norm_pos': [0.3659028289594058, 0.6681308771065078], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.8701801,"{'circle_3d': {'center': [-2.7796447902011274, -2.565211939680492, 48.44575586654888], 'normal': [0.030167355804780402, 0.3659485212057285, -0.9301460156723181], 'radius': 1.668141557659939}, 'confidence': 0.045831846689050784, 'timestamp': 32802.916543, 'diameter_3d': 3.336283115319878, 'ellipse': {'center': [124.40029210977029, 86.91537663789427], 'axes': [40.544866402272135, 42.78213459969231], 'angle': -84.13071058633007}, 'location': [124.40029210977029, 86.91537663789427], 'diameter': 42.78213459969231, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.94544814513841, 'phi': -1.5383747668019228, 'norm_pos': [0.38875091284303215, 0.6378525973421072], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.873367,"{'circle_3d': {'center': [-3.2691183264700254, -3.062053633914351, 48.25778090236793], 'normal': [-0.010622105550961108, 0.32454504668624035, -0.945810596020731], 'radius': 1.687086751570639}, 'confidence': 0.3062249211132636, 'timestamp': 32802.924943, 'diameter_3d': 3.374173503141278, 'ellipse': {'center': [118.00164999955865, 80.42204704724881], 'axes': [41.72310789848387, 43.50366802875752], 'angle': -71.71204786830388}, 'location': [118.00164999955865, 80.42204704724881], 'diameter': 43.50366802875752, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.901327026028798, 'phi': -1.5820265446063642, 'norm_pos': [0.36875515624862076, 0.66490813730313], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.884762,"{'circle_3d': {'center': [-3.231865761964829, -3.0302341180490218, 48.26839176536448], 'normal': [-0.007517725175528068, 0.32719667300835104, -0.9449263574376849], 'radius': 1.67701647180555}, 'confidence': 0.20298997568861937, 'timestamp': 32802.933343, 'diameter_3d': 3.3540329436111, 'ellipse': {'center': [118.48713484756541, 80.84065826526455], 'axes': [41.43966616801071, 43.228631006011426], 'angle': -72.70153247133447}, 'location': [118.48713484756541, 80.84065826526455], 'diameter': 43.228631006011426, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.9041317514541067, 'phi': -1.5787520436697058, 'norm_pos': [0.3702722963986419, 0.6631639238947311], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.894877,"{'circle_3d': {'center': [-3.2326050848762304, -3.1495899660891205, 48.227769633340145], 'normal': [-0.007579335418144851, 0.3172503523383426, -0.9483115351063787], 'radius': 1.6800776187464361}, 'confidence': 0.2170585703512508, 'timestamp': 32802.941743, 'diameter_3d': 3.3601552374928723, 'ellipse': {'center': [118.44304454045533, 79.278588161371], 'axes': [41.69810413733072, 43.34914388818958], 'angle': -71.59467465445378}, 'location': [118.44304454045533, 79.278588161371], 'diameter': 43.34914388818958, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.8936249757417019, 'phi': -1.578788609664174, 'norm_pos': [0.3701345141889229, 0.6696725493276208], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084092.899893,"{'circle_3d': {'center': [-3.2333316849141687, -3.261395850289401, 48.19098037632311], 'normal': [-0.007639885421306373, 0.3079331953216527, -0.9513773065244653], 'radius': 1.6748121760295396}, 'confidence': 0.2771538916011806, 'timestamp': 32802.950143, 'diameter_3d': 3.349624352059079, 'ellipse': {'center': [118.4023180620951, 77.816366739407], 'axes': [41.73027264552293, 43.251556315141656], 'angle': -70.45220942530027}, 'location': [118.4023180620951, 77.816366739407], 'diameter': 43.251556315141656, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.8838162290411142, 'phi': -1.578826496478756, 'norm_pos': [0.3700072439440472, 0.6757651385858041], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
