eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1594969652.2264278,"{'circle_3d': {'center': [3.613643813838723, -0.22715241714866252, 100.35476229147878], 'normal': [-0.14882224711306075, 0.48694494952036443, -0.8606605340671947], 'radius': 2.331762758810163}, 'confidence': 0.4017881122727909, 'timestamp': 197547.381508, 'diameter_3d': 4.663525517620326, 'ellipse': {'center': [182.37139393032632, 118.45613739316845], 'axes': [24.97186357210349, 28.830778740551636], 'angle': -76.43079724038101}, 'location': [182.37139393032632, 118.45613739316845], 'diameter': 28.830778740551636, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0793849039691357, 'phi': -1.742019511066874, 'norm_pos': [0.5699106060322697, 0.5064327608617981], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.238951,"{'circle_3d': {'center': [3.695296732743824, -0.30234031045574383, 100.29885112710862], 'normal': [-0.14201783720430225, 0.4806792917447742, -0.8653197977647076], 'radius': 2.3249740134480406}, 'confidence': 0.5671445903459695, 'timestamp': 197547.389908, 'diameter_3d': 4.649948026896081, 'ellipse': {'center': [182.88660463631317, 117.99223472763387], 'axes': [25.052433640234145, 28.763565200600112], 'angle': -77.12222375154053}, 'location': [182.88660463631317, 117.99223472763387], 'diameter': 28.763565200600112, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.072225529315553, 'phi': -1.7334678942537933, 'norm_pos': [0.5715206394884786, 0.5083656886348589], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.25163,"{'circle_3d': {'center': [3.4879199927416127, -0.16912811154118312, 100.4104091505836], 'normal': [-0.15929923220448647, 0.49178030832098735, -0.8560232958084585], 'radius': 2.369972023899818}, 'confidence': 0.48978776607955377, 'timestamp': 197547.398308, 'diameter_3d': 4.739944047799636, 'ellipse': {'center': [181.5870288396808, 118.81011016626832], 'axes': [25.22977094207808, 29.285813122803017], 'angle': -75.27793468410044}, 'location': [181.5870288396808, 118.81011016626832], 'diameter': 29.285813122803017, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.084929542819818, 'phi': -1.754783913281586, 'norm_pos': [0.5674594651240026, 0.5049578743072154], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.262548,"{'circle_3d': {'center': [3.3959357120059317, -0.15687989689477178, 100.43501183794989], 'normal': [-0.16696458893245997, 0.4928009928748552, -0.8539730718612687], 'radius': 2.3720839886507825}, 'confidence': 0.39664773710219176, 'timestamp': 197547.406708, 'diameter_3d': 4.744167977301565, 'ellipse': {'center': [181.01609274472435, 118.88584422104897], 'axes': [25.188506629609833, 29.30378214395423], 'angle': -74.3827304230497}, 'location': [181.01609274472435, 118.88584422104897], 'diameter': 29.30378214395423, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0861021628324363, 'phi': -1.7638757400929486, 'norm_pos': [0.5656752898272636, 0.5046423157456292], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.2734,"{'circle_3d': {'center': [3.572961344317082, -0.45159549185047965, 100.23799046088266], 'normal': [-0.15221245290653074, 0.46824135996187943, -0.8703915199502043], 'radius': 2.337118465200607}, 'confidence': 0.5504342874061627, 'timestamp': 197547.415108, 'diameter_3d': 4.674236930401214, 'ellipse': {'center': [182.1473369376672, 117.0690053681793], 'axes': [25.371362644112192, 28.92946543615685], 'angle': -75.48453769152566}, 'location': [182.1473369376672, 117.0690053681793], 'diameter': 28.92946543615685, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0580957417395216, 'phi': -1.7439237550188145, 'norm_pos': [0.56921042793021, 0.5122124776325863], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.2789068,"{'circle_3d': {'center': [3.470466241959331, -0.1979451068742648, 100.39716574923371], 'normal': [-0.1607537114363434, 0.4893788920432309, -0.8571269125876171], 'radius': 2.3476980863931485}, 'confidence': 0.29407716520538035, 'timestamp': 197547.423508, 'diameter_3d': 4.695396172786297, 'ellipse': {'center': [181.48160096193575, 118.63518941844391], 'axes': [25.032708852516848, 29.014073939274642], 'angle': -75.0326265809192}, 'location': [181.48160096193575, 118.63518941844391], 'diameter': 29.014073939274642, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.08217371572697, 'phi': -1.7561920811912588, 'norm_pos': [0.5671300030060492, 0.5056867107564837], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.2831519,"{'circle_3d': {'center': [3.3688061537682237, -0.19591501985583193, 100.41791465286444], 'normal': [-0.16922538545226895, 0.4895480659614335, -0.8553978372850559], 'radius': 2.316231563348981}, 'confidence': 0.4177380670366075, 'timestamp': 197547.431908, 'diameter_3d': 4.632463126697962, 'ellipse': {'center': [180.8503987980826, 118.65205686555696], 'axes': [24.646689854929132, 28.618162606595966], 'angle': -74.01155226471553}, 'location': [180.8503987980826, 118.65205686555696], 'diameter': 28.618162606595966, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0823677172201402, 'phi': -1.7661067653718323, 'norm_pos': [0.5651574962440081, 0.505616429726846], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.289454,"{'circle_3d': {'center': [3.4623358708025624, -0.2814764028301706, 100.35144221335457], 'normal': [-0.16143124236607417, 0.48241795071357224, -0.860937207244212], 'radius': 2.304838893936329}, 'confidence': 0.4063174957711072, 'timestamp': 197547.440308, 'diameter_3d': 4.609677787872658, 'ellipse': {'center': [181.4396864533107, 118.1248642799684], 'axes': [24.70686944709459, 28.496938232660497], 'angle': -74.74461975934646}, 'location': [181.4396864533107, 118.1248642799684], 'diameter': 28.496938232660497, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0742093507104316, 'phi': -1.7561504661682164, 'norm_pos': [0.566999020166596, 0.5078130655001316], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.29456,"{'circle_3d': {'center': [3.45978448609734, -0.15021341532498145, 100.42658000249365], 'normal': [-0.16164385775817597, 0.4933565330056712, -0.8546757248159552], 'radius': 2.3378715472888003}, 'confidence': 0.5324500732127891, 'timestamp': 197547.448708, 'diameter_3d': 4.675743094577601, 'ellipse': {'center': [181.4090944459527, 118.93080009206844], 'axes': [24.84371217784314, 28.884195751933255], 'angle': -75.03909383482466}, 'location': [181.4090944459527, 118.93080009206844], 'diameter': 28.884195751933255, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0867407259769997, 'phi': -1.7577173654435005, 'norm_pos': [0.5669034201436022, 0.5044549996163815], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.3012328,"{'circle_3d': {'center': [3.4533202248604042, -0.1397812346331957, 100.43383440427104], 'normal': [-0.1621825461945872, 0.4942258813966531, -0.8540711913345057], 'radius': 2.3515231928816607}, 'confidence': 0.18829260897728042, 'timestamp': 197547.457108, 'diameter_3d': 4.703046385763321, 'ellipse': {'center': [181.36834865838142, 118.99348438206955], 'axes': [24.96829706012297, 29.050752304483623], 'angle': -74.99910190216649}, 'location': [181.36834865838142, 118.99348438206955], 'diameter': 29.050752304483623, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.087740459139741, 'phi': -1.7584554576107745, 'norm_pos': [0.566776089557442, 0.5041938150747102], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.310635,"{'circle_3d': {'center': [3.509519490414223, -0.5423000977432357, 100.20094126460127], 'normal': [-0.15749927406510233, 0.4606826428041499, -0.8734789529736535], 'radius': 2.379099190677355}, 'confidence': 0.39030196291436026, 'timestamp': 197547.465508, 'diameter_3d': 4.75819838135471, 'ellipse': {'center': [181.7663786367258, 116.50336874044412], 'axes': [25.942422103189152, 29.459007098452563], 'angle': -74.56877214087508}, 'location': [181.7663786367258, 116.50336874044412], 'diameter': 29.459007098452563, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.04956049065573, 'phi': -1.7491920525559956, 'norm_pos': [0.5680199332397681, 0.5145692969148161], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.316674,"{'circle_3d': {'center': [3.519411940338297, -0.2819966859452201, 100.34061190020309], 'normal': [-0.1566749032380962, 0.4823745937873179, -0.8618397333401688], 'radius': 2.327747519249599}, 'confidence': 0.6149793069371576, 'timestamp': 197547.473908, 'diameter_3d': 4.655495038499198, 'ellipse': {'center': [181.79435494979566, 118.11858087991169], 'axes': [24.97851500915856, 28.783948992838255], 'angle': -75.33197962081037}, 'location': [181.79435494979566, 118.11858087991169], 'diameter': 28.783948992838255, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.074159853852467, 'phi': -1.7506237349148825, 'norm_pos': [0.5681073592181114, 0.5078392463337014], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.330728,"{'circle_3d': {'center': [3.6068490483826507, -0.38858839717472815, 100.26624316880108], 'normal': [-0.1493884775677334, 0.47349195118485893, -0.8680371276236691], 'radius': 2.3211611309451565}, 'confidence': 0.7323088457848906, 'timestamp': 197547.482308, 'diameter_3d': 4.642322261890313, 'ellipse': {'center': [182.34912341542906, 117.46024748990511], 'axes': [25.113627343003103, 28.724419685173537], 'angle': -75.99661737737337}, 'location': [182.34912341542906, 117.46024748990511], 'diameter': 28.724419685173537, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0640474300690754, 'phi': -1.7412259911029322, 'norm_pos': [0.5698410106732158, 0.5105823021253953], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.33864,"{'circle_3d': {'center': [3.1165860945226704, -0.05093690428453268, 100.55583264302737], 'normal': [-0.19024372372273168, 0.501629575592375, -0.8439046714381446], 'radius': 2.3554907250866925}, 'confidence': 0.18920589912757266, 'timestamp': 197547.490708, 'diameter_3d': 4.710981450173385, 'ellipse': {'center': [179.27368781706122, 119.54184659917895], 'axes': [24.684538516215998, 29.061404355669946], 'angle': -71.93458908989838}, 'location': [179.27368781706122, 119.54184659917895], 'diameter': 29.061404355669946, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0962777985408976, 'phi': -1.7925225980727764, 'norm_pos': [0.5602302744283163, 0.501908972503421], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.350965,"{'circle_3d': {'center': [3.6262242545490295, -0.3723681263586549, 100.27178857726224], 'normal': [-0.14777387705386852, 0.47484364041953175, -0.867575010251906], 'radius': 2.3650955104718383}, 'confidence': 0.4174547161218644, 'timestamp': 197547.499108, 'diameter_3d': 4.730191020943677, 'ellipse': {'center': [182.468964185576, 117.55514055298609], 'axes': [25.570978032179102, 29.266846984263697], 'angle': -76.23970137095405}, 'location': [182.468964185576, 117.55514055298609], 'diameter': 29.266846984263697, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.065582682821383, 'phi': -1.7395070019225218, 'norm_pos': [0.570215513079925, 0.5101869143625579], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.360702,"{'circle_3d': {'center': [3.592123121550263, -0.22645384359177356, 100.35890208461501], 'normal': [-0.15061563813709902, 0.48700316398343846, -0.8603155513058418], 'radius': 2.3474350369834154}, 'confidence': 0.5518170521354776, 'timestamp': 197547.507508, 'diameter_3d': 4.694870073966831, 'ellipse': {'center': [182.23863286055672, 118.45866759087365], 'axes': [25.129770190605768, 29.023143130407483], 'angle': -76.21043436428208}, 'location': [182.23863286055672, 118.45866759087365], 'diameter': 29.023143130407483, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.079451555409154, 'phi': -1.7441101318269416, 'norm_pos': [0.5694957276892397, 0.5064222183713598], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.364015,"{'circle_3d': {'center': [3.5880227366267023, -0.21930942954531663, 100.36366860116789], 'normal': [-0.15095733688072913, 0.4875985318206433, -0.8599183415931022], 'radius': 2.3311113119343942}, 'confidence': 0.5558298174193154, 'timestamp': 197547.515908, 'diameter_3d': 4.6622226238687885, 'ellipse': {'center': [182.21167393962074, 118.50475433297171], 'axes': [24.941590969572218, 28.81989948440453], 'angle': -76.18400966006017}, 'location': [182.21167393962074, 118.50475433297171], 'diameter': 28.81989948440453, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.0801333517616833, 'phi': -1.7445741019776375, 'norm_pos': [0.5694114810613148, 0.5062301902792845], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969652.369659,"{'circle_3d': {'center': [3.595049465451574, -0.09920729038381815, 100.43146045502799], 'normal': [-0.15037177614532313, 0.4976070434174347, -0.8542690204380937], 'radius': 2.3993117908288593}, 'confidence': 0.1730195518033093, 'timestamp': 197547.524308, 'diameter_3d': 4.7986235816577185, 'ellipse': {'center': [182.24243616738875, 119.23701919467858], 'axes': [25.469289568264234, 29.64364721029313], 'angle': -76.51479708195696}, 'location': [182.24243616738875, 119.23701919467858], 'diameter': 29.64364721029313, 'sphere': {'center': [5.3995107791954515, -6.070491811393035, 110.68268870028511], 'radius': 12.0}, 'projected_sphere': {'center': [190.2458923108231, 85.99554124262988], 'axes': [134.4383676863252, 134.4383676863252], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 2.09163415115762, 'phi': -1.745035308138579, 'norm_pos': [0.5695076130230898, 0.5031790866888393], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
