eye_packets,722
norm_X,norm_Y,phi,theta,confidence,timestamp
1594969634.773501,"{'circle_3d': {'center': [-0.045916543713455216, 1.1997707631031669, 2.1397442184450632], 'normal': [-0.17425501845155464, 0.41211094457025715, -0.8943152452630218], 'radius': 1.0553938213701581}, 'confidence': 0.026345531215797472, 'timestamp': 197529.926308, 'diameter_3d': 2.1107876427403163, 'ellipse': {'center': [170.72345677523606, 427.00035560335107], 'axes': [420.8429136677756, 631.7887341527813], 'angle': -73.3810391341954}, 'location': [170.72345677523606, 427.00035560335107], 'diameter': 631.7887341527813, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9955660114069573, 'phi': -1.763232609627467, 'norm_pos': [0.5335108024226127, -0.7791681483472961], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.029314,"{'circle_3d': {'center': [-0.0318058674154722, 1.265023547490252, 2.1673070886048134], 'normal': [-0.17307912876005604, 0.41754867660251427, -0.892018339416376], 'radius': 1.0307736796340192}, 'confidence': 0.032577588747184985, 'timestamp': 197532.177508, 'diameter_3d': 2.0615473592680384, 'ellipse': {'center': [173.1614382743153, 444.65285823524033], 'axes': [396.0201887505645, 608.8449648382151], 'angle': -73.8135261752672}, 'location': [173.1614382743153, 444.65285823524033], 'diameter': 608.8449648382151, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 2.0015422187060405, 'phi': -1.7624458428196126, 'norm_pos': [0.5411294946072353, -0.8527202426468348], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.039208,"{'circle_3d': {'center': [-0.07623971585076017, 1.149361701535344, 2.1225984505092867], 'normal': [-0.17678194946299672, 0.4079101894396053, -0.8957440592576699], 'radius': 1.0296948593259179}, 'confidence': 0.04309765343671035, 'timestamp': 197532.185908, 'diameter_3d': 2.0593897186518357, 'ellipse': {'center': [160.8759287550846, 416.18716840353324], 'axes': [419.0733553166125, 619.9738710917777], 'angle': -72.53280267114668}, 'location': [160.8759287550846, 416.18716840353324], 'diameter': 619.9738710917777, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9909603216231242, 'phi': -1.7656498866998092, 'norm_pos': [0.5027372773596394, -0.7341132016813885], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.0447512,"{'circle_3d': {'center': [-0.5942725857190889, 1.0501254921758876, 2.1928157709542724], 'normal': [-0.2199513552853574, 0.3996405053263172, -0.8898926158872542], 'radius': 1.0295436252896921}, 'confidence': 0.02554976553891976, 'timestamp': 197532.194308, 'diameter_3d': 2.0590872505793842, 'ellipse': {'center': [11.933589361470212, 380.24648720268374], 'axes': [389.83929516537864, 596.0247223253758], 'angle': -60.97347190449063}, 'location': [11.933589361470212, 380.24648720268374], 'diameter': 596.0247223253758, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.981920965573825, 'phi': -1.8131060885953898, 'norm_pos': [0.03729246675459441, -0.5843603633445156], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.050601,"{'circle_3d': {'center': [-0.22407497134175935, -0.6377432123937599, 1.5052560939307966], 'normal': [-0.18910155408724666, 0.25898477994551333, -0.9471892556392109], 'radius': 1.0298479772172477}, 'confidence': 0.011371602194753024, 'timestamp': 197532.202708, 'diameter_3d': 2.0596959544344955, 'ellipse': {'center': [117.64871825456063, -230.75497449814856], 'axes': [836.8525255712049, 952.7364551891652], 'angle': 1.5005724135077845}, 'location': [117.64871825456063, -230.75497449814856], 'diameter': 952.7364551891652, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8327672998745164, 'phi': -1.7678504716585874, 'norm_pos': [0.367652244545502, 1.9614790604089523], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.059933,"{'circle_3d': {'center': [-0.4366813504703555, 1.1758847741523133, 2.2122626355227517], 'normal': [-0.20681875234796301, 0.41012044549101945, -0.8882720438398812], 'radius': 1.0310889984904181}, 'confidence': 0.03297683100159592, 'timestamp': 197532.211108, 'diameter_3d': 2.0621779969808363, 'ellipse': {'center': [57.67035666622637, 413.9561229936591], 'axes': [380.9733765666603, 592.0990192671205], 'angle': -65.10625326511439}, 'location': [57.67035666622637, 413.9561229936591], 'diameter': 592.0990192671205, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9933824479427207, 'phi': -1.799553395804858, 'norm_pos': [0.1802198645819574, -0.7248171791402462], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.066422,"{'circle_3d': {'center': [-0.08816784972655034, -0.658372937346289, 1.4733582544051416], 'normal': [-0.17777596061931258, 0.25726563619946924, -0.9498474089330154], 'radius': 1.0308598391154493}, 'confidence': 0.02610489220823989, 'timestamp': 197532.219508, 'diameter_3d': 2.0617196782308986, 'ellipse': {'center': [174.8605681495572, -248.8735369808776], 'axes': [869.7975249734898, 981.9162463845627], 'angle': 8.09781976507181}, 'location': [174.8605681495572, -248.8735369808776], 'diameter': 981.9162463845627, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.830987853019077, 'phi': -1.7558183665672205, 'norm_pos': [0.5464392754673663, 2.036973070753657], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.07294,"{'circle_3d': {'center': [0.013274600705351247, 1.156420642438659, 2.1085309138192017], 'normal': [-0.1693224230833208, 0.40849843451488155, -0.8969163539818438], 'radius': 1.0311789900420596}, 'confidence': 0.041388901992427285, 'timestamp': 197532.227908, 'diameter_3d': 2.062357980084119, 'ellipse': {'center': [187.71958315428725, 419.72522901906757], 'axes': [424.9458112378129, 626.6750210387388], 'angle': -74.58905327154658}, 'location': [187.71958315428725, 419.72522901906757], 'diameter': 626.6750210387388, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9916046979529287, 'phi': -1.7573832671476717, 'norm_pos': [0.5866236973571477, -0.7488551209127816], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.081308,"{'circle_3d': {'center': [-0.31462506879861474, -0.6788935182010931, 1.5125199582510547], 'normal': [-0.1966473955419846, 0.2555555877949022, -0.9465839336125225], 'radius': 1.030419799411154}, 'confidence': 0.021835295215630168, 'timestamp': 197532.236308, 'diameter_3d': 2.060839598822308, 'ellipse': {'center': [80.77101186970445, -245.53514888066638], 'axes': [822.1838897022428, 953.8623644329606], 'angle': -0.6578377089463379}, 'location': [80.77101186970445, -245.53514888066638], 'diameter': 953.8623644329606, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8292186564734492, 'phi': -1.7756270971206267, 'norm_pos': [0.2524094120928264, 2.02306312033611], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.094212,"{'circle_3d': {'center': [0.2887712803421163, 1.2464263427986366, 2.101419332667721], 'normal': [-0.14636436644692366, 0.4159989095448796, -0.8975089857444668], 'radius': 1.030222877863062}, 'confidence': 0.030471741323073568, 'timestamp': 197532.244708, 'diameter_3d': 2.060445755726124, 'ellipse': {'center': [269.9112060205596, 447.4113501520954], 'axes': [419.55755564623655, 634.9166828520935], 'angle': -80.73657271262212}, 'location': [269.9112060205596, 447.4113501520954], 'diameter': 634.9166828520935, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9998373233090103, 'phi': -1.7324517394655552, 'norm_pos': [0.8434725188142487, -0.8642139589670641], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.102817,"{'circle_3d': {'center': [-0.26434632460504526, 1.2127645894131276, 2.1906438870071465], 'normal': [-0.19245750019252048, 0.41319376342942055, -0.8900736062161815], 'radius': 1.0309217214174744}, 'confidence': 0.02993393429844418, 'timestamp': 197532.253108, 'diameter_3d': 2.061843442834949, 'ellipse': {'center': [106.23136580227643, 426.86005912167076], 'axes': [389.1850125146603, 599.1994526368239], 'angle': -68.77127933722049}, 'location': [106.23136580227643, 426.86005912167076], 'diameter': 599.1994526368239, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9967547615643948, 'phi': -1.7837445003945698, 'norm_pos': [0.33197301813211383, -0.7785835796736282], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.107695,"{'circle_3d': {'center': [1.0431124752692829, -0.2517839118144276, 1.435205282609605], 'normal': [-0.08350260020299312, 0.291148054993791, -0.95302682324931], 'radius': 1.0301191095910716}, 'confidence': 0.003977460144590626, 'timestamp': 197532.261508, 'diameter_3d': 2.060238219182143, 'ellipse': {'center': [659.650507728392, -87.18626856470848], 'axes': [856.78591033223, 1058.5777778693441], 'angle': 51.63582400389353}, 'location': [659.650507728392, -87.18626856470848], 'diameter': 1058.5777778693441, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8662229890354112, 'phi': -1.6581914501976562, 'norm_pos': [2.0614078366512247, 1.3632761190196188], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.114068,"{'circle_3d': {'center': [-0.6219910848170169, -0.257941490145956, 1.7035862009655087], 'normal': [-0.22226123021018476, 0.2906349234661636, -0.9306617467196513], 'radius': 1.030964708592942}, 'confidence': 0.018478018950782996, 'timestamp': 197532.269908, 'diameter_3d': 2.061929417185884, 'ellipse': {'center': [-28.646632007729153, -43.29812244474732], 'axes': [675.4885011049657, 803.2227746711643], 'angle': -24.88011271259868}, 'location': [-28.646632007729153, -43.29812244474732], 'diameter': 803.2227746711643, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8656866647186292, 'phi': -1.8052258770354537, 'norm_pos': [-0.0895207250241536, 1.1804088435197806], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.129354,"{'circle_3d': {'center': [-0.3590429177550747, 1.194584150356174, 2.2031225508380423], 'normal': [-0.20034888295502293, 0.4116787268413411, -0.8890337175636068], 'radius': 1.0312768917839692}, 'confidence': 0.030831326678960783, 'timestamp': 197532.278308, 'diameter_3d': 2.0625537835679384, 'ellipse': {'center': [79.45664764226646, 420.24780228820833], 'axes': [384.6075337684584, 595.1730487179664], 'angle': -66.75732326507831}, 'location': [79.45664764226646, 420.24780228820833], 'diameter': 595.1730487179664, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9950916887040042, 'phi': -1.7924493756672875, 'norm_pos': [0.2483020238820827, -0.7510325095342014], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.133826,"{'circle_3d': {'center': [0.8235073506571962, 0.8579343344121155, 1.8571983425824854], 'normal': [-0.10180302725400035, 0.38362457551266954, -0.9178607349182366], 'radius': 1.0303997545111878}, 'confidence': 0.005422025109938454, 'timestamp': 197532.286708, 'diameter_3d': 2.0607995090223756, 'ellipse': {'center': [467.66875771962697, 350.3808779457697], 'axes': [537.30796735831, 745.7616029392931], 'angle': 83.94496591380504}, 'location': [467.66875771962697, 350.3808779457697], 'diameter': 745.7616029392931, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9645143096820978, 'phi': -1.6812582140477417, 'norm_pos': [1.4614648678738342, -0.45992032477404043], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.1416562,"{'circle_3d': {'center': [0.22806445293073319, 1.2057796951524433, 2.092730723578047], 'normal': [-0.1514232687312056, 0.4126116889076969, -0.8982330365019399], 'radius': 1.0309450573272374}, 'confidence': 0.0172003187955129, 'timestamp': 197532.295108, 'diameter_3d': 2.061890114654475, 'ellipse': {'center': [252.36256939036545, 436.291222171269], 'axes': [426.6446596229529, 636.3391267639049], 'angle': -79.47857989193807}, 'location': [252.36256939036545, 436.291222171269], 'diameter': 636.3391267639049, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9961156635937651, 'phi': -1.737805118999556, 'norm_pos': [0.788633029344892, -0.8178800923802876], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.149101,"{'circle_3d': {'center': [0.292050098130048, 1.1821631619878565, 2.071332639959209], 'normal': [-0.1460911316312627, 0.41064364447731466, -0.900016210136843], 'radius': 1.0307637834883066}, 'confidence': 0.025687209172719275, 'timestamp': 197532.303508, 'diameter_3d': 2.061527566976613, 'ellipse': {'center': [272.9173536051135, 431.77235675288955], 'axes': [435.75477253253774, 644.60358340051], 'angle': -80.97664674435813}, 'location': [272.9173536051135, 431.77235675288955], 'diameter': 644.60358340051, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.993956185352124, 'phi': -1.7317133988972861, 'norm_pos': [0.8528667300159796, -0.799051486470373], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.1588008,"{'circle_3d': {'center': [0.31349965560182547, 1.1858005790726565, 2.069532615177497], 'normal': [-0.14430366850861456, 0.4109467625677146, -0.9001662122019857], 'radius': 1.0307645079954324}, 'confidence': 0.02798528944608552, 'timestamp': 197532.311908, 'diameter_3d': 2.061529015990865, 'ellipse': {'center': [279.5229440165426, 433.08604933292884], 'axes': [435.90893469028947, 645.8066273269653], 'angle': -81.45267075623626}, 'location': [279.5229440165426, 433.08604933292884], 'diameter': 645.8066273269653, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9942886509671842, 'phi': -1.7297516952447367, 'norm_pos': [0.8735092000516957, -0.8045252055538701], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.1722188,"{'circle_3d': {'center': [0.011764823366637867, 1.1895276261551664, 2.123956509880749], 'normal': [-0.16944823786154686, 0.41125734982459045, -0.8956308876433813], 'radius': 1.030639806337809}, 'confidence': 0.0230688798912882, 'timestamp': 197532.320308, 'diameter_3d': 2.061279612675618, 'ellipse': {'center': [186.8400369582801, 427.79950065881604], 'axes': [416.6844163274524, 621.8261675110248], 'angle': -74.6119413388363}, 'location': [186.8400369582801, 427.79950065881604], 'diameter': 621.8261675110248, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9946293605942222, 'phi': -1.757780508292106, 'norm_pos': [0.5838751154946253, -0.7824979194117334], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969637.177821,"{'circle_3d': {'center': [0.2715242364802224, 1.1933442612328302, 2.079794532938436], 'normal': [-0.1478016201020815, 0.41157540274772914, -0.899311052388574], 'radius': 1.0302226277960078}, 'confidence': 0.03997413251713117, 'timestamp': 197532.328708, 'diameter_3d': 2.0604452555920156, 'ellipse': {'center': [266.1448707558685, 434.17786063738697], 'axes': [431.68679927536664, 641.0293243286737], 'angle': -80.48176303852877}, 'location': [266.1448707558685, 434.17786063738697], 'diameter': 641.0293243286737, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9949783142332385, 'phi': -1.7336899429877977, 'norm_pos': [0.8317027211120891, -0.8090744193224457], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
