eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1596008024.3675032,"{'circle_3d': {'center': [2.9458958469228973, 0.24152063591269712, 64.58905493105902], 'normal': [-0.22437083935569574, 0.5554317070949152, -0.800720516285457], 'radius': 2.7427302185224547}, 'confidence': 0.9979656422335141, 'timestamp': 16744.310832, 'diameter_3d': 5.485460437044909, 'ellipse': {'center': [188.4973921538894, 121.82234842665855], 'axes': [42.57753115617097, 52.72485808554674], 'angle': -71.4941276132122}, 'location': [188.4973921538894, 121.82234842665855], 'diameter': 52.72485808554674, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8536678944183418, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1596783549013927, 'phi': -1.8440008447153804, 'norm_pos': [0.5890543504809044, 0.4924068815555894], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.3796911,"{'circle_3d': {'center': [2.9493008372610174, 0.23926074219926452, 64.58653440544047], 'normal': [-0.22408709016085238, 0.5552433826187958, -0.8009305600870025], 'radius': 2.7546385493404206}, 'confidence': 0.998741141205405, 'timestamp': 16744.319232, 'diameter_3d': 5.509277098680841, 'ellipse': {'center': [188.5329102544494, 121.79640966924134], 'axes': [42.776318653742244, 52.95608620057647], 'angle': -71.51898530976965}, 'location': [188.5329102544494, 121.79640966924134], 'diameter': 52.95608620057647, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8541268754960973, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.159451901310602, 'phi': -1.8436041827201683, 'norm_pos': [0.5891653445451543, 0.4925149597114944], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.388924,"{'circle_3d': {'center': [2.9647695676345354, 0.23281114579287632, 64.57775396525408], 'normal': [-0.22279802929639253, 0.5547059162515968, -0.8016622634358689], 'radius': 2.7664531818805522}, 'confidence': 0.9993494448862459, 'timestamp': 16744.327632, 'diameter_3d': 5.5329063637611045, 'ellipse': {'center': [188.686282951104, 121.73034256684953], 'axes': [43.00702093194976, 53.19107719397651], 'angle': -71.64169647519925}, 'location': [188.686282951104, 121.73034256684953], 'diameter': 53.19107719397651, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8546582037433637, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1588058049743397, 'phi': -1.8418752680954007, 'norm_pos': [0.5896446342222, 0.4927902393047936], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.39585,"{'circle_3d': {'center': [2.9760007690682553, 0.21464513544220853, 64.562099161265], 'normal': [-0.22186209584358257, 0.5531920820557078, -0.8029668304349589], 'radius': 2.7424089331241976}, 'confidence': 0.9982209422814428, 'timestamp': 16744.336032, 'diameter_3d': 5.484817866248395, 'ellipse': {'center': [188.7967497676416, 121.56536819376508], 'axes': [42.71979729040643, 52.74139794108629], 'angle': -71.69699497606533}, 'location': [188.7967497676416, 121.56536819376508], 'diameter': 52.74139794108629, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.854877625149919, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.156987495461145, 'phi': -1.8403734665259994, 'norm_pos': [0.5899898430238799, 0.49347763252597887], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.4035351,"{'circle_3d': {'center': [2.9837862386259344, 0.2168160059107498, 64.56144701403713], 'normal': [-0.22121330671377598, 0.5533729879280863, -0.8030211760372816], 'radius': 2.754932996937518}, 'confidence': 0.9987544403591778, 'timestamp': 16744.344432, 'diameter_3d': 5.509865993875036, 'ellipse': {'center': [188.87327244292797, 121.58149883657795], 'axes': [42.91699066698774, 52.983279656854634], 'angle': -71.77285021293858}, 'location': [188.87327244292797, 121.58149883657795], 'diameter': 52.983279656854634, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8553151512224577, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.157204671031667, 'phi': -1.8396053010712947, 'norm_pos': [0.59022897638415, 0.4934104215142585], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.411925,"{'circle_3d': {'center': [2.9997683162334052, 0.22708088694132567, 64.5641370978682], 'normal': [-0.2198814669131534, 0.5542283946806342, -0.8027970023846918], 'radius': 2.76309873460012}, 'confidence': 0.9991995696727735, 'timestamp': 16744.352832, 'diameter_3d': 5.52619746920024, 'ellipse': {'center': [189.02568304635682, 121.67647792633768], 'axes': [43.02486743827376, 53.13898667861301], 'angle': -71.9428961576714}, 'location': [189.02568304635682, 121.67647792633768], 'diameter': 53.13898667861301, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8557292904805114, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1582320025608355, 'phi': -1.8381342218988435, 'norm_pos': [0.5907052595198651, 0.49301467530692633], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.4195461,"{'circle_3d': {'center': [2.987966366089876, 0.21928062488311895, 64.56199512837823], 'normal': [-0.2208649627584475, 0.5535783728424504, -0.8029754998421899], 'radius': 2.760542925312247}, 'confidence': 0.9985711958273807, 'timestamp': 16744.361232, 'diameter_3d': 5.521085850624494, 'ellipse': {'center': [188.91376327533132, 121.60297272262864], 'axes': [43.00030212498597, 53.09098875621296], 'angle': -71.81682400549987}, 'location': [188.91376327533132, 121.60297272262864], 'diameter': 53.09098875621296, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8557330277987774, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.157451271419756, 'phi': -1.8392166069137088, 'norm_pos': [0.5903555102354103, 0.4933209469890474], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.4274812,"{'circle_3d': {'center': [3.003169874815593, 0.21865947823646348, 64.55739816614329], 'normal': [-0.21959800369797108, 0.5535266106218958, -0.8033585800284342], 'radius': 2.752372528293316}, 'confidence': 0.9979271703828317, 'timestamp': 16744.369632, 'diameter_3d': 5.504745056586632, 'ellipse': {'center': [189.0595606695427, 121.59986213018617], 'axes': [42.89559422908203, 52.9380936407418], 'angle': -71.95273019089518}, 'location': [189.0595606695427, 121.59986213018617], 'diameter': 52.9380936407418, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8556037677116768, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1573891180425897, 'phi': -1.8376278253524672, 'norm_pos': [0.5908111270923209, 0.4933339077908909], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.435945,"{'circle_3d': {'center': [2.9947159833921146, 0.2233494837295451, 64.56294696822262], 'normal': [-0.2203024946499276, 0.5539174444129858, -0.8028961798551574], 'radius': 2.759920148208337}, 'confidence': 0.998597868432409, 'timestamp': 16744.378032, 'diameter_3d': 5.519840296416674, 'ellipse': {'center': [188.97756805036715, 121.64202376170927], 'axes': [42.98342855209342, 53.078543279816984], 'angle': -71.88796315070432}, 'location': [188.97756805036715, 121.64202376170927], 'diameter': 53.078543279816984, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8554366906975419, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1578584744245863, 'phi': -1.8385904860967053, 'norm_pos': [0.5905549001573973, 0.4931582343262114], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.444223,"{'circle_3d': {'center': [3.0035638105918805, 0.22424920671970483, 64.56114425050043], 'normal': [-0.21956517571661377, 0.5539924213288325, -0.8030464063320063], 'radius': 2.75996884013546}, 'confidence': 0.9983860489976413, 'timestamp': 16744.386432, 'diameter_3d': 5.51993768027092, 'ellipse': {'center': [189.06276849495578, 121.65052041937571], 'axes': [42.99240761331894, 53.08131616417283], 'angle': -71.97017867839104}, 'location': [189.06276849495578, 121.65052041937571], 'diameter': 53.08131616417283, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8554739183828652, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.157948531739065, 'phi': -1.8376886605180522, 'norm_pos': [0.5908211515467368, 0.4931228315859345], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.4510772,"{'circle_3d': {'center': [2.9879786379829563, 0.2248709122210757, 64.56584813815516], 'normal': [-0.22086394010069083, 0.5540442301206134, -0.8026544156941112], 'radius': 2.7591756818164073}, 'confidence': 0.9956612221497412, 'timestamp': 16744.394832, 'diameter_3d': 5.5183513636328145, 'ellipse': {'center': [188.9118696691506, 121.65690067044224], 'axes': [42.956736971595795, 53.06159834562774], 'angle': -71.83089722868678}, 'location': [188.9118696691506, 121.65690067044224], 'diameter': 53.06159834562774, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8556168623663152, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.158010764187761, 'phi': -1.8393177114618016, 'norm_pos': [0.5903495927160957, 0.4930962472064907], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.46392,"{'circle_3d': {'center': [3.0071139286512985, 0.2215667985622618, 64.55832453816302], 'normal': [-0.21926933254499562, 0.5537688873157123, -0.8032813823601229], 'radius': 2.7562953898019638}, 'confidence': 0.9984488946172505, 'timestamp': 16744.403232, 'diameter_3d': 5.5125907796039275, 'ellipse': {'center': [189.09735216497893, 121.62618660587448], 'axes': [42.95049271791594, 53.01303000045873], 'angle': -71.99564343750733}, 'location': [189.09735216497893, 121.62618660587448], 'diameter': 53.01303000045873, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8558343792695933, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.157680053395324, 'phi': -1.8372715202979382, 'norm_pos': [0.5909292255155592, 0.493224222475523], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.471492,"{'circle_3d': {'center': [3.019736164815609, 0.21996228411148344, 64.55378242588809], 'normal': [-0.21821747953130308, 0.5536351777781474, -0.803659891716368], 'radius': 2.765398003980934}, 'confidence': 0.9988827995600477, 'timestamp': 16744.411632, 'diameter_3d': 5.530796007961868, 'ellipse': {'center': [189.2212660780831, 121.6074055824313], 'axes': [43.11565884108508, 53.19242477737828], 'angle': -72.1060557676554}, 'location': [189.2212660780831, 121.6074055824313], 'diameter': 53.19242477737828, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8559159040346653, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.157519482781914, 'phi': -1.83593331592674, 'norm_pos': [0.5913164564940097, 0.4933024767398696], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.480036,"{'circle_3d': {'center': [3.0196383346459474, 0.21474721668483898, 64.55021843855465], 'normal': [-0.21822563204544154, 0.553200588825927, -0.8039568906608209], 'radius': 2.751995841492734}, 'confidence': 0.9982917075284926, 'timestamp': 16744.420032, 'diameter_3d': 5.503991682985468, 'ellipse': {'center': [189.21989281355152, 121.56243968657631], 'axes': [42.92698358949127, 52.937304293643344], 'angle': -72.09228713784793}, 'location': [189.21989281355152, 121.56243968657631], 'diameter': 52.937304293643344, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.855919079395917, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.156997707046227, 'phi': -1.8358493370968532, 'norm_pos': [0.5913121650423485, 0.4934898346392653], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.487793,"{'circle_3d': {'center': [3.0180524453052957, 0.19559126894586232, 64.53749529300003], 'normal': [-0.21835778949049583, 0.551604259847679, -0.8050171527903729], 'radius': 2.74789068121756}, 'confidence': 0.9975058579877394, 'timestamp': 16744.425977, 'diameter_3d': 5.49578136243512, 'ellipse': {'center': [189.2100980324068, 121.38077753072797], 'axes': [42.936434779126394, 52.868347121552304], 'angle': -72.03055728738447}, 'location': [189.2100980324068, 121.38077753072797], 'diameter': 52.868347121552304, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8559499012234295, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.155082672854861, 'phi': -1.8356692587782177, 'norm_pos': [0.5912815563512712, 0.49424676028863346], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.495477,"{'circle_3d': {'center': [3.0324300552320818, 0.19074595954002138, 64.5302899783578], 'normal': [-0.21715965532993034, 0.5512004840638589, -0.8056175956772254], 'radius': 2.749809420546374}, 'confidence': 0.9978321797830232, 'timestamp': 16744.434377, 'diameter_3d': 5.499618841092748, 'ellipse': {'center': [189.35092372620488, 121.33358751102466], 'axes': [43.004367124484006, 52.911675842692475], 'angle': -72.14954220561287}, 'location': [189.35092372620488, 121.33358751102466], 'diameter': 52.911675842692475, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.8558771397679243, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.154598668168565, 'phi': -1.834094976192322, 'norm_pos': [0.5917216366443903, 0.4944433853707306], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.50365,"{'circle_3d': {'center': [3.0317693347479904, 0.19246930296233167, 64.53164745650149], 'normal': [-0.2172147153702713, 0.5513440960157181, -0.8055044724985844], 'radius': 2.7501999327184143}, 'confidence': 0.9977779618344776, 'timestamp': 16744.442777, 'diameter_3d': 5.500399865436829, 'ellipse': {'center': [189.34404263527767, 121.34993636534168], 'axes': [43.00282975617104, 52.91808289661315], 'angle': -72.14776381546771}, 'location': [189.34404263527767, 121.34993636534168], 'diameter': 52.91808289661315, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.855857419504269, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1547707975959898, 'phi': -1.8341939896121235, 'norm_pos': [0.5917001332352427, 0.49437526514440966], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008024.5120819,"{'circle_3d': {'center': [3.029857696794898, 0.1946797902040176, 64.53367662264733], 'normal': [-0.21737401853302898, 0.5515283032858586, -0.8053353753197634], 'radius': 2.7570487055562403}, 'confidence': 0.9974366404302604, 'timestamp': 16744.451177, 'diameter_3d': 5.5140974111124805, 'ellipse': {'center': [189.32592971740027, 121.36860741638921], 'axes': [43.09881915294562, 53.048240860132324], 'angle': -72.13582132767242}, 'location': [189.32592971740027, 121.36860741638921], 'diameter': 53.048240860132324, 'sphere': {'center': [5.638345919191246, -6.4236598492262855, 74.1977011264845], 'radius': 12.0}, 'projected_sphere': {'center': [207.11432317747068, 66.32355118750837], 'axes': [200.54529687697638, 200.54529687697638], 'angle': 90.0}, 'model_confidence': 0.85546412925116, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.154991612151237, 'phi': -1.8344311580472714, 'norm_pos': [0.5916435303668759, 0.49429746909837824], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
