eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603857059.938006,"{'circle_3d': {'center': [0.10121779127338848, 3.121355635242027, 31.737493463667366], 'normal': [-0.10122334078925796, 0.478706833831139, -0.8721201766516057], 'radius': 2.0086440643112646}, 'confidence': 0.9987982359248541, 'timestamp': 182249.518362, 'diameter_3d': 4.017288128622529, 'ellipse': {'center': [161.20275052775375, 152.8207714615531], 'axes': [35.46021012109051, 42.96038311223009], 'angle': -79.76631590976895}, 'location': [161.20275052775375, 152.8207714615531], 'diameter': 42.96038311223009, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9024772207824494, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.069977550098262, 'phi': -1.6863451314501803, 'norm_pos': [0.5037585953992305, 0.3632467855768621], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.9859252,"{'circle_3d': {'center': [-0.06696221458976015, 3.2628648155055133, 32.86350463881393], 'normal': [-0.11259975223129545, 0.4776696471567511, -0.8712938677522044], 'radius': 2.01621326301862}, 'confidence': 0.9997183472097011, 'timestamp': 182250.568362, 'diameter_3d': 4.03242652603724, 'ellipse': {'center': [159.43365517206948, 153.17276178379393], 'axes': [34.30222529726394, 41.64179832378666], 'angle': -78.23589430037534}, 'location': [159.43365517206948, 153.17276178379393], 'diameter': 41.64179832378666, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8850720595326211, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0687965901375827, 'phi': -1.6993168140474746, 'norm_pos': [0.4982301724127171, 0.36178015923419193], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.9985259,"{'circle_3d': {'center': [-0.12102908590525052, 3.244084567227101, 32.8603530872358], 'normal': [-0.11710532484091964, 0.47610462646688345, -0.8715564970503817], 'radius': 1.9919690268527548}, 'confidence': 0.999005148991664, 'timestamp': 182250.576762, 'diameter_3d': 3.9839380537055096, 'ellipse': {'center': [158.87702678064755, 152.995372710065], 'axes': [33.91253011892693, 41.14404294885526], 'angle': -77.62731344749902}, 'location': [158.87702678064755, 152.995372710065], 'diameter': 41.14404294885526, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8849293422114379, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0670160620140625, 'phi': -1.7043598309206054, 'norm_pos': [0.4964907086895236, 0.36251928037472914], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.005981,"{'circle_3d': {'center': [-0.1381329527927202, 3.2864653432279196, 32.885933678725095], 'normal': [-0.11853064708154211, 0.47963635780028496, -0.8694247810929407], 'radius': 2.0210471261773444}, 'confidence': 0.9945715866960545, 'timestamp': 182250.585162, 'diameter_3d': 4.042094252354689, 'ellipse': {'center': [158.70620454978948, 153.39103814971267], 'axes': [34.25168557040067, 41.71291492312948], 'angle': -77.53991860175273}, 'location': [158.70620454978948, 153.39103814971267], 'diameter': 41.71291492312948, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8831174676491527, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0710365697562896, 'phi': -1.706293239085517, 'norm_pos': [0.4959568892180921, 0.36087067437619724], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.014296,"{'circle_3d': {'center': [-0.10343068910540665, 3.288455745885341, 32.88235920287288], 'normal': [-0.11563879177426599, 0.4798022246884034, -0.8697226540806252], 'radius': 1.9782224262010284}, 'confidence': 0.9972559823506246, 'timestamp': 182250.593562, 'diameter_3d': 3.956444852402057, 'ellipse': {'center': [159.05579353141638, 153.43587934210936], 'axes': [33.54353189095069, 40.8329504965062], 'angle': -77.90615420589255}, 'location': [159.05579353141638, 153.43587934210936], 'diameter': 40.8329504965062, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.88223812531939, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0712256086506415, 'phi': -1.7029815573420914, 'norm_pos': [0.4970493547856762, 0.36068383607454435], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.022069,"{'circle_3d': {'center': [-0.14187843965233338, 3.341879945129013, 32.91720964966336], 'normal': [-0.11884277098650987, 0.48425424129204275, -0.8668184501814183], 'radius': 1.9785091412256914}, 'confidence': 0.9970305864018234, 'timestamp': 182250.601962, 'diameter_3d': 3.957018282451383, 'ellipse': {'center': [158.66317264205153, 153.94935833325434], 'axes': [33.34092137315899, 40.7957428436779], 'angle': -77.61952657886535}, 'location': [158.66317264205153, 153.94935833325434], 'diameter': 40.7957428436779, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8812558324246988, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0763069267584893, 'phi': -1.7070491113737034, 'norm_pos': [0.49582241450641107, 0.3585443402781069], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.0301938,"{'circle_3d': {'center': [-0.14092712701615828, 3.3294281199621105, 32.91013282635417], 'normal': [-0.11876349493349529, 0.48321658919480087, -0.8674081854571841], 'radius': 1.9881283260611329}, 'confidence': 0.9331986799811592, 'timestamp': 182250.610362, 'diameter_3d': 3.9762566521222658, 'ellipse': {'center': [158.67395158831917, 153.8240316004683], 'axes': [33.546136388757, 41.00299781285814], 'angle': -77.60292299278667}, 'location': [158.67395158831917, 153.8240316004683], 'diameter': 41.00299781285814, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8808258790877543, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0751213288663934, 'phi': -1.7068679053810611, 'norm_pos': [0.4958560987134974, 0.35906653499804875], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.037869,"{'circle_3d': {'center': [-0.11080752672890815, 3.3540847392516175, 32.91982194509285], 'normal': [-0.1162535282428911, 0.4852713074689265, -0.8666007588956277], 'radius': 1.99822294416175}, 'confidence': 0.9966129125070837, 'timestamp': 182250.618762, 'diameter_3d': 3.9964458883235, 'ellipse': {'center': [158.9833428314981, 154.06193779959145], 'axes': [33.65538179991525, 41.19963787427659], 'angle': -77.9656744032087}, 'location': [158.9833428314981, 154.06193779959145], 'diameter': 41.19963787427659, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8802538521358705, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.077469759113201, 'phi': -1.704149082596771, 'norm_pos': [0.4968229463484316, 0.358075259168369], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.046355,"{'circle_3d': {'center': [-0.15874978038472176, 3.3567190800339626, 32.927842437481594], 'normal': [-0.12024871604754225, 0.48549083586745523, -0.8659323845298992], 'radius': 1.9774225702154118}, 'confidence': 0.9978881213372359, 'timestamp': 182250.627162, 'diameter_3d': 3.9548451404308236, 'ellipse': {'center': [158.4908458260661, 154.0914603118605], 'axes': [33.25981219071842, 40.760141544245954], 'angle': -77.47743194727077}, 'location': [158.4908458260661, 154.0914603118605], 'diameter': 40.760141544245954, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8801290180261545, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.077720848809091, 'phi': -1.708780064089391, 'norm_pos': [0.4952838932064566, 0.3579522487005813], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.054063,"{'circle_3d': {'center': [-0.1292352386989879, 3.3710293263591566, 32.931819532723225], 'normal': [-0.11778917090706442, 0.48668335639455473, -0.8656009599264302], 'radius': 1.9875063065647736}, 'confidence': 0.9974892552106727, 'timestamp': 182250.635562, 'diameter_3d': 3.975012613129547, 'ellipse': {'center': [158.79386454421302, 154.2289606080685], 'axes': [33.40337091929426, 40.963541285679966], 'angle': -77.81087572420249}, 'location': [158.79386454421302, 154.2289606080685], 'diameter': 40.963541285679966, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8796862810201533, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0790854289151226, 'phi': -1.7060435213661522, 'norm_pos': [0.4962308267006657, 0.3573793307997146], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.061991,"{'circle_3d': {'center': [-0.11771547522936099, 3.376189531288511, 32.93316102420104], 'normal': [-0.11682919061792885, 0.4871133734720009, -0.8654891689699453], 'radius': 1.9629967047029402}, 'confidence': 0.9990762526924588, 'timestamp': 182250.643962, 'diameter_3d': 3.9259934094058804, 'ellipse': {'center': [158.9085697136801, 154.2924153449796], 'axes': [32.981795941425574, 40.456399444324006], 'angle': -77.93976127724615}, 'location': [158.9085697136801, 154.2924153449796], 'diameter': 40.456399444324006, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.879563575613107, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.079577744257793, 'phi': -1.7049716112935183, 'norm_pos': [0.4965892803552503, 0.35711493606258504], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.0708039,"{'circle_3d': {'center': [-0.14163373337003127, 3.3764092615958603, 32.93654142380784], 'normal': [-0.11882237879631803, 0.4871316843309467, -0.8652074690027122], 'radius': 1.9491323963348046}, 'confidence': 0.893360251266841, 'timestamp': 182250.652362, 'diameter_3d': 3.8982647926696092, 'ellipse': {'center': [158.66246098109636, 154.29813416283454], 'axes': [32.73021951723578, 40.16612477921275], 'angle': -77.69469237342962}, 'location': [158.66246098109636, 154.29813416283454], 'diameter': 40.16612477921275, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8793413341867562, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.07959871088288, 'phi': -1.707276538896272, 'norm_pos': [0.49582019056592613, 0.3570911076548561], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.08211,"{'circle_3d': {'center': [-0.1270601530696276, 3.3872397018466094, 32.94065445462711], 'normal': [-0.11760791377128439, 0.48803422101850913, -0.8648647164344393], 'radius': 1.9749194894608257}, 'confidence': 0.9980706557681557, 'timestamp': 182250.660762, 'diameter_3d': 3.9498389789216515, 'ellipse': {'center': [158.8146906550796, 154.39230674721625], 'axes': [33.138171249066964, 40.69309678799236], 'angle': -77.86663484431546}, 'location': [158.8146906550796, 154.39230674721625], 'diameter': 40.69309678799236, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8790694866107396, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.080632453738192, 'phi': -1.7059514864556045, 'norm_pos': [0.4962959082971238, 0.3566987218865989], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.090208,"{'circle_3d': {'center': [-0.19007561426889996, 3.4145658150915734, 32.96489900510957], 'normal': [-0.1228592022045571, 0.49031139712225613, -0.8628443372275679], 'radius': 1.9434348370658543}, 'confidence': 0.999657193376889, 'timestamp': 182250.669162, 'diameter_3d': 3.8868696741317086, 'ellipse': {'center': [158.1677187444131, 154.6632881238813], 'axes': [32.470474033934046, 40.014096270104005], 'angle': -77.28158382610869}, 'location': [158.1677187444131, 154.6632881238813], 'diameter': 40.014096270104005, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8792957092443543, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0832433361067633, 'phi': -1.7122341849991425, 'norm_pos': [0.49427412107629093, 0.35556963281716125], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.09886,"{'circle_3d': {'center': [-0.160484541003848, 3.4198804434311327, 32.963749323580956], 'normal': [-0.12039327943246944, 0.4907542828172194, -0.8629401440216187], 'radius': 1.962662036405756}, 'confidence': 0.9987675950668287, 'timestamp': 182250.677562, 'diameter_3d': 3.925324072811512, 'ellipse': {'center': [158.4723066008562, 154.70936301604692], 'axes': [32.796917540043836, 40.411970559110536], 'angle': -77.5933415342636}, 'location': [158.4723066008562, 154.70936301604692], 'diameter': 40.411970559110536, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8795909822795434, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0837515690241535, 'phi': -1.7094167704593686, 'norm_pos': [0.4952259581276756, 0.3553776540998045], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.10783,"{'circle_3d': {'center': [-0.1607379359549468, 3.4426766202767825, 32.97678216397739], 'normal': [-0.12041439567839433, 0.4926539642210236, -0.8618540739885828], 'radius': 1.9657545910413825}, 'confidence': 0.9906556724561144, 'timestamp': 182250.685962, 'diameter_3d': 3.931509182082765, 'ellipse': {'center': [158.47049723387985, 154.92788551161388], 'axes': [32.77095263187627, 40.45986497675456], 'angle': -77.63829737866682}, 'location': [158.47049723387985, 154.92788551161388], 'diameter': 40.45986497675456, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8793392865318883, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.085933200051308, 'phi': -1.7096132523437548, 'norm_pos': [0.49522030385587457, 0.3544671437016088], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.11467,"{'circle_3d': {'center': [-0.18333534355677683, 3.4445809874818023, 32.98105369379482], 'normal': [-0.12229751297854684, 0.49281266148810854, -0.8614981131704638], 'radius': 1.9242232751153316}, 'confidence': 0.999161057213602, 'timestamp': 182250.694362, 'diameter_3d': 3.8484465502306633, 'ellipse': {'center': [158.23474075833414, 154.9632104098257], 'axes': [32.054108935353455, 39.59903046315286], 'angle': -77.4137357127289}, 'location': [158.23474075833414, 154.9632104098257], 'diameter': 39.59903046315286, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.879434901541909, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0861155728930214, 'phi': -1.7118132073748218, 'norm_pos': [0.49448356486979417, 0.35431995662572624], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.122041,"{'circle_3d': {'center': [-0.17023085596888632, 3.4211846533534853, 32.96585567025924], 'normal': [-0.12120547234622263, 0.49086296697741544, -0.8627646151317622], 'radius': 1.9285219029650726}, 'confidence': 0.9855690566807476, 'timestamp': 182250.702762, 'diameter_3d': 3.8570438059301453, 'ellipse': {'center': [158.368559767583, 154.73711988934983], 'axes': [32.213806887547705, 39.70579848804593], 'angle': -77.49699205763436}, 'location': [158.368559767583, 154.73711988934983], 'diameter': 39.70579848804593, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8793083670311286, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0838763116227126, 'phi': -1.710367896694778, 'norm_pos': [0.4949017492736969, 0.3552620004610424], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857061.130441,"{'circle_3d': {'center': [-0.22261214809431062, 3.4068419039415234, 32.96519672951342], 'normal': [-0.12557058002334132, 0.489667737859752, -0.8628195268605798], 'radius': 1.9577952979448883}, 'confidence': 0.9977827491580255, 'timestamp': 182250.711162, 'diameter_3d': 3.9155905958897765, 'ellipse': {'center': [157.83730701498592, 154.57717734449542], 'axes': [32.71146411242287, 40.30941036439139], 'angle': -76.93490314728942}, 'location': [157.83730701498592, 154.57717734449542], 'diameter': 40.30941036439139, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8786878686700139, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.082504964651785, 'phi': -1.7153168509995205, 'norm_pos': [0.493241584421831, 0.3559284277312691], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
