eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175467.6973891,"{'circle_3d': {'center': [-2.3410296387694745, 1.9997331465270847, 93.10839508616532], 'normal': [-0.599735549250765, -0.39275202132522535, -0.6971822722285994], 'radius': 7.242863831194033}, 'confidence': 0.06180446220151935, 'timestamp': 50856.186169, 'diameter_3d': 14.485727662388067, 'ellipse': {'center': [145.9362707172292, 134.38808514237235], 'axes': [66.78329232442168, 96.65747566856706], 'angle': 31.492368233797805}, 'location': [145.9362707172292, 134.38808514237235], 'diameter': 96.65747566856706, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.1671741552559824, 'phi': -2.2811982502295023, 'norm_pos': [0.45605084599134127, 0.44004964524011525], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.960201,"{'circle_3d': {'center': [1.5947326707467058, 12.394915658340011, 91.42080011403135], 'normal': [-0.27175535679108354, 0.4735131879925183, -0.8378151865730967], 'radius': 3.0747749158428674}, 'confidence': 0.9945269462170243, 'timestamp': 50862.452521, 'diameter_3d': 6.149549831685735, 'ellipse': {'center': [170.97858336725616, 203.81019209344836], 'axes': [32.38953563916434, 41.81897662106825], 'angle': -65.1770176082955}, 'location': [170.97858336725616, 203.81019209344836], 'diameter': 41.81897662106825, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.34270226522438163, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0640715410931656, 'phi': -1.88445101154793, 'norm_pos': [0.5343080730226755, 0.15079086627729843], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.96694,"{'circle_3d': {'center': [1.5783808233601522, 12.45055693752171, 91.45778645735093], 'normal': [-0.273118010739963, 0.47814996125766007, -0.8347329912964646], 'radius': 3.105774864329867}, 'confidence': 0.9964537996356733, 'timestamp': 50862.460921, 'diameter_3d': 6.211549728659734, 'ellipse': {'center': [170.86677588896418, 204.14742698564768], 'axes': [32.53517385757373, 42.22367785457823], 'angle': -65.22795760212318}, 'location': [170.86677588896418, 204.14742698564768], 'diameter': 42.22367785457823, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3439877385511436, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.06934339027236, 'phi': -1.8870095939533666, 'norm_pos': [0.533958674653013, 0.14938572089313462], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.975162,"{'circle_3d': {'center': [1.5667053251576863, 12.54851642046303, 91.51838865490812], 'normal': [-0.2740909689235018, 0.4863132515027701, -0.8296828081666989], 'radius': 3.0461960015991854}, 'confidence': 0.9984401499969706, 'timestamp': 50862.469321, 'diameter_3d': 6.092392003198371, 'ellipse': {'center': [170.7737192848643, 204.7632260534316], 'axes': [31.615857481588378, 41.38572973447878], 'angle': -65.44336108061961}, 'location': [170.7737192848643, 204.7632260534316], 'diameter': 41.38572973447878, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3466379056428992, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.07866181357223, 'phi': -1.8898651910635829, 'norm_pos': [0.533667872765201, 0.14681989144403507], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.986793,"{'circle_3d': {'center': [1.5788631117398637, 12.611475245817664, 91.55153683204726], 'normal': [-0.2730778200416537, 0.49155982028232276, -0.8269204600717706], 'radius': 3.092005224092444}, 'confidence': 0.9965075593514483, 'timestamp': 50862.477721, 'diameter_3d': 6.184010448184888, 'ellipse': {'center': [170.8558953822493, 205.14994913360667], 'axes': [31.922751318105448, 41.992613412894684], 'angle': -65.7258607738183}, 'location': [170.8558953822493, 205.14994913360667], 'diameter': 41.992613412894684, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3482931242599907, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0846763357623255, 'phi': -1.8897555126973102, 'norm_pos': [0.5339246730695291, 0.14520854527663885], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175473.995782,"{'circle_3d': {'center': [1.5699080816837174, 12.558419729190797, 91.52314193999123], 'normal': [-0.27382407254633256, 0.4871385272300839, -0.8292867010764405], 'radius': 3.037617852947558}, 'confidence': 0.9988261552118196, 'timestamp': 50862.486121, 'diameter_3d': 6.075235705895116, 'ellipse': {'center': [170.79373772223457, 204.8270656102502], 'axes': [31.502497593984376, 41.266903610999144], 'angle': -65.49775500816995}, 'location': [170.79373772223457, 204.8270656102502], 'diameter': 41.266903610999144, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.35073691076387137, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0796065463237845, 'phi': -1.8897172808157743, 'norm_pos': [0.533730430381983, 0.14655389329062418], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175474.0025191,"{'circle_3d': {'center': [1.577859164740314, 12.470808475692733, 91.46958501662806], 'normal': [-0.2731614822916162, 0.47983758943857857, -0.8337497780233716], 'radius': 3.072820895205745}, 'confidence': 0.9978752648168789, 'timestamp': 50862.494521, 'diameter_3d': 6.14564179041149, 'ellipse': {'center': [170.85815139894981, 204.27882165839742], 'axes': [32.13118121940285, 41.77002993400767], 'angle': -65.28733787863557}, 'location': [170.85815139894981, 204.27882165839742], 'diameter': 41.77002993400767, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3524206032153865, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.071265916469474, 'phi': -1.8874051749407412, 'norm_pos': [0.5339317231217182, 0.1488382430900107], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175474.011279,"{'circle_3d': {'center': [1.611411082379611, 12.3862048679833, 91.41049003501632], 'normal': [-0.2703654891550081, 0.4727872887961258, -0.8386743598243492], 'radius': 3.089254717760088}, 'confidence': 0.9966494821477289, 'timestamp': 50862.50292, 'diameter_3d': 6.178509435520176, 'ellipse': {'center': [171.09386660856651, 203.75816207506918], 'axes': [32.58864745375179, 42.02046982253733], 'angle': -65.27747135710837}, 'location': [171.09386660856651, 203.75816207506918], 'diameter': 42.02046982253733, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.35430788406761726, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0632475748408337, 'phi': -1.8826498437742374, 'norm_pos': [0.5346683331517703, 0.15100765802054505], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175474.0192661,"{'circle_3d': {'center': [1.5961327875755842, 12.250795604115087, 91.34024851144272], 'normal': [-0.271638680388677, 0.46150318347377467, -0.8445278201221496], 'radius': 3.0745818362393322}, 'confidence': 0.9977125880602464, 'timestamp': 50862.51132, 'diameter_3d': 6.1491636724786645, 'ellipse': {'center': [170.99897100070618, 202.90918187543156], 'axes': [32.7905861506557, 41.853917823568615], 'angle': -64.72048524767446}, 'location': [170.99897100070618, 202.90918187543156], 'diameter': 41.853917823568615, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3562048551672192, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.050485197931933, 'phi': -1.88199132527365, 'norm_pos': [0.5343717843772068, 0.15454507551903518], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175474.026675,"{'circle_3d': {'center': [1.6233481536321328, 12.202962358922282, 91.3055644898066], 'normal': [-0.26937073321729793, 0.45751707970770755, -0.8474181552584924], 'radius': 3.079876511012868}, 'confidence': 0.9969262969140417, 'timestamp': 50862.51972, 'diameter_3d': 6.159753022025736, 'ellipse': {'center': [171.18778028264666, 202.61581130613885], 'axes': [33.01322225258911, 41.94171241796125], 'angle': -64.77423508557521}, 'location': [171.18778028264666, 202.61581130613885], 'diameter': 41.94171241796125, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.35777841662359977, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.045997207509551, 'phi': -1.8785679926336911, 'norm_pos': [0.5349618133832708, 0.15576745289108807], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175474.034761,"{'circle_3d': {'center': [1.6524027229167761, 12.160420776679189, 91.27354176028257], 'normal': [-0.26694951911024434, 0.45397194785411654, -0.8500867160521617], 'radius': 3.0713656413971218}, 'confidence': 0.9956301452222125, 'timestamp': 50862.52812, 'diameter_3d': 6.1427312827942435, 'ellipse': {'center': [171.3872799145714, 202.35785278701928], 'axes': [33.07403423296508, 41.84015730633352], 'angle': -64.86076730459516}, 'location': [171.3872799145714, 202.35785278701928], 'diameter': 41.84015730633352, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.35953673878525994, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.042014403676033, 'phi': -1.8750710267470612, 'norm_pos': [0.5355852497330356, 0.1568422800540863], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175474.04295,"{'circle_3d': {'center': [1.634436681954007, 12.132617688894648, 91.26439369234862], 'normal': [-0.2684466891904751, 0.4516550238720715, -0.8508490550466581], 'radius': 3.132445121771696}, 'confidence': 0.9918206717429545, 'timestamp': 50862.53652, 'diameter_3d': 6.264890243543392, 'ellipse': {'center': [171.27395559589294, 202.1683583264615], 'axes': [33.785121384026716, 42.677243376767976], 'angle': -64.62520420951822}, 'location': [171.27395559589294, 202.1683583264615], 'diameter': 42.677243376767976, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.36011082373675896, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.039415804013623, 'phi': -1.8764160271227948, 'norm_pos': [0.5352311112371655, 0.15763184030641042], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175474.050737,"{'circle_3d': {'center': [1.681284513212427, 12.15581583172331, 91.26206132674862], 'normal': [-0.2645427032522734, 0.45358820244112663, -0.8510434188466574], 'radius': 3.0830553372340916}, 'confidence': 0.9954997514644326, 'timestamp': 50862.54492, 'diameter_3d': 6.166110674468183, 'ellipse': {'center': [171.58495990885396, 202.33479209092474], 'axes': [33.24893531145617, 42.00424549717812], 'angle': -65.07407865087045}, 'location': [171.58495990885396, 202.33479209092474], 'diameter': 42.00424549717812, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3618140642077994, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.041583767928724, 'phi': -1.8721728472634875, 'norm_pos': [0.5362029997151686, 0.15693836628781355], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175474.059215,"{'circle_3d': {'center': [1.6427192414681544, 12.188298100138788, 91.291528503877], 'normal': [-0.26775647589762946, 0.45629505814241633, -0.8485878207526261], 'radius': 3.1201830548729834}, 'confidence': 0.9945115141804924, 'timestamp': 50862.55332, 'diameter_3d': 6.240366109745967, 'ellipse': {'center': [171.3246763237475, 202.52251608207632], 'axes': [33.51108252978217, 42.49705083015705], 'angle': -64.87767449859777}, 'location': [171.3246763237475, 202.52251608207632], 'diameter': 42.49705083015705, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.36247350724459837, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0446234006510235, 'phi': -1.8764409088074065, 'norm_pos': [0.5353896135117109, 0.1561561829913487], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175474.0710158,"{'circle_3d': {'center': [1.6718571290248345, 12.191423474012163, 91.28406002683323], 'normal': [-0.26532831860123945, 0.45655550596519767, -0.8492101938396063], 'radius': 3.1047690835307318}, 'confidence': 0.995512135896002, 'timestamp': 50862.56172, 'diameter_3d': 6.2095381670614636, 'ellipse': {'center': [171.52055200980104, 202.55251935955374], 'axes': [33.37412279746335, 42.28996460893403], 'angle': -65.11769641511206}, 'location': [171.52055200980104, 202.55251935955374], 'diameter': 42.28996460893403, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.36465411785053803, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.044916117017025, 'phi': -1.8736276970254202, 'norm_pos': [0.5360017250306283, 0.1560311693351928], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175474.079948,"{'circle_3d': {'center': [1.7279374204519642, 12.23687019446845, 91.29122963338439], 'normal': [-0.260654960982312, 0.46034273266988823, -0.8486127266270106], 'radius': 3.0465484976430024}, 'confidence': 0.9970930147977335, 'timestamp': 50862.57012, 'diameter_3d': 6.093096995286005, 'ellipse': {'center': [171.89164056143272, 202.8622045289308], 'axes': [32.694593883582776, 41.49220967440655], 'angle': -65.70890090667852}, 'location': [171.89164056143272, 202.8622045289308], 'diameter': 41.49220967440655, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.36605425246634127, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0491775593848174, 'phi': -1.8688036130684575, 'norm_pos': [0.5371613767544773, 0.15474081446278842], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175474.099506,"{'circle_3d': {'center': [1.745795886116146, 12.237470980429451, 91.28608721133945], 'normal': [-0.25916675551029683, 0.4603927981666384, -0.8490412617974222], 'radius': 3.1059033288158493}, 'confidence': 0.996092641875943, 'timestamp': 50862.58692, 'diameter_3d': 6.211806657631699, 'ellipse': {'center': [172.01897109933876, 202.86109912101017], 'axes': [33.35251736288289, 42.302905065586266], 'angle': -65.85237697967388}, 'location': [172.01897109933876, 202.86109912101017], 'diameter': 42.302905065586266, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.36785224148147, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0492339567050433, 'phi': -1.8670593195274348, 'norm_pos': [0.5375592846854336, 0.1547454203291243], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175474.1049469,"{'circle_3d': {'center': [1.7537726674711243, 12.213097143673068, 91.27047984129067], 'normal': [-0.25850202373071535, 0.45836164510360633, -0.8503418759681545], 'radius': 3.0736218757555775}, 'confidence': 0.9976569541300502, 'timestamp': 50862.59532, 'diameter_3d': 6.147243751511155, 'ellipse': {'center': [172.07171895836285, 202.7154433732046], 'axes': [33.081834371587895, 41.87022177490979], 'angle': -65.83736378118124}, 'location': [172.07171895836285, 202.7154433732046], 'diameter': 41.87022177490979, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3696643962701973, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0469472425986406, 'phi': -1.8659167415659548, 'norm_pos': [0.5377241217448839, 0.15535231927831417], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175474.110772,"{'circle_3d': {'center': [1.7539249343065983, 12.27342079302899, 91.3031806480886], 'normal': [-0.25848933482775915, 0.4633886158832667, -0.8476168087349926], 'radius': 3.07392226224788}, 'confidence': 0.9965631858157745, 'timestamp': 50862.60372, 'diameter_3d': 6.14784452449576, 'ellipse': {'center': [172.06796311896244, 203.0939281997442], 'axes': [32.920279080353744, 41.85901335640262], 'angle': -66.03100937955672}, 'location': [172.06796311896244, 203.0939281997442], 'diameter': 41.85901335640262, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 0.3711843545149862, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0526116721552325, 'phi': -1.8667974669694969, 'norm_pos': [0.5377123847467576, 0.15377529916773247], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
