eye_packets,766
norm_X,norm_Y,phi,theta,confidence,timestamp
1595911252.874379,"{'circle_3d': {'center': [7.948944467373316, 2.690985196899896, 59.080952541644336], 'normal': [-0.0659358581855569, 0.2859452932233909, -0.9559747652991283], 'radius': 1.5052855099146916}, 'confidence': 0.2476435162369341, 'timestamp': 1391.227711, 'diameter_3d': 3.010571019829383, 'ellipse': {'center': [243.44686012617058, 148.13095737019327], 'axes': [29.836422475717715, 31.844286706454863], 'angle': 83.22312474208364}, 'location': [243.44686012617058, 148.13095737019327], 'diameter': 31.844286706454863, 'sphere': {'center': [8.740174765599999, -0.7403583217807952, 70.55264972523388], 'radius': 12.0}, 'projected_sphere': {'center': [236.80658877839244, 113.49390616381174], 'axes': [210.90632397152925, 210.90632397152925], 'angle': 90.0}, 'model_confidence': 0.8653852976150289, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 1.8607890928598412, 'phi': -1.6396596499077083, 'norm_pos': [0.760771437894283, 0.38278767762419474], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.5601,"{'circle_3d': {'center': [5.965537089954067, 6.255487205789636, 64.80648268473456], 'normal': [-0.2627959089918693, 0.558963525600991, -0.7864464935803627], 'radius': 1.4170942006556724}, 'confidence': 0.9994998847210453, 'timestamp': 1396.914452, 'diameter_3d': 2.8341884013113448, 'ellipse': {'center': [217.14365279732553, 179.7264734703444], 'axes': [20.383018006189698, 27.300349914293516], 'angle': -72.33151189835048}, 'location': [217.14365279732553, 179.7264734703444], 'diameter': 27.300349914293516, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.744567972944965, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.163931618578507, 'phi': -1.8932872064425517, 'norm_pos': [0.6785739149916423, 0.25113969387356505], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.569338,"{'circle_3d': {'center': [5.965345472560648, 6.299533129232228, 64.83800760982471], 'normal': [-0.26281187710798753, 0.562634019221207, -0.7838194164895167], 'radius': 1.3838776982395289}, 'confidence': 0.9973127658318977, 'timestamp': 1396.922852, 'diameter_3d': 2.7677553964790578, 'ellipse': {'center': [217.11059361304808, 180.12398364289152], 'axes': [19.80726384589428, 26.647557486742652], 'angle': -72.40278174521114}, 'location': [217.11059361304808, 180.12398364289152], 'diameter': 26.647557486742652, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7441370670204339, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1683648467935344, 'phi': -1.8943126551220122, 'norm_pos': [0.6784706050407753, 0.249483401487952], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.5761762,"{'circle_3d': {'center': [5.976439409059574, 6.3174301501744745, 64.84716255128254], 'normal': [-0.2618873823997437, 0.564125437633061, -0.7830565047013643], 'radius': 1.4102934282162565}, 'confidence': 0.9547212944999273, 'timestamp': 1396.931252, 'diameter_3d': 2.820586856432513, 'ellipse': {'center': [217.21099764148272, 180.2820780828174], 'axes': [20.152976773395572, 27.152765516751916], 'angle': -72.51938683120564}, 'location': [217.21099764148272, 180.2820780828174], 'diameter': 27.152765516751916, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7441762878160896, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.170170005771038, 'phi': -1.8935448072177419, 'norm_pos': [0.6787843676296335, 0.24882467465492752], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.598426,"{'circle_3d': {'center': [5.991905702516439, 6.375492816012156, 64.88408381467636], 'normal': [-0.2605985246116716, 0.5689639931195344, -0.7799797327518802], 'radius': 1.3743123835815825}, 'confidence': 0.9960140987923689, 'timestamp': 1396.939652, 'diameter_3d': 2.748624767163165, 'ellipse': {'center': [217.3222772802297, 180.80827954625977], 'axes': [19.52024039908053, 26.44537025791751], 'angle': -72.73327548459687}, 'location': [217.3222772802297, 180.80827954625977], 'diameter': 26.44537025791751, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7429931480939622, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1760418386356735, 'phi': -1.8932451370837937, 'norm_pos': [0.6791321165007178, 0.246632168557251], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.602575,"{'circle_3d': {'center': [6.007463381590826, 6.411059592798527, 64.90493411836985], 'normal': [-0.2593020513554727, 0.5719278911850654, -0.7782422074440886], 'radius': 1.3724481340685772}, 'confidence': 0.9942942396201396, 'timestamp': 1396.948052, 'diameter_3d': 2.7448962681371545, 'ellipse': {'center': [217.45196169787047, 181.12860091508972], 'axes': [19.42496560557447, 26.401438989984197], 'angle': -72.91003570027077}, 'location': [217.45196169787047, 181.12860091508972], 'diameter': 26.401438989984197, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7414746145387618, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1796504775748513, 'phi': -1.8924173323630316, 'norm_pos': [0.6795373803058452, 0.24529749618712615], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.604466,"{'circle_3d': {'center': [6.004649148637105, 6.448567076093925, 64.93355553191537], 'normal': [-0.2595365707682828, 0.5750535147930151, -0.7758570896486283], 'radius': 1.3962945270840161}, 'confidence': 0.9967460168438065, 'timestamp': 1396.956452, 'diameter_3d': 2.7925890541680323, 'ellipse': {'center': [217.40201609392082, 181.45575304161267], 'axes': [19.674353763029174, 26.84852390009767], 'angle': -72.94574781975491}, 'location': [217.40201609392082, 181.45575304161267], 'diameter': 26.84852390009767, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7411489902957369, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1834658855874927, 'phi': -1.8936108575651815, 'norm_pos': [0.6793813002935025, 0.24393436232661392], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.60852,"{'circle_3d': {'center': [6.024800183120806, 6.513060840003946, 64.9749537146016], 'normal': [-0.25785731789464106, 0.5804279951188502, -0.7724072410914427], 'radius': 1.3775725563602543}, 'confidence': 0.9915204789363545, 'timestamp': 1396.964852, 'diameter_3d': 2.7551451127205087, 'ellipse': {'center': [217.55542122693015, 182.03483005810753], 'axes': [19.277213448894564, 26.472208425427805], 'angle': -73.1978893340901}, 'location': [217.55542122693015, 182.03483005810753], 'diameter': 26.472208425427805, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7386118006672215, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1900505104243195, 'phi': -1.8929991828469193, 'norm_pos': [0.6798606913341567, 0.24152154142455196], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.617759,"{'circle_3d': {'center': [6.061334254023801, 6.54581350485212, 64.98750779733322], 'normal': [-0.25481281198605815, 0.5831573838561981, -0.7713610675304741], 'radius': 1.374271311418231}, 'confidence': 0.9905213249279649, 'timestamp': 1396.973252, 'diameter_3d': 2.748542622836462, 'ellipse': {'center': [217.89189698059013, 182.3355663949548], 'axes': [19.18127187885058, 26.404416509267485], 'angle': -73.52623928831197}, 'location': [217.89189698059013, 182.3355663949548], 'diameter': 26.404416509267485, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7365481714379452, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.193406304627885, 'phi': -1.8898520991622272, 'norm_pos': [0.6809121780643441, 0.24026847335435497], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.624823,"{'circle_3d': {'center': [6.075782365328962, 6.561885428908766, 64.99491372367692], 'normal': [-0.253608802710628, 0.5844967108609186, -0.7707439070018325], 'radius': 1.391320879685679}, 'confidence': 0.9962851036067168, 'timestamp': 1396.981652, 'diameter_3d': 2.782641759371358, 'ellipse': {'center': [218.02448007624912, 182.47882145123842], 'axes': [19.391888331658333, 26.72932493012333], 'angle': -73.65992970382348}, 'location': [218.02448007624912, 182.47882145123842], 'diameter': 26.72932493012333, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7357200363445227, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1950559703397707, 'phi': -1.8886816957327326, 'norm_pos': [0.6813265002382785, 0.23967157728650657], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.6368341,"{'circle_3d': {'center': [6.056410214871749, 6.584179986931201, 65.01827183774051], 'normal': [-0.2552231485820624, 0.5863545906961215, -0.7687973974965332], 'radius': 1.386774180038846}, 'confidence': 0.9975916447070742, 'timestamp': 1396.990052, 'diameter_3d': 2.773548360077692, 'ellipse': {'center': [217.8187012626115, 182.66981097529842], 'axes': [19.262715116442834, 26.632142843437837], 'angle': -73.54274223958315}, 'location': [217.8187012626115, 182.66981097529842], 'diameter': 26.632142843437837, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7350079274603516, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1973475961801445, 'phi': -1.89132579614198, 'norm_pos': [0.680683441445661, 0.23887578760292327], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.648097,"{'circle_3d': {'center': [6.073759375284566, 6.5653098655695885, 64.9981777431131], 'normal': [-0.2537773852143277, 0.5847820805826538, -0.7704719053821504], 'radius': 1.3972787788145304}, 'confidence': 0.9929878170346443, 'timestamp': 1396.998451, 'diameter_3d': 2.794557557629061, 'ellipse': {'center': [218.0028600238158, 182.50735592413412], 'axes': [19.465475447481474, 26.842437450207388], 'angle': -73.64921737032098}, 'location': [218.0028600238158, 182.50735592413412], 'diameter': 26.842437450207388, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7333895243574196, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.195407717031785, 'phi': -1.8889839092427154, 'norm_pos': [0.6812589375744244, 0.23955268364944116], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.6540139,"{'circle_3d': {'center': [6.070320345908625, 6.604724591810691, 65.02936320016116], 'normal': [-0.25406397099565614, 0.5880666411027456, -0.7678731172948124], 'radius': 1.3894509446493066}, 'confidence': 0.9946135263939155, 'timestamp': 1397.006851, 'diameter_3d': 2.7789018892986133, 'ellipse': {'center': [217.94144692067812, 182.85442759903464], 'axes': [19.261377002052985, 26.679324686717397], 'angle': -73.67767386234554}, 'location': [217.94144692067812, 182.85442759903464], 'diameter': 26.679324686717397, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7320671064187878, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.199462717175603, 'phi': -1.890325654304841, 'norm_pos': [0.6810670216271191, 0.23810655167068906], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.660407,"{'circle_3d': {'center': [6.101470406847128, 6.562844191039313, 64.98722722079108], 'normal': [-0.25146813258411416, 0.5845766077051309, -0.7713844489089859], 'radius': 1.3542268982365835}, 'confidence': 0.9939978609002053, 'timestamp': 1397.015251, 'diameter_3d': 2.708453796473167, 'ellipse': {'center': [218.2725509056129, 182.5013279092727], 'axes': [18.889927077387217, 26.02007314305654], 'angle': -73.85844502623729}, 'location': [218.2725509056129, 182.5013279092727], 'diameter': 26.02007314305654, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7303864722229214, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1951544421963383, 'phi': -1.8859286783971463, 'norm_pos': [0.6821017215800402, 0.23957780037803045], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.66764,"{'circle_3d': {'center': [6.118619195038035, 6.599297525584936, 65.00937630063666], 'normal': [-0.2500390669015386, 0.5876143855839328, -0.7695386922551881], 'radius': 1.4327926724583748}, 'confidence': 0.9950673221042978, 'timestamp': 1397.023651, 'diameter_3d': 2.8655853449167497, 'ellipse': {'center': [218.42331846481292, 182.8143249466527], 'axes': [19.91025180043512, 27.520992416217855], 'angle': -74.03982266155104}, 'location': [218.42331846481292, 182.8143249466527], 'diameter': 27.520992416217855, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7292166717372872, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1989036708462666, 'phi': -1.8849565192716977, 'norm_pos': [0.6825728702025404, 0.23827364605561374], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.6777759,"{'circle_3d': {'center': [6.097355665451556, 6.570964954341519, 64.99473026743179], 'normal': [-0.2518110277004118, 0.5852533379803146, -0.7707591950222599], 'radius': 1.3758400812447176}, 'confidence': 0.9974226376540839, 'timestamp': 1397.032051, 'diameter_3d': 2.751680162489435, 'ellipse': {'center': [218.22862162355244, 182.56803546692157], 'axes': [19.169876662117762, 26.432334378759084], 'angle': -73.8380762417354}, 'location': [218.22862162355244, 182.56803546692157], 'diameter': 26.432334378759084, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7290648957360091, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1959887842236294, 'phi': -1.8865697362015488, 'norm_pos': [0.6819644425736013, 0.23929985222116013], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.69921,"{'circle_3d': {'center': [6.102934634267451, 6.576452087804929, 64.9970776910018], 'normal': [-0.2513461136324205, 0.5857105991022653, -0.7705635763914254], 'radius': 1.40543182151201}, 'confidence': 0.7334659541986274, 'timestamp': 1397.040451, 'diameter_3d': 2.81086364302402, 'ellipse': {'center': [218.282438566286, 182.61311573521698], 'axes': [19.573238025090554, 27.000096066314757], 'angle': -73.88853541410184}, 'location': [218.282438566286, 182.61311573521698], 'diameter': 27.000096066314757, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7254174060326024, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.196552826848841, 'phi': -1.8860994488970615, 'norm_pos': [0.6821326205196437, 0.2391120177699293], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.69946,"{'circle_3d': {'center': [6.10655276094625, 6.579527889933017, 64.99823674324865], 'normal': [-0.25104460307585413, 0.585966915946273, -0.7704669887041886], 'radius': 1.4150005493375575}, 'confidence': 0.715086986022483, 'timestamp': 1397.048851, 'diameter_3d': 2.830001098675115, 'ellipse': {'center': [218.31676402171792, 182.63968364686093], 'axes': [19.70175097248148, 27.183549163730724], 'angle': -73.92053422427595}, 'location': [218.31676402171792, 182.63968364686093], 'diameter': 27.183549163730724, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7224821747060517, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1968691004258423, 'phi': -1.885782673074425, 'norm_pos': [0.6822398875678685, 0.23900131813807945], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.700897,"{'circle_3d': {'center': [6.103471939512499, 6.6108776491240215, 65.02317044592604], 'normal': [-0.2513013381953333, 0.5885793958788565, -0.7683891801477392], 'radius': 1.3692392392665462}, 'confidence': 0.9929767256847503, 'timestamp': 1397.057251, 'diameter_3d': 2.7384784785330925, 'ellipse': {'center': [218.26065538475228, 182.92222297495647], 'axes': [18.989605978529582, 26.294240611386297], 'angle': -73.9392386609695}, 'location': [218.26065538475228, 182.92222297495647], 'diameter': 26.294240611386297, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7204155826585845, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.2000968234141745, 'phi': -1.8868808585488375, 'norm_pos': [0.6820645480773508, 0.23782407093768143], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
