eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581495149.1848059,"{'circle_3d': {'center': [-0.2173677340284712, -0.4604353343111445, 24.743433231686176], 'normal': [0.29283168777152685, -0.5210404177149945, -0.8017271891012946], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360245.762969, 'diameter_3d': 2.0, 'ellipse': {'center': [154.31231689451513, 108.87934112552952], 'axes': [39.838836673573255, 50.13577652437066], 'angle': -61.90267181396405}, 'location': [154.31231689451513, 108.87934112552952], 'diameter': 50.13577652437066, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.0227268732666306, 'phi': -1.2205999643509495, 'norm_pos': [0.4822259902953598, 0.546336078643627], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.5420108,"{'circle_3d': {'center': [-9.82912796855666, -3.4117799240961393, 1153.3026631901862], 'normal': [-0.5522009394099722, 0.1885885681007855, -0.8121012710841178], 'radius': 42.46361040817485}, 'confidence': 0.015333564536592514, 'timestamp': 360247.123769, 'diameter_3d': 84.9272208163497, 'ellipse': {'center': [155.09064437709958, 118.03624108509206], 'axes': [36.90416047584074, 45.666963910504556], 'angle': -18.423531929962113}, 'location': [155.09064437709958, 118.03624108509206], 'diameter': 45.666963910504556, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.7605210533143711, 'phi': -2.1679494710981086, 'norm_pos': [0.4846582636784362, 0.5081823288121164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.550313,"{'circle_3d': {'center': [-10.129952798698652, -3.9513401980228653, 1153.402001657971], 'normal': [-0.5772696752551382, 0.143625211940225, -0.8038230654353934], 'radius': 42.436957507789785}, 'confidence': 0.012401177419208764, 'timestamp': 360247.132169, 'diameter_3d': 84.87391501557957, 'ellipse': {'center': [154.94177518703117, 117.77803429271371], 'axes': [36.48102226976958, 45.63474055058097], 'angle': -13.560417737494598}, 'location': [154.94177518703117, 117.77803429271371], 'diameter': 45.63474055058097, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.714919967805328, 'phi': -2.1936033214393817, 'norm_pos': [0.4841930474594724, 0.5092581904470261], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.557664,"{'circle_3d': {'center': [-9.696842453501642, -3.813863097781103, 1153.1300618786777], 'normal': [-0.5411771464887206, 0.15508163696037183, -0.8264847137098286], 'radius': 42.19884133085009}, 'confidence': 0.021719378198038708, 'timestamp': 360247.140569, 'diameter_3d': 84.39768266170017, 'ellipse': {'center': [155.15564468311175, 117.84207374954974], 'axes': [37.336160909214115, 45.38815519383396], 'angle': -15.539256387194333}, 'location': [155.15564468311175, 117.84207374954974], 'diameter': 45.38815519383396, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.7265064163309516, 'phi': -2.150534219245083, 'norm_pos': [0.4848613896347242, 0.508991359376876], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.566476,"{'circle_3d': {'center': [-9.52434392785056, -3.4344529100468693, 1153.0971155306886], 'normal': [-0.5268022693511306, 0.18669915260489134, -0.8292302427089321], 'radius': 42.326200353200655}, 'confidence': 0.023319069019237748, 'timestamp': 360247.148969, 'diameter_3d': 84.65240070640131, 'ellipse': {'center': [155.24184846918445, 118.02319416325962], 'axes': [37.58583540185775, 45.52637807607385], 'angle': -19.05206480799937}, 'location': [155.24184846918445, 118.02319416325962], 'diameter': 45.52637807607385, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.7585974691214086, 'phi': -2.136761501794148, 'norm_pos': [0.4851307764662014, 0.5082366909864182], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.5738869,"{'circle_3d': {'center': [-10.119601858321188, -3.969010316043461, 1153.3914383443205], 'normal': [-0.5764070968903494, 0.14215270210517536, -0.804703341572928], 'radius': 42.33005391093644}, 'confidence': 0.012674425538387601, 'timestamp': 360247.157369, 'diameter_3d': 84.66010782187288, 'ellipse': {'center': [154.94520494352295, 117.7698918215449], 'axes': [36.429826005165594, 45.52009935505098], 'angle': -13.441584943731273}, 'location': [154.94520494352295, 117.7698918215449], 'diameter': 45.52009935505098, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.7134321913442243, 'phi': -2.1923767603303412, 'norm_pos': [0.48420376544850924, 0.5092921174102296], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.581769,"{'circle_3d': {'center': [-10.295581238687403, -3.6755599146272684, 1153.5771793796162], 'normal': [-0.5910720452542008, 0.1666069022231914, -0.7892249219649667], 'radius': 42.82699906430095}, 'confidence': 0.008608119519536994, 'timestamp': 360247.165769, 'diameter_3d': 85.6539981286019, 'ellipse': {'center': [154.86251519737306, 117.91108878036088], 'axes': [36.13218324630248, 46.048129591489655], 'angle': -15.347300004469886}, 'location': [154.86251519737306, 117.91108878036088], 'diameter': 46.048129591489655, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.7381837941166203, 'phi': -2.2136105177820697, 'norm_pos': [0.4839453599917908, 0.5087037967484963], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.594121,"{'circle_3d': {'center': [-10.689897824832922, -4.260471568829505, 1153.777405266217], 'normal': [-0.6239317607663274, 0.11786426437300498, -0.7725394314148897], 'radius': 42.604851298648825}, 'confidence': 0.005564365925867842, 'timestamp': 360247.174169, 'diameter_3d': 85.20970259729765, 'ellipse': {'center': [154.6601797954634, 117.6322901800592], 'axes': [35.14767103405172, 45.80197617990177], 'angle': -10.334145973961634}, 'location': [154.6601797954634, 117.6322901800592], 'diameter': 45.80197617990177, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.6889352061436915, 'phi': -2.250176919592178, 'norm_pos': [0.4833130618608231, 0.5098654575830867], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.6026208,"{'circle_3d': {'center': [-10.644663413921938, -4.9542374130008655, 1153.661816595806], 'normal': [-0.6201622265237453, 0.06005044402539162, -0.7821718206158185], 'radius': 42.324194496402946}, 'confidence': 0.007082427623076759, 'timestamp': 360247.182569, 'diameter_3d': 84.64838899280589, 'ellipse': {'center': [154.68135507551472, 117.2968903912126], 'axes': [35.35173246822439, 45.50415238114307], 'angle': -5.169380068233935}, 'location': [154.68135507551472, 117.2968903912126], 'diameter': 45.50415238114307, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.630882920387482, 'phi': -2.241175861186046, 'norm_pos': [0.4833792346109835, 0.5112629567032808], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.611566,"{'circle_3d': {'center': [-10.710090583011997, -4.719007490230392, 1153.7352141473048], 'normal': [-0.6256144906145835, 0.07965293758959781, -0.7760553579909122], 'radius': 42.632669131120174}, 'confidence': 0.006064191185721546, 'timestamp': 360247.190969, 'diameter_3d': 85.26533826224035, 'ellipse': {'center': [154.65267482122738, 117.41033875028936], 'axes': [35.32663602665638, 45.833375752334895], 'angle': -6.896897225201072}, 'location': [154.65267482122738, 117.41033875028936], 'diameter': 45.833375752334895, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.6505337333165189, 'phi': -2.249274054427721, 'norm_pos': [0.48328960881633554, 0.5107902552071277], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.618043,"{'circle_3d': {'center': [-10.3043036005848, -5.0318494612672025, 1153.3962452615367], 'normal': [-0.5917989087456506, 0.053582773336530214, -0.8043027651382427], 'radius': 42.753294264432}, 'confidence': 0.012401284725255701, 'timestamp': 360247.199369, 'diameter_3d': 85.506588528864, 'ellipse': {'center': [154.8639808872435, 117.25712128934967], 'axes': [36.753626872057865, 45.97521287531769], 'angle': -4.785074635422956}, 'location': [154.8639808872435, 117.25712128934967], 'diameter': 45.97521287531769, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.624404773687069, 'phi': -2.205141622628384, 'norm_pos': [0.483949940272636, 0.5114286612943764], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.626076,"{'circle_3d': {'center': [-10.600328256176331, -5.6632862278286105, 1153.5993224875815], 'normal': [-0.6164676300449448, 0.0009630427897462481, -0.7873796629678431], 'radius': 42.54631241216445}, 'confidence': 0.00803253395540493, 'timestamp': 360247.207769, 'diameter_3d': 85.0926248243289, 'ellipse': {'center': [154.70949163482652, 116.9540623762562], 'axes': [35.76836555156441, 45.74525447848747], 'angle': 0.26048429126364253}, 'location': [154.70949163482652, 116.9540623762562], 'diameter': 45.74525447848747, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.5717593697335055, 'phi': -2.2350452399880187, 'norm_pos': [0.4834671613588329, 0.5126914067655992], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.635821,"{'circle_3d': {'center': [-10.050218774327316, -5.497992672422379, 1153.1949377991307], 'normal': [-0.5706251732241935, 0.014737505740265533, -0.8210783870054155], 'radius': 42.8957527402458}, 'confidence': 0.018693024639968248, 'timestamp': 360247.216169, 'diameter_3d': 85.7915054804916, 'ellipse': {'center': [154.99630697933173, 117.03235845491407], 'axes': [37.662349109808126, 46.13563007123562], 'angle': -1.0798880306483145}, 'location': [154.99630697933173, 117.03235845491407], 'diameter': 46.13563007123562, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.5855343660704657, 'phi': -2.1781387371036183, 'norm_pos': [0.4843634593104117, 0.5123651731045247], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.64177,"{'circle_3d': {'center': [-9.521425050692374, -5.449371873017476, 1152.8487075155513], 'normal': [-0.5265590295879483, 0.018789239024007382, -0.8499309106370333], 'radius': 42.8203015984747}, 'confidence': 0.03746654530260762, 'timestamp': 360247.224569, 'diameter_3d': 85.6406031969494, 'ellipse': {'center': [155.26038376467852, 117.05454966877248], 'axes': [38.96381592591323, 46.06675389427658], 'angle': -1.5932747085508696}, 'location': [155.26038376467852, 117.05454966877248], 'diameter': 46.06675389427658, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.5895866715393163, 'phi': -2.1254536183677053, 'norm_pos': [0.4851886992646204, 0.5122727097134481], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.65046,"{'circle_3d': {'center': [-9.972881298954004, -6.428307460600736, 1153.1687508419968], 'normal': [-0.5641803836097508, -0.06278872660793096, -0.8232606334332457], 'radius': 42.808216720786554}, 'confidence': 0.01954180766126068, 'timestamp': 360247.232969, 'diameter_3d': 85.61643344157311, 'ellipse': {'center': [155.03272486299036, 116.58647632891123], 'axes': [37.67162967550655, 46.0422836609829], 'angle': 6.719532361659239}, 'location': [155.03272486299036, 116.58647632891123], 'diameter': 46.0422836609829, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.5079662701892975, 'phi': -2.1715881327523627, 'norm_pos': [0.48447726519684486, 0.5142230152962032], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.658881,"{'circle_3d': {'center': [-10.074298534876958, -7.278468124123091, 1153.3417077946747], 'normal': [-0.5726318199366637, -0.1336354485681271, -0.8088475540434179], 'radius': 42.27967596214035}, 'confidence': 0.013590289728688698, 'timestamp': 360247.241369, 'diameter_3d': 84.5593519242807, 'ellipse': {'center': [154.9679434469884, 116.17560792288752], 'axes': [36.518281332139935, 45.467379363545604], 'angle': 13.453343596323448}, 'location': [154.9679434469884, 116.17560792288752], 'diameter': 45.467379363545604, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.4367598940804767, 'phi': -2.186844706203231, 'norm_pos': [0.4842748232718387, 0.5159349669879687], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.666024,"{'circle_3d': {'center': [-10.055828781532064, -8.045252535035821, 1153.4867063315796], 'normal': [-0.5710926738245892, -0.19753414947752132, -0.7967643426346798], 'radius': 43.21884719010882}, 'confidence': 0.009971632809034237, 'timestamp': 360247.249769, 'diameter_3d': 86.43769438021764, 'ellipse': {'center': [154.98846449270343, 115.81051158008438], 'axes': [36.7411966429341, 46.47255812258863], 'angle': 19.35313823692968}, 'location': [154.98846449270343, 115.81051158008438], 'diameter': 46.47255812258863, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.3719544607032799, 'phi': -2.1926854779699694, 'norm_pos': [0.4843389515396982, 0.5174562017496485], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.678064,"{'circle_3d': {'center': [-9.929385818148077, -8.273869705558237, 1153.4563727555915], 'normal': [-0.5605557602092569, -0.21658558035438935, -0.7992921406336825], 'radius': 43.066542049364664}, 'confidence': 0.01060889045769875, 'timestamp': 360247.258169, 'diameter_3d': 86.13308409872933, 'ellipse': {'center': [155.0475658680846, 115.7001320446292], 'axes': [36.72840461657744, 46.309765848974436], 'angle': 21.389573329914153}, 'location': [155.0475658680846, 115.7001320446292], 'diameter': 46.309765848974436, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.3524806574071755, 'phi': -2.1824044579221455, 'norm_pos': [0.4845236433377644, 0.5179161164807117], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.686226,"{'circle_3d': {'center': [-10.49509990770714, -8.426721469253811, 1153.9238272292348], 'normal': [-0.6076986010058454, -0.22932322732902052, -0.7603376011634179], 'radius': 43.46735957849534}, 'confidence': 0.003872889002224933, 'timestamp': 360247.266569, 'diameter_3d': 86.93471915699068, 'ellipse': {'center': [154.7643765160099, 115.62312382010356], 'axes': [35.199654149744184, 46.72406464018697], 'angle': 20.909507348507503}, 'location': [154.7643765160099, 115.62312382010356], 'diameter': 46.72406464018697, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.3394140031970245, 'phi': -2.2450788001072928, 'norm_pos': [0.4836386766125309, 0.5182369840829019], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495150.6944041,"{'circle_3d': {'center': [-9.978317966025816, -8.775923005533471, 1153.6417884681039], 'normal': [-0.5646334391990685, -0.25842335535232547, -0.783840831257646], 'radius': 42.719228559265325}, 'confidence': 0.007131207782252957, 'timestamp': 360247.274969, 'diameter_3d': 85.43845711853065, 'ellipse': {'center': [155.0109920572577, 115.45337387055746], 'axes': [35.69583759197673, 45.92945358318332], 'angle': 24.824508750102982}, 'location': [155.0109920572577, 115.45337387055746], 'diameter': 45.92945358318332, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.3094065647003839, 'phi': -2.195044552729352, 'norm_pos': [0.48440935017893033, 0.5189442755393439], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
