eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1595228194.680277,"{'circle_3d': {'center': [89.3710274406733, -58.710710146023956, 409.43604416597566], 'normal': [-0.0007344879255861418, -0.4036316906604259, -0.9149212637282474], 'radius': 4.380450147969095}, 'confidence': 0.9934667772435787, 'timestamp': 243996.599514, 'diameter_3d': 8.76090029593819, 'ellipse': {'center': [295.3351534303306, 31.12021248910385], 'axes': [11.219973194822627, 13.446610195784428], 'angle': -75.61070119153071}, 'location': [295.3351534303306, 31.12021248910385], 'diameter': 13.446610195784428, 'sphere': {'center': [89.37984129578034, -53.86712985809884, 420.4150993307146], 'radius': 12.0}, 'projected_sphere': {'center': [291.8113970968294, 40.56036863283677], 'axes': [35.39359081937926, 35.39359081937926], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.155313538682937, 'phi': -1.5715991147471717, 'norm_pos': [0.9229223544697831, 0.8703324479620673], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.804539,"{'circle_3d': {'center': [64.70880880089493, -53.61359327910894, 310.6015338203853], 'normal': [-0.41802348326514716, -0.8208688238744096, -0.38914103025756197], 'radius': 4.74069536757699}, 'confidence': 0.06955452832207991, 'timestamp': 244002.723114, 'diameter_3d': 9.48139073515398, 'ellipse': {'center': [289.21601646046156, 13.005463765196282], 'axes': [6.1333184386635455, 19.54332349583799], 'angle': 67.88692271633008}, 'location': [289.21601646046156, 13.005463765196282], 'diameter': 19.54332349583799, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.6078656951294235, 'phi': -2.3919618399714446, 'norm_pos': [0.9038000514389424, 0.9458105676450155], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.811733,"{'circle_3d': {'center': [64.44148115019293, -53.91790403264266, 311.67056027939674], 'normal': [-0.440300787490314, -0.8462280533355532, -0.3000554920066112], 'radius': 4.338966992522688}, 'confidence': 0.07914407086253987, 'timestamp': 244002.731514, 'diameter_3d': 8.677933985045376, 'ellipse': {'center': [288.2306375757417, 12.753791119755164], 'axes': [4.090454379430112, 17.83194815320414], 'angle': 66.00459144733033}, 'location': [288.2306375757417, 12.753791119755164], 'diameter': 17.83194815320414, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.5619305461172409, 'phi': -2.5434057248560618, 'norm_pos': [0.9007207424241928, 0.9468592036676868], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.819766,"{'circle_3d': {'center': [66.56938844652858, -55.21699565789396, 313.582628544128], 'normal': [-0.2629751794623433, -0.9544856887731616, -0.14071646994567286], 'radius': 5.203591614151961}, 'confidence': 0.023598122731985447, 'timestamp': 244002.739914, 'diameter_3d': 10.407183228303921, 'ellipse': {'center': [291.65954252247207, 10.821160306588894], 'axes': [0.5686544183013171, 21.208013281575603], 'angle': 74.97908205865504}, 'location': [291.65954252247207, 10.821160306588894], 'diameter': 21.208013281575603, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.3028657219053917, 'phi': -2.6502654818234626, 'norm_pos': [0.9114360703827252, 0.9549118320558796], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.827748,"{'circle_3d': {'center': [67.32984325983762, -55.50711268991981, 314.68595784073585], 'normal': [-0.19960394501992337, -0.978662108108649, -0.04877236189501843], 'radius': 5.126298152823124}, 'confidence': 0.023823017065326555, 'timestamp': 244002.748314, 'diameter_3d': 10.252596305646248, 'ellipse': {'center': [292.6912126139324, 10.617772090009169], 'axes': [1.5923224085666863, 20.80192971627612], 'angle': 77.39279683711379}, 'location': [292.6912126139324, 10.617772090009169], 'diameter': 20.80192971627612, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.20695028841072463, 'phi': -2.9019427415224555, 'norm_pos': [0.9146600394185388, 0.9557592829582952], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.835743,"{'circle_3d': {'center': [66.09855214594299, -55.20130524727827, 315.1399963910054], 'normal': [-0.30221153784447574, -0.9531781545551877, -0.010935816039221892], 'radius': 4.762465619603491}, 'confidence': 0.07668535103090296, 'timestamp': 244002.756714, 'diameter_3d': 9.524931239206982, 'ellipse': {'center': [290.0711130258793, 11.374749340288218], 'axes': [1.6829890018546667, 19.336008407167125], 'angle': 71.13723961378115}, 'location': [290.0711130258793, 11.374749340288218], 'diameter': 19.336008407167125, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.3072193295269158, 'phi': -3.1054224707537412, 'norm_pos': [0.9064722282058728, 0.9526052110821325], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.8439198,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.765114, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.8520908,"{'circle_3d': {'center': [66.89365971071469, -55.40538230072714, 315.9359299912896], 'normal': [-0.23595257411350093, -0.970184575675927, 0.05539198398445915], 'radius': 4.281143402409286}, 'confidence': 0.027842930659523455, 'timestamp': 244002.773514, 'diameter_3d': 8.562286804818571, 'ellipse': {'center': [291.29621680460446, 11.245165713807864], 'axes': [2.8622513150485935, 17.32350616476712], 'angle': 73.92587622794181}, 'location': [291.29621680460446, 11.245165713807864], 'diameter': 17.32350616476712, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.24480512103538077, 'phi': 2.9110091183064424, 'norm_pos': [0.9103006775143889, 0.9531451428591339], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.860003,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.781914, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.869448,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.790314, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.882694,"{'circle_3d': {'center': [67.84852726691241, -55.55992445374941, 316.41797502137507], 'normal': [-0.15638027776369046, -0.983063088427783, 0.09556240315824979], 'radius': 4.333896361346041}, 'confidence': 0.02699107159456942, 'timestamp': 244002.798714, 'diameter_3d': 8.667792722692083, 'ellipse': {'center': [292.96766034498773, 11.102849821265352], 'axes': [3.8717227438898894, 17.48675554640686], 'angle': 77.77633526416666}, 'location': [292.96766034498773, 11.102849821265352], 'diameter': 17.48675554640686, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.18430918868780558, 'phi': 2.5930587188231438, 'norm_pos': [0.9155239385780867, 0.9537381257447277], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.888926,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.807114, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.900411,"{'circle_3d': {'center': [68.03541741385091, -55.569969333422236, 316.5919958281621], 'normal': [-0.14080609885214915, -0.9839001617338515, 0.11006413705716987], 'radius': 4.279287810221207}, 'confidence': 0.027164614756443314, 'timestamp': 244002.815514, 'diameter_3d': 8.558575620442413, 'ellipse': {'center': [293.259899848229, 11.142273704885355], 'axes': [4.112640637419467, 17.2525210587773], 'angle': 78.42745383060397}, 'location': [293.259899848229, 11.142273704885355], 'diameter': 17.2525210587773, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.17968430929693183, 'phi': 2.4781278708691623, 'norm_pos': [0.9164371870257156, 0.9535738595629777], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.905581,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.823914, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.915945,"{'circle_3d': {'center': [68.33344200592552, -55.60225208563181, 316.64940898049406], 'normal': [-0.11597071617926479, -0.9865903910846489, 0.11484856641816535], 'radius': 4.4964161795180075}, 'confidence': 0.07727454100690025, 'timestamp': 244002.832314, 'diameter_3d': 8.992832359036015, 'ellipse': {'center': [293.82194088161873, 11.094874774902834], 'axes': [4.5036465980311595, 18.115231384397404], 'angle': 79.74466832551317}, 'location': [293.82194088161873, 11.094874774902834], 'diameter': 18.115231384397404, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.16394929795233693, 'phi': 2.361056046418885, 'norm_pos': [0.9181935652550586, 0.9537713551045716], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.919967,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.840714, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.928735,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.849114, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.935827,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.857514, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.943648,"{'circle_3d': {'center': [68.33714554436604, -55.60128921156631, 316.66136298322687], 'normal': [-0.11566208797588828, -0.986510151579191, 0.11584473331256599], 'radius': 4.2844321617513135}, 'confidence': 0.05404507240964102, 'timestamp': 244002.865914, 'diameter_3d': 8.568864323502627, 'ellipse': {'center': [293.8218266138423, 11.104067320612018], 'axes': [4.308031510234047, 17.260348974074937], 'angle': 79.74696505251053}, 'location': [293.8218266138423, 11.104067320612018], 'diameter': 17.260348974074937, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.16444018568912142, 'phi': 2.355405548865404, 'norm_pos': [0.9181932081682571, 0.9537330528307832], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.95197,"{'circle_3d': {'center': [68.74216832525006, -55.63462280278657, 316.72119523348437], 'normal': [-0.08191018956888621, -0.9892879508475461, 0.12083075416735765], 'radius': 4.218093910888649}, 'confidence': 0.05465133895123247, 'timestamp': 244002.874314, 'diameter_3d': 8.436187821777297, 'ellipse': {'center': [294.5891928307917, 11.059832481319987], 'axes': [4.448279591053997, 16.976771932234374], 'angle': 81.56317988677014}, 'location': [294.5891928307917, 11.059832481319987], 'diameter': 16.976771932234374, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.14650070742454416, 'phi': 2.1665300372557947, 'norm_pos': [0.9205912275962241, 0.9539173646611667], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.960074,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.882714, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.9719439,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.891114, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.979821,"{'circle_3d': {'center': [68.84529428831365, -55.63377909298403, 316.7925862029633], 'normal': [-0.07331635931358704, -0.9892176416973341, 0.12678000162393724], 'radius': 4.265424473764995}, 'confidence': 0.026944748071361414, 'timestamp': 244002.899514, 'diameter_3d': 8.53084894752999, 'ellipse': {'center': [294.7612553937331, 11.084688211410054], 'axes': [4.6237384600144855, 17.16044788287751], 'angle': 81.95682356423295}, 'location': [294.7612553937331, 11.084688211410054], 'diameter': 17.16044788287751, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.1469815685828886, 'phi': 2.0951040597584987, 'norm_pos': [0.9211289231054159, 0.9538137991191248], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.988522,"{'circle_3d': {'center': [69.22066762528075, -55.66263758505597, 316.73688869637976], 'normal': [-0.042035247899661954, -0.9916225160366624, 0.12213854274197426], 'radius': 4.154911496802533}, 'confidence': 0.02764318773619722, 'timestamp': 244002.907914, 'diameter_3d': 8.309822993605065, 'ellipse': {'center': [295.5191581914813, 11.011180091319119], 'axes': [4.55037957619495, 16.70488319898462], 'angle': 83.78340109404228}, 'location': [295.5191581914813, 11.011180091319119], 'diameter': 16.70488319898462, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.12953151898006743, 'phi': 1.9022593740340232, 'norm_pos': [0.9234973693483791, 0.954120082952837], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.995565,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.916314, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228201.003977,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.924714, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
