eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581654268.0685,"{'circle_3d': {'center': [-4.141060251751423, -3.4906529798965913, 63.084179763355685], 'normal': [-0.40248625869449217, -0.044153368900494296, -0.9143605916578247], 'radius': 2.490510236482723}, 'confidence': 0.2686667862594892, 'timestamp': 798.023588, 'diameter_3d': 4.981020472965446, 'ellipse': {'center': [119.64640666408012, 85.72363663578787], 'axes': [43.32238327713849, 49.00273096725508], 'angle': 10.772711676437403}, 'location': [119.64640666408012, 85.72363663578787], 'diameter': 49.00273096725508, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.526628598981473, 'phi': -1.9854567564355716, 'norm_pos': [0.3738950208252504, 0.6428181806842173], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.5063539,"{'circle_3d': {'center': [-3.321403034545453, -1.050486051475338, 62.90890057441715], 'normal': [-0.33418149059399466, 0.15919387513461014, -0.9289671907360356], 'radius': 2.6671306096009273}, 'confidence': 0.14541232705402632, 'timestamp': 803.458378, 'diameter_3d': 5.334261219201855, 'ellipse': {'center': [127.60383358686113, 109.47951169403042], 'axes': [48.03321856870675, 52.60948188435056], 'angle': -21.05721682033508}, 'location': [127.60383358686113, 109.47951169403042], 'diameter': 52.60948188435056, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7306703879978045, 'phi': -1.9161167939432517, 'norm_pos': [0.398761979958941, 0.54383536794154], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.5123441,"{'circle_3d': {'center': [-3.498310731259348, -0.47016300151144286, 63.089967795485215], 'normal': [-0.348923798653486, 0.2075541292982681, -0.9138782556470306], 'radius': 2.6287356223215155}, 'confidence': 0.09088852070697245, 'timestamp': 803.466778, 'diameter_3d': 5.257471244643031, 'ellipse': {'center': [125.95476169203872, 115.17404971514202], 'axes': [46.28703810127561, 51.699830571355946], 'angle': -27.088087812867684}, 'location': [125.95476169203872, 115.17404971514202], 'diameter': 51.699830571355946, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7798703015700357, 'phi': -1.9355201246520832, 'norm_pos': [0.393608630287621, 0.5201081261869083], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.5197299,"{'circle_3d': {'center': [-3.496713042313499, -0.7558599482476724, 63.0283667166938], 'normal': [-0.34879065790799857, 0.1837460504035823, -0.9190116788796483], 'radius': 2.6625684458632928}, 'confidence': 0.3894468865029367, 'timestamp': 803.475178, 'diameter_3d': 5.3251368917265856, 'ellipse': {'center': [125.94860257226725, 112.37577570866743], 'axes': [47.22900640255527, 52.41869395421091], 'angle': -23.824155801248942}, 'location': [125.94860257226725, 112.37577570866743], 'diameter': 52.41869395421091, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7555923671793303, 'phi': -1.9335308226775783, 'norm_pos': [0.3935893830383351, 0.5317676012138857], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.5282218,"{'circle_3d': {'center': [-3.492011482554589, -0.7412021420618609, 63.02952381061076], 'normal': [-0.3483988612614226, 0.18496753425239987, -0.9189152543865681], 'radius': 2.661354687853344}, 'confidence': 0.20440498946421956, 'timestamp': 803.483578, 'diameter_3d': 5.322709375706688, 'ellipse': {'center': [125.99472123496264, 112.51909143971272], 'axes': [47.20272921996856, 52.39368889838957], 'angle': -24.01955628192584}, 'location': [125.99472123496264, 112.51909143971272], 'diameter': 52.39368889838957, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7568351532307456, 'phi': -1.9331929038121523, 'norm_pos': [0.39373350385925826, 0.5311704523345303], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.536405,"{'circle_3d': {'center': [-3.7105361834285544, 0.4202484415374008, 63.416277121414296], 'normal': [-0.36660925300091984, 0.28175508288567175, -0.8866858118196072], 'radius': 2.650673387393685}, 'confidence': 0.13819881374889317, 'timestamp': 803.491978, 'diameter_3d': 5.30134677478737, 'ellipse': {'center': [124.06199800077619, 123.83945409063959], 'axes': [44.747324169371225, 51.85929361362975], 'angle': -34.81909570939672}, 'location': [124.06199800077619, 123.83945409063959], 'diameter': 51.85929361362975, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.856419136049215, 'phi': -1.9628521636402994, 'norm_pos': [0.3876937437524256, 0.484002274622335], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.5439,"{'circle_3d': {'center': [-3.5340160441464743, -0.24542149288275272, 63.157209251355226], 'normal': [-0.35189924139407985, 0.22628258835065895, -0.9082748009911964], 'radius': 2.664082007425858}, 'confidence': 0.36032584052187555, 'timestamp': 803.500378, 'diameter_3d': 5.328164014851716, 'ellipse': {'center': [125.64926302525001, 117.36320143007248], 'axes': [46.51633942771982, 52.338117689661885], 'angle': -29.333361990504212}, 'location': [125.64926302525001, 117.36320143007248], 'diameter': 52.338117689661885, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7990559044398895, 'phi': -1.9404258175521583, 'norm_pos': [0.39265394695390626, 0.5109866607080313], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.552097,"{'circle_3d': {'center': [-3.5552005942705858, -0.31114437778927373, 63.14926472935967], 'normal': [-0.3536646205710891, 0.2208056812751155, -0.9089368444908258], 'radius': 2.6635435620371717}, 'confidence': 0.3473678900278221, 'timestamp': 803.508778, 'diameter_3d': 5.327087124074343, 'ellipse': {'center': [125.43889154273836, 116.72279850727936], 'axes': [46.54614317571949, 52.33471041853781], 'angle': -28.512913034768392}, 'location': [125.43889154273836, 116.72279850727936], 'diameter': 52.33471041853781, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7934367906507171, 'phi': -1.941868395263893, 'norm_pos': [0.3919965360710574, 0.5136550062196693], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.560538,"{'circle_3d': {'center': [-3.551965612743741, -0.300164604893121, 63.15067939342883], 'normal': [-0.3533950387771855, 0.22172066234979496, -0.9088189558183961], 'radius': 2.6555690084214016}, 'confidence': 0.309724777761396, 'timestamp': 803.517178, 'diameter_3d': 5.311138016842803, 'ellipse': {'center': [125.46904433090971, 116.83115252099277], 'axes': [46.399608086964385, 52.17670815734412], 'angle': -28.64860394668059}, 'location': [125.46904433090971, 116.83115252099277], 'diameter': 52.17670815734412, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7943750267577736, 'phi': -1.9416545879943734, 'norm_pos': [0.39209076353409283, 0.51320353116253], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.568738,"{'circle_3d': {'center': [-3.5495048149076034, -0.2988880702949128, 63.15003431214339], 'normal': [-0.3531899722908405, 0.22182704023297886, -0.9088727125921824], 'radius': 2.656750344231276}, 'confidence': 0.31602141832441305, 'timestamp': 803.525578, 'diameter_3d': 5.313500688462552, 'ellipse': {'center': [125.49298848900382, 116.84333841405865], 'axes': [46.424653167317615, 52.200433565281436], 'angle': -28.676036089578712}, 'location': [125.49298848900382, 116.84333841405865], 'diameter': 52.200433565281436, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.794484121299348, 'phi': -1.941438599189067, 'norm_pos': [0.3921655890281369, 0.5131527566080889], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.5767019,"{'circle_3d': {'center': [-3.5564510983543105, -0.41477411720555235, 63.125095933800054], 'normal': [-0.35376882924473274, 0.21216986965709225, -0.9109509107874604], 'radius': 2.668417809343883}, 'confidence': 0.3590153100601404, 'timestamp': 803.533978, 'diameter_3d': 5.336835618687766, 'ellipse': {'center': [125.41588303362948, 115.71075266780922], 'axes': [46.768668369647564, 52.45130573792451], 'angle': -27.383879390940617}, 'location': [125.41588303362948, 115.71075266780922], 'diameter': 52.45130573792451, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7845911758782542, 'phi': -1.9412204288479764, 'norm_pos': [0.3919246344800921, 0.5178718638841282], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.588205,"{'circle_3d': {'center': [-3.671660812337267, -0.5227754336805464, 63.14584346378233], 'normal': [-0.36336963874331246, 0.20316975995084274, -0.9092219499556043], 'radius': 2.6657942768261256}, 'confidence': 0.2828342631196883, 'timestamp': 803.542378, 'diameter_3d': 5.331588553652251, 'ellipse': {'center': [124.30369286504646, 114.66133990971154], 'axes': [46.56824529985189, 52.38403571154839], 'angle': -25.600849999866522}, 'location': [124.30369286504646, 114.66133990971154], 'diameter': 52.38403571154839, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7753904448291302, 'phi': -1.9510000769711058, 'norm_pos': [0.3884490402032702, 0.5222444170428686], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.5968409,"{'circle_3d': {'center': [-3.6610561150641248, -0.5149772015296006, 63.1433560814654], 'normal': [-0.36248591397055074, 0.2038196126300883, -0.9094292318153486], 'radius': 2.643811754292068}, 'confidence': 0.2786519824489864, 'timestamp': 803.550778, 'diameter_3d': 5.287623508584136, 'ellipse': {'center': [124.39987311863645, 114.74041100180152], 'axes': [46.201407597766696, 51.95386016032025], 'angle': -25.73972409712908}, 'location': [124.39987311863645, 114.74041100180152], 'diameter': 51.95386016032025, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7760541856002299, 'phi': -1.9500832906454089, 'norm_pos': [0.3887496034957389, 0.5219149541591603], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.60365,"{'circle_3d': {'center': [-3.6690403600326116, -0.6345407353764188, 63.12042410922797], 'normal': [-0.36315126771792455, 0.19385598480952007, -0.911340229501801], 'radius': 2.6850904913225264}, 'confidence': 0.3058288728096395, 'timestamp': 803.559178, 'diameter_3d': 5.370180982645053, 'ellipse': {'center': [124.32124245953617, 113.56704285041207], 'axes': [47.05006319625903, 52.78535338455139], 'angle': -24.375363495046738}, 'location': [124.32124245953617, 113.56704285041207], 'diameter': 52.78535338455139, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.765887505496445, 'phi': -1.9499920638121897, 'norm_pos': [0.3885038826860505, 0.5268039881232831], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.6121962,"{'circle_3d': {'center': [-3.667573879534352, -0.628369392813064, 63.12115434820653], 'normal': [-0.3630290610097362, 0.1943702633564663, -0.9112793762535873], 'radius': 2.6715596550964764}, 'confidence': 0.30739133677032704, 'timestamp': 803.567578, 'diameter_3d': 5.343119310192953, 'ellipse': {'center': [124.3322806634885, 113.62925951322642], 'axes': [46.80924984254069, 52.51861255874175], 'angle': -24.451516326889976}, 'location': [124.3322806634885, 113.62925951322642], 'diameter': 52.51861255874175, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7664117557344916, 'phi': -1.949899295343097, 'norm_pos': [0.38853837707340155, 0.5265447520282233], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.621321,"{'circle_3d': {'center': [-3.6668071192215397, -0.6319810095696039, 63.12007923221772], 'normal': [-0.3629651643170019, 0.1940692952934213, -0.911368969252655], 'radius': 2.651479851507698}, 'confidence': 0.2645339591413088, 'timestamp': 803.575978, 'diameter_3d': 5.302959703015396, 'ellipse': {'center': [124.33385302420453, 113.59692069037656], 'axes': [46.46346170528221, 52.12466480739727], 'angle': -24.414907589311564}, 'location': [124.33385302420453, 113.59692069037656], 'diameter': 52.12466480739727, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7661049454001825, 'phi': -1.9498049852381338, 'norm_pos': [0.38854329070063914, 0.526679497123431], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.628499,"{'circle_3d': {'center': [-3.666026329087561, -0.6356394611430001, 63.118989925634914], 'normal': [-0.36290009847250376, 0.19376442432897167, -0.9114597448012224], 'radius': 2.6547874144881867}, 'confidence': 0.28995942581810025, 'timestamp': 803.584378, 'diameter_3d': 5.309574828976373, 'ellipse': {'center': [124.34177382708901, 113.56065949259323], 'axes': [46.527794807703565, 52.19062840632282], 'angle': -24.377713055351197}, 'location': [124.34177382708901, 113.56065949259323], 'diameter': 52.19062840632282, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7657941753877149, 'phi': -1.949709133497298, 'norm_pos': [0.38856804320965316, 0.5268305854475281], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.636265,"{'circle_3d': {'center': [-3.6652314858352906, -0.6393447557702276, 63.117886471672676], 'normal': [-0.3628338615348145, 0.19345564977670268, -0.9115516992980753], 'radius': 2.6545819203345755}, 'confidence': 0.30284792312766384, 'timestamp': 803.592778, 'diameter_3d': 5.309163840669151, 'ellipse': {'center': [124.34889282014478, 113.52445730265218], 'axes': [46.5306114178185, 52.187520900226936], 'angle': -24.340040972552053}, 'location': [124.34889282014478, 113.52445730265218], 'diameter': 52.187520900226936, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7654794456970961, 'phi': -1.9496117401205912, 'norm_pos': [0.3885902900629524, 0.526981427905616], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.644371,"{'circle_3d': {'center': [-3.6644225658765572, -0.6430969017704213, 63.11676891412362], 'normal': [-0.36276645153825343, 0.19314297094335323, -0.9116448290938304], 'radius': 2.665029527665629}, 'confidence': 0.2567131299710549, 'timestamp': 803.601178, 'diameter_3d': 5.330059055331258, 'ellipse': {'center': [124.35897384140772, 113.48622664349966], 'axes': [46.720379477457165, 52.39392601477426], 'angle': -24.301832052677632}, 'location': [124.35897384140772, 113.48622664349966], 'diameter': 52.39392601477426, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.765160756328319, 'phi': -1.9495128051080126, 'norm_pos': [0.3886217932543991, 0.5271407223187514], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
