eye_packets,700
norm_X,norm_Y,phi,theta,confidence,timestamp
1580955280.281069,"{'circle_3d': {'center': [-8.969294113194684, 7.084633992607081, 67.6723666624636], 'normal': [-0.18339262043464608, 0.2757340289967372, -0.9435771786257553], 'radius': 3.584670739898829}, 'confidence': 0.194607686744336, 'timestamp': 775.878088, 'diameter_3d': 7.169341479797658, 'ellipse': {'center': [78.10105369721896, 184.4751451980773], 'axes': [58.46100998099796, 65.74160341564368], 'angle': -52.13156918599048}, 'location': [78.10105369721896, 184.4751451980773], 'diameter': 65.74160341564368, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8501495776186359, 'phi': -1.7627619126472298, 'norm_pos': [0.24406579280380925, 0.2313535616746779], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.28755,"{'circle_3d': {'center': [-8.000192727763826, 6.918068735884926, 67.47967536633013], 'normal': [-0.10263417164874132, 0.26185359093655763, -0.9596347866368782], 'radius': 3.5651394125421856}, 'confidence': 0.17696531373864638, 'timestamp': 775.886488, 'diameter_3d': 7.130278825084371, 'ellipse': {'center': [86.6488697056465, 183.1419492134168], 'axes': [60.243634416733634, 65.60911248948454], 'angle': -61.645744749558716}, 'location': [86.6488697056465, 183.1419492134168], 'diameter': 65.60911248948454, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8357386361827503, 'phi': -1.6773425957002428, 'norm_pos': [0.2707777178301453, 0.23690854494409663], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.2934132,"{'circle_3d': {'center': [-8.08740840130515, 7.010096609111001, 67.51486641957322], 'normal': [-0.10990214444385177, 0.26952258037206395, -0.9567021988666207], 'radius': 3.5691757248114393}, 'confidence': 0.21277472310806725, 'timestamp': 775.894888, 'diameter_3d': 7.138351449622879, 'ellipse': {'center': [85.89665230152391, 183.9432101306111], 'axes': [59.95140229360231, 65.6475720727295], 'angle': -61.17667376682375}, 'location': [85.89665230152391, 183.9432101306111], 'diameter': 65.6475720727295, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8436935579359044, 'phi': -1.6851709936994204, 'norm_pos': [0.26842703844226223, 0.23356995778912037], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.306324,"{'circle_3d': {'center': [-9.010149853301558, 7.083857524148419, 67.68015685283972], 'normal': [-0.18679726544355232, 0.2756693232918488, -0.9429279960944129], 'radius': 3.583738939915937}, 'confidence': 0.18454743714739144, 'timestamp': 775.903288, 'diameter_3d': 7.167477879831874, 'ellipse': {'center': [77.74101741413065, 184.46152000718735], 'axes': [58.362073780244714, 65.71551446257051], 'angle': -51.73281353783856}, 'location': [77.74101741413065, 184.46152000718735], 'diameter': 65.71551446257051, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8500822630186111, 'phi': -1.7663675933796392, 'norm_pos': [0.24294067941915828, 0.231410333303386], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.310165,"{'circle_3d': {'center': [-8.727832067248842, 7.158560863344276, 67.64987768656692], 'normal': [-0.16327078327249264, 0.2818946015581701, -0.9454512599504784], 'radius': 3.562867335082171}, 'confidence': 0.22615603631464215, 'timestamp': 775.911688, 'diameter_3d': 7.125734670164342, 'ellipse': {'center': [80.25284434925503, 185.16788027729064], 'axes': [58.38440365712142, 65.37501714754643], 'angle': -55.071205341866104}, 'location': [80.25284434925503, 185.16788027729064], 'diameter': 65.37501714754643, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8565645489052818, 'phi': -1.7418005861012753, 'norm_pos': [0.25079013859142196, 0.22846716551128898], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.320529,"{'circle_3d': {'center': [-9.859460901644411, 5.833743355071382, 67.5842697825198], 'normal': [-0.25757318613879004, 0.171493142535429, -0.9509185852877392], 'radius': 3.581771111979288}, 'confidence': 0.17332828351957183, 'timestamp': 775.920088, 'diameter_3d': 7.163542223958576, 'ellipse': {'center': [69.95424834675417, 173.2475415493264], 'axes': [59.063514571401186, 65.72658233331143], 'angle': -32.91066950059098}, 'location': [69.95424834675417, 173.2475415493264], 'diameter': 65.72658233331143, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.7431413922414878, 'phi': -1.835316782100677, 'norm_pos': [0.21860702608360677, 0.2781352435444734], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.326397,"{'circle_3d': {'center': [-9.923401185626492, 5.778293353891317, 67.5919054498342], 'normal': [-0.2629015431372969, 0.16687230910375694, -0.950282279678206], 'radius': 3.582613991535165}, 'confidence': 0.16830605904451518, 'timestamp': 775.928488, 'diameter_3d': 7.16522798307033, 'ellipse': {'center': [69.38613297784968, 172.74068532992686], 'axes': [58.997841940072625, 65.73410451348002], 'angle': -31.8692360947588}, 'location': [69.38613297784968, 172.74068532992686], 'diameter': 65.73410451348002, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.738452969189192, 'phi': -1.840701698127236, 'norm_pos': [0.21683166555578026, 0.2802471444586381], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.335828,"{'circle_3d': {'center': [-8.853725839686795, 7.144488466591171, 67.66814449999883], 'normal': [-0.17376193097565548, 0.2807219018287448, -0.94392902549782], 'radius': 3.5640049889182746}, 'confidence': 0.19046007554126657, 'timestamp': 775.936888, 'diameter_3d': 7.128009977836549, 'ellipse': {'center': [79.13660743337826, 185.0243085459876], 'axes': [58.19684546108404, 65.37280565305993], 'angle': -53.70437045395968}, 'location': [79.13660743337826, 185.0243085459876], 'diameter': 65.37280565305993, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8553424996290133, 'phi': -1.7528419536138753, 'norm_pos': [0.24730189822930707, 0.22906538105838503], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.343638,"{'circle_3d': {'center': [-10.052961653138208, 5.829167850299061, 67.63762401047026], 'normal': [-0.273698248763273, 0.1711118504710688, -0.9464723996251999], 'radius': 3.5970228403030617}, 'confidence': 0.1886902043715923, 'timestamp': 775.945288, 'diameter_3d': 7.1940456806061235, 'ellipse': {'center': [68.27677643308927, 173.16472787043153], 'axes': [58.77613294947302, 65.95445311632407], 'angle': -31.555362552020277}, 'location': [68.27677643308927, 173.16472787043153], 'diameter': 65.95445311632407, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.7427543795387939, 'phi': -1.8522946213637599, 'norm_pos': [0.21336492635340396, 0.2784803005398686], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.350433,"{'circle_3d': {'center': [-8.908920239935043, 7.166890303199643, 67.68513650468385], 'normal': [-0.17836146432967603, 0.28258872154611736, -0.9425130251074011], 'radius': 3.5918033885824925}, 'confidence': 0.17903789806866877, 'timestamp': 775.953688, 'diameter_3d': 7.183606777164985, 'ellipse': {'center': [78.66167345939121, 185.20463833045716], 'axes': [58.47759660294849, 65.86503101380438], 'angle': -53.32425424559278}, 'location': [78.66167345939121, 185.20463833045716], 'diameter': 65.86503101380438, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8572880854931708, 'phi': -1.757824958003997, 'norm_pos': [0.24581772956059753, 0.22831400695642856], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.3622122,"{'circle_3d': {'center': [-9.129845042141058, 7.147592290127556, 67.72339723828814], 'normal': [-0.19677186451351059, 0.28098055379011, -0.9393246306403766], 'radius': 3.588758893778837}, 'confidence': 0.20039418141378296, 'timestamp': 775.962088, 'diameter_3d': 7.177517787557674, 'ellipse': {'center': [76.71158289747169, 184.99736160202258], 'axes': [58.01146263657408, 65.76378794405498], 'angle': -51.08541976261076}, 'location': [76.71158289747169, 184.99736160202258], 'diameter': 65.76378794405498, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.855611998569144, 'phi': -1.7772926157410849, 'norm_pos': [0.23972369655459902, 0.22917765999157258], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.369539,"{'circle_3d': {'center': [-9.027139722353686, 7.224827401411408, 67.72571841676148], 'normal': [-0.18821308786456306, 0.28741681306376454, -0.9391311991009325], 'radius': 3.5974816989575418}, 'confidence': 0.17426166754270833, 'timestamp': 775.970488, 'diameter_3d': 7.1949633979150835, 'ellipse': {'center': [77.64217968041919, 185.6898898735716], 'axes': [58.16120626934912, 65.92742493373245], 'angle': -52.60977534379041}, 'location': [77.64217968041919, 185.6898898735716], 'diameter': 65.92742493373245, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8623250844696257, 'phi': -1.7685879333216505, 'norm_pos': [0.24263181150130997, 0.22629212552678502], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.380641,"{'circle_3d': {'center': [-8.94199526252239, 7.303044595034428, 67.73318802179034], 'normal': [-0.18111771621195485, 0.29393491253234927, -0.9385087320151934], 'radius': 3.6046237597231885}, 'confidence': 0.17909317888743392, 'timestamp': 775.978888, 'diameter_3d': 7.209247519446377, 'ellipse': {'center': [78.4198172030444, 186.38689718976264], 'axes': [58.23404895397172, 66.05679400882681], 'angle': -53.971821096385874}, 'location': [78.4198172030444, 186.38689718976264], 'diameter': 66.05679400882681, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8691373425474427, 'phi': -1.761437283122861, 'norm_pos': [0.24506192875951377, 0.22338792837598898], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.387979,"{'circle_3d': {'center': [-9.964354794965745, 5.7498529600771295, 67.59835213444565], 'normal': [-0.266314343915568, 0.164502276285908, -0.9497450559605853], 'radius': 3.5731538099881788}, 'confidence': 0.13814788330846306, 'timestamp': 775.987288, 'diameter_3d': 7.1463076199763576, 'ellipse': {'center': [69.02196385071167, 172.48034480810503], 'axes': [58.77626411707763, 65.55405570868612], 'angle': -31.285412807382553}, 'location': [69.02196385071167, 172.48034480810503], 'diameter': 65.55405570868612, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.7360497188469255, 'phi': -1.8441816024733455, 'norm_pos': [0.21569363703347397, 0.2813318966328957], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.395797,"{'circle_3d': {'center': [-9.278915851820235, 7.118566617384738, 67.74699026313179], 'normal': [-0.20919443198677534, 0.2785617477282086, -0.9373585452367393], 'radius': 3.599515412283987}, 'confidence': 0.1848419338499208, 'timestamp': 775.995688, 'diameter_3d': 7.199030824567974, 'ellipse': {'center': [75.39638560055899, 184.71213102737852], 'axes': [57.92673342579316, 65.93256931234163], 'angle': -49.51544741574525}, 'location': [75.39638560055899, 184.71213102737852], 'diameter': 65.93256931234163, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8530925831795755, 'phi': -1.790372459994807, 'norm_pos': [0.23561370500174683, 0.23036612071925622], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.403415,"{'circle_3d': {'center': [-9.23971997278681, 7.099799392121794, 67.73275850205687], 'normal': [-0.20592810873398998, 0.2769978122896299, -0.9385445253263165], 'radius': 3.5978114194071313}, 'confidence': 0.15391941773447235, 'timestamp': 776.004088, 'diameter_3d': 7.195622838814263, 'ellipse': {'center': [75.73287717038423, 184.5557914466088], 'axes': [58.04094968476328, 65.91571691427758], 'angle': -49.72323000981219}, 'location': [75.73287717038423, 184.5557914466088], 'diameter': 65.91571691427758, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8514645769833535, 'phi': -1.786785888259518, 'norm_pos': [0.23666524115745072, 0.23101753563913008], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955280.4135308,"{'circle_3d': {'center': [-9.388267470181718, 7.062445022491394, 67.75539135612533], 'normal': [-0.21830706685023243, 0.2738849481537634, -0.9366584541539452], 'radius': 3.6181009652953073}, 'confidence': 0.1431612191362938, 'timestamp': 776.012488, 'diameter_3d': 7.236201930590615, 'ellipse': {'center': [74.42363465537295, 184.19426628587962], 'axes': [58.11902136313967, 66.26017109926643], 'angle': -48.12355134765247}, 'location': [74.42363465537295, 184.19426628587962], 'diameter': 66.26017109926643, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8482264536426372, 'phi': -1.7997785909206925, 'norm_pos': [0.23257385829804048, 0.2325238904755016], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
