eye_packets,769
norm_X,norm_Y,phi,theta,confidence,timestamp
1580956348.616947,"{'circle_3d': {'center': [-2.2760449030287937, 1.6665415900503637, 15.364303702188444], 'normal': [-0.12900567105748986, 0.5957399545376177, -0.7927492941671559], 'radius': 0.6406357447144743}, 'confidence': 0.9930637917063454, 'timestamp': 1844.214413, 'diameter_3d': 1.2812714894289485, 'ellipse': {'center': [68.20507170208398, 186.78448089834666], 'axes': [36.48270483701764, 52.003444434986676], 'angle': -71.85981053397556}, 'location': [68.20507170208398, 186.78448089834666], 'diameter': 52.003444434986676, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9274166042490872, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2089829451466465, 'phi': -1.7321142456845253, 'norm_pos': [0.21314084906901246, 0.22173132959022224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.3094661,"{'circle_3d': {'center': [-2.208077018018249, 1.600413645040299, 15.30421137435927], 'normal': [-0.1233416806399445, 0.5902292924534457, -0.7977569881529204], 'radius': 0.6552682481413951}, 'confidence': 0.9667722508338539, 'timestamp': 1847.910392, 'diameter_3d': 1.3105364962827901, 'ellipse': {'center': [70.59924076026022, 184.3432245922752], 'axes': [37.95611074636906, 53.39263854929643], 'angle': -72.20080301053022}, 'location': [70.59924076026022, 184.3432245922752], 'diameter': 53.39263854929643, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9449874918972645, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2021391845796923, 'phi': -1.7241923330771474, 'norm_pos': [0.22062262737581317, 0.23190323086552], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.330362,"{'circle_3d': {'center': [-2.2168046785976374, 1.5905925802657386, 15.298305378211374], 'normal': [-0.12406898568822688, 0.5894108703888989, -0.7982491544985784], 'radius': 0.6496394996437496}, 'confidence': 0.9969568918772722, 'timestamp': 1847.927191, 'diameter_3d': 1.2992789992874991, 'ellipse': {'center': [70.21073313995467, 183.978356200729], 'axes': [37.68163473902852, 52.95662190884256], 'angle': -72.07861748457749}, 'location': [70.21073313995467, 183.978356200729], 'diameter': 52.95662190884256, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9446259083864095, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.201125702226207, 'phi': -1.7249889879077813, 'norm_pos': [0.21940854106235835, 0.23342351583029586], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.338437,"{'circle_3d': {'center': [-2.221900525620653, 1.5837259681362985, 15.294032010987232], 'normal': [-0.1244936396068115, 0.5888386527114456, -0.7986052684339234], 'radius': 0.6442402178619363}, 'confidence': 0.930995814367733, 'timestamp': 1847.935591, 'diameter_3d': 1.2884804357238726, 'ellipse': {'center': [69.97858241547839, 183.72579789891108], 'axes': [37.40620398736821, 52.53241559741185], 'angle': -72.00234423401368}, 'location': [69.97858241547839, 183.72579789891108], 'diameter': 52.53241559741185, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9445266988358347, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2004175488796682, 'phi': -1.7254404851786485, 'norm_pos': [0.21868307004836995, 0.23447584208787053], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.346241,"{'circle_3d': {'center': [-2.22938591423165, 1.5891619541231288, 15.29921290119124], 'normal': [-0.12511742199106127, 0.5892916515436815, -0.7981735275835895], 'radius': 0.6530708308023744}, 'confidence': 0.984277950196885, 'timestamp': 1847.943991, 'diameter_3d': 1.3061416616047488, 'ellipse': {'center': [69.70733481293438, 183.91161399703884], 'axes': [37.86321235650183, 53.23599246300259], 'angle': -71.95631171352987}, 'location': [69.70733481293438, 183.91161399703884], 'diameter': 53.23599246300259, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9444969930823333, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2009781316681396, 'phi': -1.7262856661046069, 'norm_pos': [0.21783542129041994, 0.23370160834567144], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.3488698,"{'circle_3d': {'center': [-2.2390388087068946, 1.5926827792688707, 15.3033318601306], 'normal': [-0.1259218298639983, 0.5895850536391599, -0.7978302810053095], 'radius': 0.6595414577551615}, 'confidence': 0.9993748398277098, 'timestamp': 1847.952391, 'diameter_3d': 1.319082915510323, 'ellipse': {'center': [69.34195347560953, 184.0275580766309], 'axes': [38.191008359711965, 53.75101204275805], 'angle': -71.88234146025039}, 'location': [69.34195347560953, 184.0275580766309], 'diameter': 53.75101204275805, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9443498735934974, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2013413369743633, 'phi': -1.7273353792647224, 'norm_pos': [0.2166936046112798, 0.23321850801403798], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.3568919,"{'circle_3d': {'center': [-2.243276605790495, 1.5952407379424791, 15.305892629713453], 'normal': [-0.126274979620965, 0.5897982168619607, -0.7976168835400718], 'radius': 0.660195566073256}, 'confidence': 0.9935610597618846, 'timestamp': 1847.960791, 'diameter_3d': 1.320391132146512, 'ellipse': {'center': [69.18568922292005, 184.11960816296488], 'axes': [38.20041397035284, 53.796004928626125], 'angle': -71.85433809121562}, 'location': [69.18568922292005, 184.11960816296488], 'diameter': 53.796004928626125, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9443387167602735, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2016052742022647, 'phi': -1.7278085390559759, 'norm_pos': [0.21620527882162516, 0.2328349659876463], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.365362,"{'circle_3d': {'center': [-2.246058671560119, 1.5974547369384835, 15.307971102137076], 'normal': [-0.12650681843510037, 0.5899827167782944, -0.7974436775047699], 'radius': 0.6614187949176803}, 'confidence': 0.9994255523329889, 'timestamp': 1847.969191, 'diameter_3d': 1.3228375898353606, 'ellipse': {'center': [69.08561038659447, 184.1988244654323], 'axes': [38.2485689646795, 53.88881447961878], 'angle': -71.83825726392627}, 'location': [69.08561038659447, 184.1988244654323], 'diameter': 53.88881447961878, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9441919073806648, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2018337618049286, 'phi': -1.7281256876411235, 'norm_pos': [0.21589253245810772, 0.23250489806069874], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.372961,"{'circle_3d': {'center': [-2.2494622034901024, 1.6003807604246019, 15.310677271718717], 'normal': [-0.12679044609593226, 0.5902265520688043, -0.7972181633729664], 'radius': 0.662910566612935}, 'confidence': 0.9993040417968058, 'timestamp': 1847.977591, 'diameter_3d': 1.32582113322587, 'ellipse': {'center': [68.9641786761457, 184.30383639869297], 'axes': [38.30547140517282, 54.00134629906419], 'angle': -71.8195479687496}, 'location': [68.9641786761457, 184.30383639869297], 'diameter': 54.00134629906419, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9441001073328237, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.20213578980734, 'phi': -1.728516475235853, 'norm_pos': [0.21551305836295534, 0.2320673483387793], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.3850062,"{'circle_3d': {'center': [-2.2616747247464835, 1.6033144071040963, 15.314800645667653], 'normal': [-0.12780815620063068, 0.5904710226254287, -0.7968745488772218], 'radius': 0.6668099435251997}, 'confidence': 0.999572692043824, 'timestamp': 1847.985991, 'diameter_3d': 1.3336198870503995, 'ellipse': {'center': [68.4954012595709, 184.39963458243727], 'axes': [38.480908529241226, 54.30684347185149], 'angle': -71.72019003657421}, 'location': [68.4954012595709, 184.39963458243727], 'diameter': 54.30684347185149, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9440987157292691, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2024386716593973, 'phi': -1.7298287079950208, 'norm_pos': [0.21404812893615904, 0.23166818923984467], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.393166,"{'circle_3d': {'center': [-2.2626141992118747, 1.6066960455941564, 15.317458077180518], 'normal': [-0.12788644573941332, 0.5907528258329338, -0.7966530962511497], 'radius': 0.6610727415621271}, 'confidence': 0.9998973018044672, 'timestamp': 1847.994391, 'diameter_3d': 1.3221454831242543, 'ellipse': {'center': [68.47223737052532, 184.53416254648135], 'axes': [38.12224106117413, 53.82983603472174], 'angle': -71.72629494620894}, 'location': [68.47223737052532, 184.53416254648135], 'diameter': 53.82983603472174, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9441988572951865, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202787889342261, 'phi': -1.729967979378153, 'norm_pos': [0.21397574178289164, 0.23110765605632766], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.402605,"{'circle_3d': {'center': [-2.266126204806481, 1.6032794501566539, 15.315489762776359], 'normal': [-0.12817911287229716, 0.5904681095464752, -0.7968171224514963], 'radius': 0.6629451556782595}, 'confidence': 0.9559669313183534, 'timestamp': 1848.002791, 'diameter_3d': 1.325890311356519, 'ellipse': {'center': [68.31885826769371, 184.4012756413115], 'axes': [38.24751393127849, 53.99034102170482], 'angle': -71.67942336086594}, 'location': [68.31885826769371, 184.4012756413115], 'diameter': 53.99034102170482, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9443032464963586, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2024350621640765, 'phi': -1.73029381509689, 'norm_pos': [0.21349643208654284, 0.23166135149453537], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.411772,"{'circle_3d': {'center': [-2.263628673838027, 1.6092352070326488, 15.319504438841474], 'normal': [-0.12797098529159268, 0.5909644226194748, -0.7964825661127366], 'radius': 0.6682726684587531}, 'confidence': 0.9995971323402364, 'timestamp': 1848.011191, 'diameter_3d': 1.3365453369175062, 'ellipse': {'center': [68.4445985792656, 184.61744495992014], 'axes': [38.516688041426214, 54.409254995104284], 'angle': -71.72776511334114}, 'location': [68.4445985792656, 184.61744495992014], 'diameter': 54.409254995104284, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.94432237511195, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.203050164149937, 'phi': -1.7301049575601155, 'norm_pos': [0.21388937056020502, 0.23076064600033275], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.418485,"{'circle_3d': {'center': [-2.2680764920941936, 1.6042681476295968, 15.316536458764437], 'normal': [-0.12834163681293986, 0.5905505010025538, -0.796729897785823], 'radius': 0.6696667250629628}, 'confidence': 0.9998658521936931, 'timestamp': 1848.019591, 'diameter_3d': 1.3393334501259255, 'ellipse': {'center': [68.24737957016784, 184.42670856568776], 'axes': [38.62387172797087, 54.53472618129532], 'angle': -71.66569559592278}, 'location': [68.24737957016784, 184.42670856568776], 'diameter': 54.53472618129532, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9444321495130525, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202537154244231, 'phi': -1.730509817720247, 'norm_pos': [0.2132730611567745, 0.23155538097630102], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.428658,"{'circle_3d': {'center': [-2.2698048670257176, 1.606358657600972, 15.318364958051914], 'normal': [-0.12848566805723358, 0.590724710166835, -0.7965775228452], 'radius': 0.670302211768921}, 'confidence': 0.9997545430410292, 'timestamp': 1848.027991, 'diameter_3d': 1.340604423537842, 'ellipse': {'center': [68.18850778097466, 184.5027432966711], 'axes': [38.64086997619978, 54.580179285858584], 'angle': -71.65890902785401}, 'location': [68.18850778097466, 184.5027432966711], 'diameter': 54.580179285858584, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9445151784905348, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202753043686598, 'phi': -1.7307160845184995, 'norm_pos': [0.2130890868155458, 0.2312385695972038], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.432854,"{'circle_3d': {'center': [-2.26643850298739, 1.6039936308569294, 15.316069281373732], 'normal': [-0.12820513772070624, 0.5905276246048315, -0.7967688292350485], 'radius': 0.6662555686363795}, 'confidence': 0.9996939400330338, 'timestamp': 1848.036391, 'diameter_3d': 1.332511137272759, 'ellipse': {'center': [68.31024090033793, 184.4227394998877], 'axes': [38.432722966423626, 54.258083082976526], 'angle': -71.67956645089694}, 'location': [68.31024090033793, 184.4227394998877], 'diameter': 54.258083082976526, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9445751043346995, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2025088071054046, 'phi': -1.730335158132834, 'norm_pos': [0.21346950281355603, 0.2315719187504679], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.441953,"{'circle_3d': {'center': [-2.26888634317124, 1.6014875079545616, 15.31460648744945], 'normal': [-0.12840912440269375, 0.5903187810296342, -0.7968907287287387], 'radius': 0.6673363227393206}, 'confidence': 0.9997536143422571, 'timestamp': 1848.044791, 'diameter_3d': 1.3346726454786413, 'ellipse': {'center': [68.20274205363307, 184.3257580867454], 'axes': [38.508095998567946, 54.35205887797445], 'angle': -71.64634811300402}, 'location': [68.20274205363307, 184.3257580867454], 'diameter': 54.35205887797445, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9445701343003821, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2022500471318165, 'phi': -1.730560675472661, 'norm_pos': [0.21313356891760335, 0.23197600797189422], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.4511712,"{'circle_3d': {'center': [-2.272043475248968, 1.6071970185218074, 15.319348098962257], 'normal': [-0.12867221874250442, 0.5907945735769047, -0.7964955944360047], 'radius': 0.671127970399215}, 'confidence': 0.9847747411512215, 'timestamp': 1848.053191, 'diameter_3d': 1.34225594079843, 'ellipse': {'center': [68.10401910791933, 184.53132840064615], 'axes': [38.67698588710612, 54.644348898198466], 'angle': -71.64206737120794}, 'location': [68.10401910791933, 184.53132840064615], 'diameter': 54.644348898198466, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9445634123276592, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202839631798586, 'phi': -1.7309605207195902, 'norm_pos': [0.2128250597122479, 0.23111946499730773], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.458986,"{'circle_3d': {'center': [-2.265754710175748, 1.6077308558316368, 15.318730235492472], 'normal': [-0.12814815498640275, 0.5908390600193905, -0.7965470830584868], 'radius': 0.6689940720571202}, 'confidence': 0.9874187466217517, 'timestamp': 1848.061591, 'diameter_3d': 1.3379881441142405, 'ellipse': {'center': [68.35418022692836, 184.5587155979618], 'axes': [38.56459340689473, 54.47134423542472], 'angle': -71.70184963839017}, 'location': [68.35418022692836, 184.5587155979618], 'diameter': 54.47134423542472, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9444980005722914, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202894770775347, 'phi': -1.7303090895623316, 'norm_pos': [0.21360681320915115, 0.23100535167515923], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.465516,"{'circle_3d': {'center': [-2.2695025762851495, 1.6098735078493833, 15.320923730020093], 'normal': [-0.1284604771621862, 0.5910176143542026, -0.7963642918478517], 'radius': 0.6732843093764482}, 'confidence': 0.9994466443584188, 'timestamp': 1848.069991, 'diameter_3d': 1.3465686187528965, 'ellipse': {'center': [68.21647789155594, 184.62971965923424], 'axes': [38.78730411785938, 54.81366304526665], 'angle': -71.67674378719374}, 'location': [68.21647789155594, 184.62971965923424], 'diameter': 54.81366304526665, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9444795384831672, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.203116103379401, 'phi': -1.7307273473091815, 'norm_pos': [0.2131764934111123, 0.23070950141985735], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
